"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"9",0.838,0.759,"1","4",0.75,1,"1","1","1","1"
"1","FB",1,"9",0.838,0.759,"1","4",0.75,1,"1","1","1","1"
"1","FB",1,"9",0.838,0.759,"1","4",0.75,1,"1","1","1","1"
"1","FB",1,"9",0.838,0.759,"1","4",0.75,1,"1","1","1","1"
"1","LR",1,"9",0.838,0.759,"1","4",0.75,1,"1","1","1","1"
"1","LR",1,"9",0.838,0.759,"1","4",0.75,1,"1","1","1","1"
"1","LR",1,"9",0.838,0.759,"1","4",0.75,1,"1","1","1","1"
"1","LR",1,"9",0.838,0.759,"1","4",0.75,1,"1","1","1","1"
"2","FB",1,"7",0.837,0.198,"4","2",1,0,"1","2","1","2"
"2","FB",1,"7",0.837,0.198,"4","2",1,0,"1","2","1","2"
"2","FB",1,"7",0.837,0.198,"4","2",1,0,"1","2","1","2"
"2","FB",1,"7",0.837,0.198,"4","2",1,0,"1","2","1","2"
"2","LR",0,"7",0.837,0.198,"4","2",1,0,"1","2","1","2"
"2","LR",0,"7",0.837,0.198,"4","2",1,0,"1","2","1","2"
"2","LR",0,"7",0.837,0.198,"4","2",1,0,"1","2","1","2"
"2","LR",0,"7",0.837,0.198,"4","2",1,0,"1","2","1","2"
"3","FB",1,"7",0.751,0.292,"4","2",1,0,"1","2","1","2"
"3","FB",1,"7",0.751,0.292,"4","2",1,0,"1","2","1","2"
"3","FB",1,"7",0.751,0.292,"4","2",1,0,"1","2","1","2"
"3","FB",1,"7",0.751,0.292,"4","2",1,0,"1","2","1","2"
"3","LR",0,"7",0.751,0.292,"4","2",1,0,"1","2","1","2"
"3","LR",0,"7",0.751,0.292,"4","2",1,0,"1","2","1","2"
"3","LR",0,"7",0.751,0.292,"4","2",1,0,"1","2","1","2"
"3","LR",0,"7",0.751,0.292,"4","2",1,0,"1","2","1","2"
"4","FB",0,"7",0.734,0.391,"1","3",0.5,0.75,"1","1","1","1"
"4","FB",0,"7",0.734,0.391,"1","3",0.5,0.75,"1","1","1","1"
"4","FB",1,"7",0.734,0.391,"1","3",0.5,0.75,"1","1","1","1"
"4","FB",1,"7",0.734,0.391,"1","3",0.5,0.75,"1","1","1","1"
"4","LR",0,"7",0.734,0.391,"1","3",0.5,0.75,"1","1","1","1"
"4","LR",1,"7",0.734,0.391,"1","3",0.5,0.75,"1","1","1","1"
"4","LR",1,"7",0.734,0.391,"1","3",0.5,0.75,"1","1","1","1"
"4","LR",1,"7",0.734,0.391,"1","3",0.5,0.75,"1","1","1","1"
"5","FB",0,"19",0.271,0.773,"3","3",0.25,0.75,"1","3","1","3"
"5","FB",0,"19",0.271,0.773,"3","3",0.25,0.75,"1","3","1","3"
"5","FB",0,"19",0.271,0.773,"3","3",0.25,0.75,"1","3","1","3"
"5","FB",1,"19",0.271,0.773,"3","3",0.25,0.75,"1","3","1","3"
"5","LR",0,"19",0.271,0.773,"3","3",0.25,0.75,"1","3","1","3"
"5","LR",1,"19",0.271,0.773,"3","3",0.25,0.75,"1","3","1","3"
"5","LR",1,"19",0.271,0.773,"3","3",0.25,0.75,"1","3","1","3"
"5","LR",1,"19",0.271,0.773,"3","3",0.25,0.75,"1","3","1","3"
"6","FB",0,"7",0.788,0.248,"4","2",0.75,0.5,"1","1","1","1"
"6","FB",1,"7",0.788,0.248,"4","2",0.75,0.5,"1","1","1","1"
"6","FB",1,"7",0.788,0.248,"4","2",0.75,0.5,"1","1","1","1"
"6","FB",1,"7",0.788,0.248,"4","2",0.75,0.5,"1","1","1","1"
"6","LR",0,"7",0.788,0.248,"4","2",0.75,0.5,"1","1","1","1"
"6","LR",0,"7",0.788,0.248,"4","2",0.75,0.5,"1","1","1","1"
"6","LR",1,"7",0.788,0.248,"4","2",0.75,0.5,"1","1","1","1"
