"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",1,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","FB",1,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",1,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",1,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"1","LR",1,"17",0.293,0.252,"1","3",0.125,0.1875,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",1,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",1,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",1,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","FB",1,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",1,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"2","LR",1,"17",0.175,0.22,"1","3",0.25,0.125,"1","1","1","1","1","1","1","1"
"3","FB",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","FB",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",0,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"3","LR",1,"7",0.799,0.219,"2","1",0.875,0.1875,"2","2","1","2","1","2","2","2"
"4","FB",0,"7",0.673,0.329,"2","1",0.625,0.25,"2","2","1","2","1","2","2","2"
