"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"19",0.181,0.827,"3","2",0,1,"1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","2",0,1,"1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","2",0,1,"1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","2",0,1,"1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","2",0,1,"1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","2",0,1,"1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","2",0,1,"1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","2",0,1,"1","1","1","1"
"2","FB",0,"17",0.325,0.304,"3","2",0,0.5,"1","2","2","2"
"2","FB",0,"17",0.325,0.304,"3","2",0,0.5,"1","2","2","2"
"2","FB",0,"17",0.325,0.304,"3","2",0,0.5,"1","2","2","2"
"2","FB",0,"17",0.325,0.304,"3","2",0,0.5,"1","2","2","2"
"2","LR",0,"17",0.325,0.304,"3","2",0,0.5,"1","2","2","2"
"2","LR",0,"17",0.325,0.304,"3","2",0,0.5,"1","2","2","2"
"2","LR",1,"17",0.325,0.304,"3","2",0,0.5,"1","2","2","2"
"2","LR",1,"17",0.325,0.304,"3","2",0,0.5,"1","2","2","2"
"3","FB",0,"17",0.394,0.113,"3","2",0,0.5,"1","2","2","2"
"3","FB",0,"17",0.394,0.113,"3","2",0,0.5,"1","2","2","2"
"3","FB",0,"17",0.394,0.113,"3","2",0,0.5,"1","2","2","2"
"3","FB",0,"17",0.394,0.113,"3","2",0,0.5,"1","2","2","2"
"3","LR",0,"17",0.394,0.113,"3","2",0,0.5,"1","2","2","2"
"3","LR",0,"17",0.394,0.113,"3","2",0,0.5,"1","2","2","2"
"3","LR",1,"17",0.394,0.113,"3","2",0,0.5,"1","2","2","2"
"3","LR",1,"17",0.394,0.113,"3","2",0,0.5,"1","2","2","2"
"4","FB",1,"9",0.758,0.748,"1","1",1,0.5,"3","3","5","4"
"4","FB",1,"9",0.758,0.748,"1","1",1,0.5,"3","3","5","4"
"4","FB",1,"9",0.758,0.748,"1","1",1,0.5,"3","3","5","4"
"4","FB",1,"9",0.758,0.748,"1","1",1,0.5,"3","3","5","4"
"4","LR",0,"9",0.758,0.748,"1","1",1,0.5,"3","3","5","4"
"4","LR",0,"9",0.758,0.748,"1","1",1,0.5,"3","3","5","4"
"4","LR",1,"9",0.758,0.748,"1","1",1,0.5,"3","3","5","4"
"4","LR",1,"9",0.758,0.748,"1","1",1,0.5,"3","3","5","4"
"5","FB",0,"17",0.184,0.284,"4","3",0,0,"4","2","4","2"
"5","FB",0,"17",0.184,0.284,"4","3",0,0,"4","2","4","2"
"5","FB",0,"17",0.184,0.284,"4","3",0,0,"4","2","4","2"
"5","FB",0,"17",0.184,0.284,"4","3",0,0,"4","2","4","2"
"5","LR",0,"17",0.184,0.284,"4","3",0,0,"4","2","4","2"
"5","LR",0,"17",0.184,0.284,"4","3",0,0,"4","2","4","2"
"5","LR",0,"17",0.184,0.284,"4","3",0,0,"4","2","4","2"
"5","LR",0,"17",0.184,0.284,"4","3",0,0,"4","2","4","2"
"6","FB",0,"9",0.785,0.665,"2","4",0.5,1,"5","3","1","4"
"6","FB",0,"9",0.785,0.665,"2","4",0.5,1,"5","3","1","4"
"6","FB",1,"9",0.785,0.665,"2","4",0.5,1,"5","3","1","4"
"6","FB",1,"9",0.785,0.665,"2","4",0.5,1,"5","3","1","4"
"6","LR",1,"9",0.785,0.665,"2","4",0.5,1,"5","3","1","4"
"6","LR",1,"9",0.785,0.665,"2","4",0.5,1,"5","3","1","4"
"6","LR",1,"9",0.785,0.665,"2","4",0.5,1,"5","3","1","4"
"6","LR",1,"9",0.785,0.665,"2","4",0.5,1,"5","3","1","4"
"7","FB",0,"19",0.215,0.75,"3","2",0.25,0.75,"1","1","2","1"
"7","FB",0,"19",0.215,0.75,"3","2",0.25,0.75,"1","1","2","1"
"7","FB",0,"19",0.215,0.75,"3","2",0.25,0.75,"1","1","2","1"
"7","FB",1,"19",0.215,0.75,"3","2",0.25,0.75,"1","1","2","1"
"7","LR",0,"19",0.215,0.75,"3","2",0.25,0.75,"1","1","2","1"
"7","LR",1,"19",0.215,0.75,"3","2",0.25,0.75,"1","1","2","1"
"7","LR",1,"19",0.215,0.75,"3","2",0.25,0.75,"1","1","2","1"
"7","LR",1,"19",0.215,0.75,"3","2",0.25,0.75,"1","1","2","1"
"8","FB",0,"9",0.766,0.857,"2","4",0.75,0.75,"5","3","5","4"
"8","FB",1,"9",0.766,0.857,"2","4",0.75,0.75,"5","3","5","4"
"8","FB",1,"9",0.766,0.857,"2","4",0.75,0.75,"5","3","5","4"
"8","FB",1,"9",0.766,0.857,"2","4",0.75,0.75,"5","3","5","4"
"8","LR",0,"9",0.766,0.857,"2","4",0.75,0.75,"5","3","5","4"
"8","LR",1,"9",0.766,0.857,"2","4",0.75,0.75,"5","3","5","4"
"8","LR",1,"9",0.766,0.857,"2","4",0.75,0.75,"5","3","5","4"
"8","LR",1,"9",0.766,0.857,"2","4",0.75,0.75,"5","3","5","4"
"9","FB",0,"7",0.669,0.227,"1","1",0.75,0.25,"6","4","3","3"
"9","FB",1,"7",0.669,0.227,"1","1",0.75,0.25,"6","4","3","3"
"9","FB",1,"7",0.669,0.227,"1","1",0.75,0.25,"6","4","3","3"
"9","FB",1,"7",0.669,0.227,"1","1",0.75,0.25,"6","4","3","3"
"9","LR",0,"7",0.669,0.227,"1","1",0.75,0.25,"6","4","3","3"
"9","LR",0,"7",0.669,0.227,"1","1",0.75,0.25,"6","4","3","3"
"9","LR",0,"7",0.669,0.227,"1","1",0.75,0.25,"6","4","3","3"
"9","LR",1,"7",0.669,0.227,"1","1",0.75,0.25,"6","4","3","3"
"10","FB",0,"17",0.363,0.235,"4","3",0.5,0,"2","2","4","2"
"10","FB",0,"17",0.363,0.235,"4","3",0.5,0,"2","2","4","2"
"10","FB",1,"17",0.363,0.235,"4","3",0.5,0,"2","2","4","2"
"10","FB",1,"17",0.363,0.235,"4","3",0.5,0,"2","2","4","2"
"10","LR",0,"17",0.363,0.235,"4","3",0.5,0,"2","2","4","2"
"10","LR",0,"17",0.363,0.235,"4","3",0.5,0,"2","2","4","2"
"10","LR",0,"17",0.363,0.235,"4","3",0.5,0,"2","2","4","2"
"10","LR",0,"17",0.363,0.235,"4","3",0.5,0,"2","2","4","2"
"11","FB",1,"7",0.77,0.311,"1","1",1,0,"6","4","3","3"
"11","FB",1,"7",0.77,0.311,"1","1",1,0,"6","4","3","3"
"11","FB",1,"7",0.77,0.311,"1","1",1,0,"6","4","3","3"
"11","FB",1,"7",0.77,0.311,"1","1",1,0,"6","4","3","3"
"11","LR",0,"7",0.77,0.311,"1","1",1,0,"6","4","3","3"
"11","LR",0,"7",0.77,0.311,"1","1",1,0,"6","4","3","3"
"11","LR",0,"7",0.77,0.311,"1","1",1,0,"6","4","3","3"
"11","LR",0,"7",0.77,0.311,"1","1",1,0,"6","4","3","3"
"12","FB",1,"9",0.859,0.79,"2","4",1,1,"3","3","6","4"
"12","FB",1,"9",0.859,0.79,"2","4",1,1,"3","3","6","4"
"12","FB",1,"9",0.859,0.79,"2","4",1,1,"3","3","6","4"
"12","FB",1,"9",0.859,0.79,"2","4",1,1,"3","3","6","4"
"12","LR",1,"9",0.859,0.79,"2","4",1,1,"3","3","6","4"
"12","LR",1,"9",0.859,0.79,"2","4",1,1,"3","3","6","4"
"12","LR",1,"9",0.859,0.79,"2","4",1,1,"3","3","6","4"
"12","LR",1,"9",0.859,0.79,"2","4",1,1,"3","3","6","4"
"13","FB",0,"9",0.79,0.741,"1","1",0.75,0.5,"5","4","5","3"
