"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",0,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","FB",0,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","FB",0,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","FB",0,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","FB",0,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","FB",1,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","FB",1,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","FB",1,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","LR",0,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","LR",0,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","LR",1,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","LR",1,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","LR",1,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","LR",1,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","LR",1,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"1","LR",1,"19",0.241,0.786,"2","4",0.375,0.75,"2","1","1","1","1","1","1","1"
"2","FB",0,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","FB",1,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","LR",1,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","LR",1,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","LR",1,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","LR",1,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","LR",1,"17",0.259,0.255,"2","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"3","FB",0,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","FB",1,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","FB",1,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","LR",1,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"3","LR",1,"17",0.288,0.244,"4","2",0.25,0.25,"2","2","1","2","1","2","2","2"
"4","FB",0,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","FB",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","FB",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","FB",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","FB",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","FB",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","FB",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","FB",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","LR",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","LR",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","LR",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","LR",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","LR",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","LR",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","LR",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"4","LR",1,"9",0.766,0.769,"3","1",0.875,1,"3","3","1","3","1","3","1","3"
"5","FB",0,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","FB",1,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","FB",1,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","FB",1,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","LR",0,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","LR",0,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","LR",0,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","LR",0,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","LR",0,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","LR",0,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","LR",0,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"5","LR",1,"17",0.232,0.263,"4","2",0.375,0.125,"2","2","1","2","1","2","2","2"
"6","FB",0,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","FB",0,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","FB",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","FB",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","FB",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","FB",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","FB",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","FB",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","LR",0,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","LR",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","LR",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","LR",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","LR",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","LR",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","LR",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"6","LR",1,"9",0.694,0.766,"3","1",0.75,0.875,"2","3","1","3","1","3","1","3"
"7","FB",0,"7",0.682,0.305,"1","3",0.625,0,"3","4","1","4","1","4","2","4"
"7","FB",0,"7",0.682,0.305,"1","3",0.625,0,"3","4","1","4","1","4","2","4"
"7","FB",0,"7",0.682,0.305,"1","3",0.625,0,"3","4","1","4","1","4","2","4"
"7","FB",1,"7",0.682,0.305,"1","3",0.625,0,"3","4","1","4","1","4","2","4"
"7","FB",1,"7",0.682,0.305,"1","3",0.625,0,"3","4","1","4","1","4","2","4"
"7","FB",1,"7",0.682,0.305,"1","3",0.625,0,"3","4","1","4","1","4","2","4"
"7","FB",1,"7",0.682,0.305,"1","3",0.625,0,"3","4","1","4","1","4","2","4"
