"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",1,"3",1,0.594,"3","4",1,0.75,"5","1","5","4","1","1","5","4"
"1","FB",1,"3",1,0.594,"3","4",1,0.75,"5","1","5","4","1","1","5","4"
"1","FB",1,"3",1,0.594,"3","4",1,0.75,"5","1","5","4","1","1","5","4"
"1","FB",1,"3",1,0.594,"3","4",1,0.75,"5","1","5","4","1","1","5","4"
"1","LR",0,"3",1,0.594,"3","4",1,0.75,"5","1","5","4","1","1","5","4"
"1","LR",1,"3",1,0.594,"3","4",1,0.75,"5","1","5","4","1","1","5","4"
"1","LR",1,"3",1,0.594,"3","4",1,0.75,"5","1","5","4","1","1","5","4"
"1","LR",1,"3",1,0.594,"3","4",1,0.75,"5","1","5","4","1","1","5","4"
"2","FB",0,"15",0.507,1,"1","1",0.5,1,"2","2","2","1","2","1","1","1"
"2","FB",0,"15",0.507,1,"1","1",0.5,1,"2","2","2","1","2","1","1","1"
"2","FB",1,"15",0.507,1,"1","1",0.5,1,"2","2","2","1","2","1","1","1"
"2","FB",1,"15",0.507,1,"1","1",0.5,1,"2","2","2","1","2","1","1","1"
"2","LR",1,"15",0.507,1,"1","1",0.5,1,"2","2","2","1","2","1","1","1"
"2","LR",1,"15",0.507,1,"1","1",0.5,1,"2","2","2","1","2","1","1","1"
"2","LR",1,"15",0.507,1,"1","1",0.5,1,"2","2","2","1","2","1","1","1"
"2","LR",1,"15",0.507,1,"1","1",0.5,1,"2","2","2","1","2","1","1","1"
"3","FB",0,"11",0.475,0.014,"2","2",0.25,0,"3","3","3","3","3","2","3","2"
"3","FB",0,"11",0.475,0.014,"2","2",0.25,0,"3","3","3","3","3","2","3","2"
"3","FB",0,"11",0.475,0.014,"2","2",0.25,0,"3","3","3","3","3","2","3","2"
"3","FB",1,"11",0.475,0.014,"2","2",0.25,0,"3","3","3","3","3","2","3","2"
"3","LR",0,"11",0.475,0.014,"2","2",0.25,0,"3","3","3","3","3","2","3","2"
"3","LR",0,"11",0.475,0.014,"2","2",0.25,0,"3","3","3","3","3","2","3","2"
"3","LR",0,"11",0.475,0.014,"2","2",0.25,0,"3","3","3","3","3","2","3","2"
"3","LR",0,"11",0.475,0.014,"2","2",0.25,0,"3","3","3","3","3","2","3","2"
"4","FB",0,"11",0.556,0,"2","2",0.5,0,"3","3","3","3","4","2","3","2"
"4","FB",0,"11",0.556,0,"2","2",0.5,0,"3","3","3","3","4","2","3","2"
"4","FB",1,"11",0.556,0,"2","2",0.5,0,"3","3","3","3","4","2","3","2"
"4","FB",1,"11",0.556,0,"2","2",0.5,0,"3","3","3","3","4","2","3","2"
"4","LR",0,"11",0.556,0,"2","2",0.5,0,"3","3","3","3","4","2","3","2"
"4","LR",0,"11",0.556,0,"2","2",0.5,0,"3","3","3","3","4","2","3","2"
"4","LR",0,"11",0.556,0,"2","2",0.5,0,"3","3","3","3","4","2","3","2"
"4","LR",0,"11",0.556,0,"2","2",0.5,0,"3","3","3","3","4","2","3","2"
