"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"19",0.445,0.787,"2","4",0.75,0.75,"1","1","1","1"
"1","FB",1,"19",0.445,0.787,"2","4",0.75,0.75,"1","1","1","1"
"1","FB",1,"19",0.445,0.787,"2","4",0.75,0.75,"1","1","1","1"
"1","FB",1,"19",0.445,0.787,"2","4",0.75,0.75,"1","1","1","1"
"1","LR",0,"19",0.445,0.787,"2","4",0.75,0.75,"1","1","1","1"
"1","LR",1,"19",0.445,0.787,"2","4",0.75,0.75,"1","1","1","1"
"1","LR",1,"19",0.445,0.787,"2","4",0.75,0.75,"1","1","1","1"
"1","LR",1,"19",0.445,0.787,"2","4",0.75,0.75,"1","1","1","1"
"2","FB",0,"7",0.775,0.275,"1","3",0.75,0.5,"2","2","2","2"
"2","FB",1,"7",0.775,0.275,"1","3",0.75,0.5,"2","2","2","2"
"2","FB",1,"7",0.775,0.275,"1","3",0.75,0.5,"2","2","2","2"
"2","FB",1,"7",0.775,0.275,"1","3",0.75,0.5,"2","2","2","2"
"2","LR",0,"7",0.775,0.275,"1","3",0.75,0.5,"2","2","2","2"
"2","LR",0,"7",0.775,0.275,"1","3",0.75,0.5,"2","2","2","2"
"2","LR",1,"7",0.775,0.275,"1","3",0.75,0.5,"2","2","2","2"
"2","LR",1,"7",0.775,0.275,"1","3",0.75,0.5,"2","2","2","2"
"3","FB",0,"9",0.713,0.695,"2","4",0.75,0.75,"1","1","1","1"
"3","FB",1,"9",0.713,0.695,"2","4",0.75,0.75,"1","1","1","1"
"3","FB",1,"9",0.713,0.695,"2","4",0.75,0.75,"1","1","1","1"
"3","FB",1,"9",0.713,0.695,"2","4",0.75,0.75,"1","1","1","1"
"3","LR",0,"9",0.713,0.695,"2","4",0.75,0.75,"1","1","1","1"
"3","LR",1,"9",0.713,0.695,"2","4",0.75,0.75,"1","1","1","1"
"3","LR",1,"9",0.713,0.695,"2","4",0.75,0.75,"1","1","1","1"
"3","LR",1,"9",0.713,0.695,"2","4",0.75,0.75,"1","1","1","1"
"4","FB",0,"9",0.7,0.889,"3","2",0.25,0.5,"3","3","3","3"
"4","FB",0,"9",0.7,0.889,"3","2",0.25,0.5,"3","3","3","3"
"4","FB",0,"9",0.7,0.889,"3","2",0.25,0.5,"3","3","3","3"
"4","FB",1,"9",0.7,0.889,"3","2",0.25,0.5,"3","3","3","3"
"4","LR",0,"9",0.7,0.889,"3","2",0.25,0.5,"3","3","3","3"
"4","LR",0,"9",0.7,0.889,"3","2",0.25,0.5,"3","3","3","3"
"4","LR",1,"9",0.7,0.889,"3","2",0.25,0.5,"3","3","3","3"
"4","LR",1,"9",0.7,0.889,"3","2",0.25,0.5,"3","3","3","3"
"5","FB",0,"17",0.323,0.257,"1","3",0.5,0.5,"2","2","2","2"
"5","FB",0,"17",0.323,0.257,"1","3",0.5,0.5,"2","2","2","2"
"5","FB",1,"17",0.323,0.257,"1","3",0.5,0.5,"2","2","2","2"
"5","FB",1,"17",0.323,0.257,"1","3",0.5,0.5,"2","2","2","2"
"5","LR",0,"17",0.323,0.257,"1","3",0.5,0.5,"2","2","2","2"
"5","LR",0,"17",0.323,0.257,"1","3",0.5,0.5,"2","2","2","2"
"5","LR",1,"17",0.323,0.257,"1","3",0.5,0.5,"2","2","2","2"
"5","LR",1,"17",0.323,0.257,"1","3",0.5,0.5,"2","2","2","2"
"6","FB",0,"19",0.265,0.782,"3","2",0.25,1,"4","3","4","3"
"6","FB",0,"19",0.265,0.782,"3","2",0.25,1,"4","3","4","3"
"6","FB",0,"19",0.265,0.782,"3","2",0.25,1,"4","3","4","3"
"6","FB",1,"19",0.265,0.782,"3","2",0.25,1,"4","3","4","3"
"6","LR",1,"19",0.265,0.782,"3","2",0.25,1,"4","3","4","3"
"6","LR",1,"19",0.265,0.782,"3","2",0.25,1,"4","3","4","3"
"6","LR",1,"19",0.265,0.782,"3","2",0.25,1,"4","3","4","3"
