"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",1,"5",1,0.93,"3","6",1,1,"1","1","1","1","1","1","1","1"
"1","FB",1,"5",1,0.93,"3","6",1,1,"1","1","1","1","1","1","1","1"
"1","FB",1,"5",1,0.93,"3","6",1,1,"1","1","1","1","1","1","1","1"
"1","FB",1,"5",1,0.93,"3","6",1,1,"1","1","1","1","1","1","1","1"
"1","LR",1,"5",1,0.93,"3","6",1,1,"1","1","1","1","1","1","1","1"
"1","LR",1,"5",1,0.93,"3","6",1,1,"1","1","1","1","1","1","1","1"
"1","LR",1,"5",1,0.93,"3","6",1,1,"1","1","1","1","1","1","1","1"
"1","LR",1,"5",1,0.93,"3","6",1,1,"1","1","1","1","1","1","1","1"
"2","FB",0,"5",0.937,0.967,"3","1",0.75,1,"2","2","1","1","1","1","2","2"
"2","FB",1,"5",0.937,0.967,"3","1",0.75,1,"2","2","1","1","1","1","2","2"
"2","FB",1,"5",0.937,0.967,"3","1",0.75,1,"2","2","1","1","1","1","2","2"
"2","FB",1,"5",0.937,0.967,"3","1",0.75,1,"2","2","1","1","1","1","2","2"
"2","LR",1,"5",0.937,0.967,"3","1",0.75,1,"2","2","1","1","1","1","2","2"
"2","LR",1,"5",0.937,0.967,"3","1",0.75,1,"2","2","1","1","1","1","2","2"
"2","LR",1,"5",0.937,0.967,"3","1",0.75,1,"2","2","1","1","1","1","2","2"
"2","LR",1,"5",0.937,0.967,"3","1",0.75,1,"2","2","1","1","1","1","2","2"
"3","FB",0,"21",0.01,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"3","FB",0,"21",0.01,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"3","FB",0,"21",0.01,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"3","FB",0,"21",0.01,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"3","LR",0,"21",0.01,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"3","LR",0,"21",0.01,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"3","LR",0,"21",0.01,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"3","LR",0,"21",0.01,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"4","FB",0,"21",0.013,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"4","FB",0,"21",0.013,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"4","FB",0,"21",0.013,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"4","FB",0,"21",0.013,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"4","LR",0,"21",0.013,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"4","LR",0,"21",0.013,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"4","LR",0,"21",0.013,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"4","LR",0,"21",0.013,0,"1","4",0,0,"3","3","3","3","2","3","3","3"
"5","FB",0,"25",0.012,0.986,"4","2",0,1,"4","4","4","4","3","4","4","4"
"5","FB",0,"25",0.012,0.986,"4","2",0,1,"4","4","4","4","3","4","4","4"
"5","FB",0,"25",0.012,0.986,"4","2",0,1,"4","4","4","4","3","4","4","4"
"5","FB",0,"25",0.012,0.986,"4","2",0,1,"4","4","4","4","3","4","4","4"
