"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"17",0.228,0.313,"4","4",0.25,0,"1","1","1","1"
"1","FB",0,"17",0.228,0.313,"4","4",0.25,0,"1","1","1","1"
"1","FB",0,"17",0.228,0.313,"4","4",0.25,0,"1","1","1","1"
"1","FB",1,"17",0.228,0.313,"4","4",0.25,0,"1","1","1","1"
"1","LR",0,"17",0.228,0.313,"4","4",0.25,0,"1","1","1","1"
"1","LR",0,"17",0.228,0.313,"4","4",0.25,0,"1","1","1","1"
"1","LR",0,"17",0.228,0.313,"4","4",0.25,0,"1","1","1","1"
"1","LR",0,"17",0.228,0.313,"4","4",0.25,0,"1","1","1","1"
"2","FB",0,"19",0.304,0.742,"3","2",0.5,1,"2","2","2","2"
"2","FB",0,"19",0.304,0.742,"3","2",0.5,1,"2","2","2","2"
"2","FB",1,"19",0.304,0.742,"3","2",0.5,1,"2","2","2","2"
"2","FB",1,"19",0.304,0.742,"3","2",0.5,1,"2","2","2","2"
"2","LR",1,"19",0.304,0.742,"3","2",0.5,1,"2","2","2","2"
"2","LR",1,"19",0.304,0.742,"3","2",0.5,1,"2","2","2","2"
"2","LR",1,"19",0.304,0.742,"3","2",0.5,1,"2","2","2","2"
"2","LR",1,"19",0.304,0.742,"3","2",0.5,1,"2","2","2","2"
"3","FB",0,"9",0.729,0.675,"3","2",0.75,1,"3","3","2","2"
"3","FB",1,"9",0.729,0.675,"3","2",0.75,1,"3","3","2","2"
"3","FB",1,"9",0.729,0.675,"3","2",0.75,1,"3","3","2","2"
"3","FB",1,"9",0.729,0.675,"3","2",0.75,1,"3","3","2","2"
"3","LR",1,"9",0.729,0.675,"3","2",0.75,1,"3","3","2","2"
"3","LR",1,"9",0.729,0.675,"3","2",0.75,1,"3","3","2","2"
"3","LR",1,"9",0.729,0.675,"3","2",0.75,1,"3","3","2","2"
"3","LR",1,"9",0.729,0.675,"3","2",0.75,1,"3","3","2","2"
"4","FB",0,"17",0.228,0.252,"4","4",0,0,"4","1","1","1"
"4","FB",0,"17",0.228,0.252,"4","4",0,0,"4","1","1","1"
"4","FB",0,"17",0.228,0.252,"4","4",0,0,"4","1","1","1"
"4","FB",0,"17",0.228,0.252,"4","4",0,0,"4","1","1","1"
"4","LR",0,"17",0.228,0.252,"4","4",0,0,"4","1","1","1"
"4","LR",0,"17",0.228,0.252,"4","4",0,0,"4","1","1","1"
"4","LR",0,"17",0.228,0.252,"4","4",0,0,"4","1","1","1"
"4","LR",0,"17",0.228,0.252,"4","4",0,0,"4","1","1","1"
"5","FB",0,"7",0.823,0.289,"1","1",0.75,0.5,"3","3","4","4"
