"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"13",0.516,0.546,"1","1",0.5,0.5,"1","1","1","1"
"1","FB",0,"13",0.516,0.546,"1","1",0.5,0.5,"1","1","1","1"
"1","FB",1,"13",0.516,0.546,"1","1",0.5,0.5,"1","1","1","1"
"1","FB",1,"13",0.516,0.546,"1","1",0.5,0.5,"1","1","1","1"
"1","LR",0,"13",0.516,0.546,"1","1",0.5,0.5,"1","1","1","1"
"1","LR",0,"13",0.516,0.546,"1","1",0.5,0.5,"1","1","1","1"
"1","LR",1,"13",0.516,0.546,"1","1",0.5,0.5,"1","1","1","1"
"1","LR",1,"13",0.516,0.546,"1","1",0.5,0.5,"1","1","1","1"
"2","FB",0,"13",0.534,0.586,"1","1",0.5,0.5,"1","1","1","1"
"2","FB",0,"13",0.534,0.586,"1","1",0.5,0.5,"1","1","1","1"
"2","FB",1,"13",0.534,0.586,"1","1",0.5,0.5,"1","1","1","1"
"2","FB",1,"13",0.534,0.586,"1","1",0.5,0.5,"1","1","1","1"
"2","LR",0,"13",0.534,0.586,"1","1",0.5,0.5,"1","1","1","1"
"2","LR",0,"13",0.534,0.586,"1","1",0.5,0.5,"1","1","1","1"
"2","LR",1,"13",0.534,0.586,"1","1",0.5,0.5,"1","1","1","1"
"2","LR",1,"13",0.534,0.586,"1","1",0.5,0.5,"1","1","1","1"
"3","FB",0,"25",0,1,"5","3",0,1,"2","2","2","2"
"3","FB",0,"25",0,1,"5","3",0,1,"2","2","2","2"
"3","FB",0,"25",0,1,"5","3",0,1,"2","2","2","2"
"3","FB",0,"25",0,1,"5","3",0,1,"2","2","2","2"
"3","LR",1,"25",0,1,"5","3",0,1,"2","2","2","2"
"3","LR",1,"25",0,1,"5","3",0,1,"2","2","2","2"
"3","LR",1,"25",0,1,"5","3",0,1,"2","2","2","2"
"3","LR",1,"25",0,1,"5","3",0,1,"2","2","2","2"
"4","FB",0,"13",0.479,0.503,"3","1",0.25,0.25,"1","1","1","1"
"4","FB",0,"13",0.479,0.503,"3","1",0.25,0.25,"1","1","1","1"
"4","FB",0,"13",0.479,0.503,"3","1",0.25,0.25,"1","1","1","1"
"4","FB",1,"13",0.479,0.503,"3","1",0.25,0.25,"1","1","1","1"
"4","LR",0,"13",0.479,0.503,"3","1",0.25,0.25,"1","1","1","1"
"4","LR",0,"13",0.479,0.503,"3","1",0.25,0.25,"1","1","1","1"
"4","LR",0,"13",0.479,0.503,"3","1",0.25,0.25,"1","1","1","1"
"4","LR",1,"13",0.479,0.503,"3","1",0.25,0.25,"1","1","1","1"
"5","FB",0,"25",0.094,0.877,"5","3",0,1,"2","2","2","2"
