"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",0,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",0,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",0,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",0,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",0,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",0,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.793,"3","2",0.8125,0.75,"1","1","1","1"
"2","FB",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","FB",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",0,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"2","LR",1,"19",0.235,0.776,"2","4",0.375,0.8125,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","FB",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",0,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"3","LR",1,"19",0.169,0.83,"2","4",0,0.875,"2","2","2","2"
"4","FB",0,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",0,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","FB",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",0,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",0,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",0,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"4","LR",1,"9",0.823,0.714,"3","2",0.875,0.8125,"1","1","1","1"
"5","FB",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",1,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",1,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",1,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","FB",1,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",0,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",1,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",1,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",1,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",1,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"5","LR",1,"17",0.231,0.124,"1","3",0.25,0.3125,"2","3","3","3"
"6","FB",0,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",0,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",0,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",0,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","FB",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",0,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",0,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",0,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"6","LR",1,"9",0.727,0.756,"3","2",0.75,0.8125,"1","1","1","1"
"7","FB",0,"9",0.749,0.852,"3","2",0.625,0.9375,"1","1","1","1"
"7","FB",0,"9",0.749,0.852,"3","2",0.625,0.9375,"1","1","1","1"
"7","FB",0,"9",0.749,0.852,"3","2",0.625,0.9375,"1","1","1","1"
"7","FB",0,"9",0.749,0.852,"3","2",0.625,0.9375,"1","1","1","1"
"7","FB",0,"9",0.749,0.852,"3","2",0.625,0.9375,"1","1","1","1"
"7","FB",0,"9",0.749,0.852,"3","2",0.625,0.9375,"1","1","1","1"
"7","FB",1,"9",0.749,0.852,"3","2",0.625,0.9375,"1","1","1","1"
"7","FB",1,"9",0.749,0.852,"3","2",0.625,0.9375,"1","1","1","1"
"7","FB",1,"9",0.749,0.852,"3","2",0.625,0.9375,"1","1","1","1"
"7","FB",1,"9",0.749,0.852,"3","2",0.625,0.9375,"1","1","1","1"
"7","FB",1,"9",0.749,0.852,"3","2",0.625,0.9375,"1","1","1","1"
"7","FB",1,"9",0.749,0.852,"3","2",0.625,0.9375,"1","1","1","1"
