"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",1,"2",1,0.296,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"1","FB",1,"2",1,0.296,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"1","FB",1,"2",1,0.296,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"1","FB",1,"2",1,0.296,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"1","LR",0,"2",1,0.296,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"1","LR",0,"2",1,0.296,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"1","LR",0,"2",1,0.296,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"1","LR",1,"2",1,0.296,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"2","FB",0,"24",0.054,0.756,"2","2",0.25,0.75,"2","2","2","4","2","2","2","2"
"2","FB",0,"24",0.054,0.756,"2","2",0.25,0.75,"2","2","2","4","2","2","2","2"
"2","FB",0,"24",0.054,0.756,"2","2",0.25,0.75,"2","2","2","4","2","2","2","2"
"2","FB",1,"24",0.054,0.756,"2","2",0.25,0.75,"2","2","2","4","2","2","2","2"
"2","LR",0,"24",0.054,0.756,"2","2",0.25,0.75,"2","2","2","4","2","2","2","2"
"2","LR",1,"24",0.054,0.756,"2","2",0.25,0.75,"2","2","2","4","2","2","2","2"
"2","LR",1,"24",0.054,0.756,"2","2",0.25,0.75,"2","2","2","4","2","2","2","2"
"2","LR",1,"24",0.054,0.756,"2","2",0.25,0.75,"2","2","2","4","2","2","2","2"
"3","FB",1,"4",1,0.806,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"3","FB",1,"4",1,0.806,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"3","FB",1,"4",1,0.806,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"3","FB",1,"4",1,0.806,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"3","LR",0,"4",1,0.806,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"3","LR",1,"4",1,0.806,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"3","LR",1,"4",1,0.806,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"3","LR",1,"4",1,0.806,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"4","FB",1,"2",0.979,0.253,"4","4",1,0.5,"1","1","1","1","3","3","3","1"
"4","FB",1,"2",0.979,0.253,"4","4",1,0.5,"1","1","1","1","3","3","3","1"
"4","FB",1,"2",0.979,0.253,"4","4",1,0.5,"1","1","1","1","3","3","3","1"
"4","FB",1,"2",0.979,0.253,"4","4",1,0.5,"1","1","1","1","3","3","3","1"
"4","LR",0,"2",0.979,0.253,"4","4",1,0.5,"1","1","1","1","3","3","3","1"
"4","LR",0,"2",0.979,0.253,"4","4",1,0.5,"1","1","1","1","3","3","3","1"
"4","LR",1,"2",0.979,0.253,"4","4",1,0.5,"1","1","1","1","3","3","3","1"
"4","LR",1,"2",0.979,0.253,"4","4",1,0.5,"1","1","1","1","3","3","3","1"
"5","FB",1,"4",1,0.627,"3","1",1,1,"4","3","3","3","3","3","4","3"
"5","FB",1,"4",1,0.627,"3","1",1,1,"4","3","3","3","3","3","4","3"
"5","FB",1,"4",1,0.627,"3","1",1,1,"4","3","3","3","3","3","4","3"
"5","FB",1,"4",1,0.627,"3","1",1,1,"4","3","3","3","3","3","4","3"
"5","LR",1,"4",1,0.627,"3","1",1,1,"4","3","3","3","3","3","4","3"
"5","LR",1,"4",1,0.627,"3","1",1,1,"4","3","3","3","3","3","4","3"
"5","LR",1,"4",1,0.627,"3","1",1,1,"4","3","3","3","3","3","4","3"
"5","LR",1,"4",1,0.627,"3","1",1,1,"4","3","3","3","3","3","4","3"
"6","FB",0,"22",0.026,0.262,"1","3",0,0,"5","4","2","4","2","4","5","4"
"6","FB",0,"22",0.026,0.262,"1","3",0,0,"5","4","2","4","2","4","5","4"
"6","FB",0,"22",0.026,0.262,"1","3",0,0,"5","4","2","4","2","4","5","4"
"6","FB",0,"22",0.026,0.262,"1","3",0,0,"5","4","2","4","2","4","5","4"
"6","LR",0,"22",0.026,0.262,"1","3",0,0,"5","4","2","4","2","4","5","4"
"6","LR",0,"22",0.026,0.262,"1","3",0,0,"5","4","2","4","2","4","5","4"
"6","LR",0,"22",0.026,0.262,"1","3",0,0,"5","4","2","4","2","4","5","4"
"6","LR",0,"22",0.026,0.262,"1","3",0,0,"5","4","2","4","2","4","5","4"
"7","FB",1,"2",1,0.247,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"7","FB",1,"2",1,0.247,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"7","FB",1,"2",1,0.247,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"7","FB",1,"2",1,0.247,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"7","LR",0,"2",1,0.247,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"7","LR",0,"2",1,0.247,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"7","LR",0,"2",1,0.247,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"7","LR",1,"2",1,0.247,"4","4",1,0.25,"1","1","1","1","1","1","1","1"
"8","FB",0,"22",0.02,0.27,"1","3",0,0,"5","4","2","4","2","4","5","4"
"8","FB",0,"22",0.02,0.27,"1","3",0,0,"5","4","2","4","2","4","5","4"
"8","FB",0,"22",0.02,0.27,"1","3",0,0,"5","4","2","4","2","4","5","4"
"8","FB",0,"22",0.02,0.27,"1","3",0,0,"5","4","2","4","2","4","5","4"
"8","LR",0,"22",0.02,0.27,"1","3",0,0,"5","4","2","4","2","4","5","4"
"8","LR",0,"22",0.02,0.27,"1","3",0,0,"5","4","2","4","2","4","5","4"
"8","LR",0,"22",0.02,0.27,"1","3",0,0,"5","4","2","4","2","4","5","4"
"8","LR",0,"22",0.02,0.27,"1","3",0,0,"5","4","2","4","2","4","5","4"
"9","FB",1,"4",1,0.715,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"9","FB",1,"4",1,0.715,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"9","FB",1,"4",1,0.715,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"9","FB",1,"4",1,0.715,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"9","LR",0,"4",1,0.715,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"9","LR",1,"4",1,0.715,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"9","LR",1,"4",1,0.715,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"9","LR",1,"4",1,0.715,"3","1",1,0.75,"3","1","3","3","3","3","3","3"
"10","FB",0,"4",0.963,0.81,"2","2",0.5,0.5,"2","2","3","4","2","2","2","2"
"10","FB",0,"4",0.963,0.81,"2","2",0.5,0.5,"2","2","3","4","2","2","2","2"
"10","FB",1,"4",0.963,0.81,"2","2",0.5,0.5,"2","2","3","4","2","2","2","2"
"10","FB",1,"4",0.963,0.81,"2","2",0.5,0.5,"2","2","3","4","2","2","2","2"
"10","LR",0,"4",0.963,0.81,"2","2",0.5,0.5,"2","2","3","4","2","2","2","2"
"10","LR",0,"4",0.963,0.81,"2","2",0.5,0.5,"2","2","3","4","2","2","2","2"
"10","LR",1,"4",0.963,0.81,"2","2",0.5,0.5,"2","2","3","4","2","2","2","2"
"10","LR",1,"4",0.963,0.81,"2","2",0.5,0.5,"2","2","3","4","2","2","2","2"
