"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",1,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","FB",1,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",0,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"3","4",0.125,0.625,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",1,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",1,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",1,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",1,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","FB",1,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",0,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",1,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",1,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",1,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",1,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",1,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"2","LR",1,"17",0.258,0.248,"1","1",0.3125,0.375,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",1,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",1,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",1,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",1,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","FB",1,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",0,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",1,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",1,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",1,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",1,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"3","LR",1,"17",0.215,0.25,"1","1",0.3125,0.3125,"2","2","1","2","1","2","2","2"
"4","FB",0,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",0,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","FB",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",0,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",0,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",0,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",0,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"4","LR",1,"9",0.863,0.735,"6","3",0.875,0.75,"3","3","2","3","1","3","3","3"
"5","FB",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",1,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",1,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",1,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",1,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","FB",1,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","LR",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","LR",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
"5","LR",0,"17",0.29,0.241,"1","1",0.3125,0.25,"2","2","1","2","1","2","2","2"
