"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"24",0,0.827,"1","4",0,1,"1","4","1","4"
"1","FB",0,"24",0,0.827,"1","4",0,1,"1","4","1","4"
"1","FB",0,"24",0,0.827,"1","4",0,1,"1","4","1","4"
"1","FB",0,"24",0,0.827,"1","4",0,1,"1","4","1","4"
"1","LR",1,"24",0,0.827,"1","4",0,1,"1","4","1","4"
"1","LR",1,"24",0,0.827,"1","4",0,1,"1","4","1","4"
"1","LR",1,"24",0,0.827,"1","4",0,1,"1","4","1","4"
"1","LR",1,"24",0,0.827,"1","4",0,1,"1","4","1","4"
"2","FB",1,"4",1,0.734,"3","3",1,0.25,"2","1","5","2"
"2","FB",1,"4",1,0.734,"3","3",1,0.25,"2","1","5","2"
"2","FB",1,"4",1,0.734,"3","3",1,0.25,"2","1","5","2"
"2","FB",1,"4",1,0.734,"3","3",1,0.25,"2","1","5","2"
"2","LR",0,"4",1,0.734,"3","3",1,0.25,"2","1","5","2"
"2","LR",0,"4",1,0.734,"3","3",1,0.25,"2","1","5","2"
"2","LR",0,"4",1,0.734,"3","3",1,0.25,"2","1","5","2"
"2","LR",1,"4",1,0.734,"3","3",1,0.25,"2","1","5","2"
"3","FB",1,"4",0.98,0.725,"3","3",1,0.25,"2","1","5","2"
"3","FB",1,"4",0.98,0.725,"3","3",1,0.25,"2","1","5","2"
"3","FB",1,"4",0.98,0.725,"3","3",1,0.25,"2","1","5","2"
"3","FB",1,"4",0.98,0.725,"3","3",1,0.25,"2","1","5","2"
"3","LR",0,"4",0.98,0.725,"3","3",1,0.25,"2","1","5","2"
"3","LR",0,"4",0.98,0.725,"3","3",1,0.25,"2","1","5","2"
"3","LR",0,"4",0.98,0.725,"3","3",1,0.25,"2","1","5","2"
"3","LR",1,"4",0.98,0.725,"3","3",1,0.25,"2","1","5","2"
"4","FB",0,"22",0,0.222,"1","4",0,0.5,"1","4","1","4"
"4","FB",0,"22",0,0.222,"1","4",0,0.5,"1","4","1","4"
"4","FB",0,"22",0,0.222,"1","4",0,0.5,"1","4","1","4"
"4","FB",0,"22",0,0.222,"1","4",0,0.5,"1","4","1","4"
"4","LR",0,"22",0,0.222,"1","4",0,0.5,"1","4","1","4"
"4","LR",0,"22",0,0.222,"1","4",0,0.5,"1","4","1","4"
"4","LR",1,"22",0,0.222,"1","4",0,0.5,"1","4","1","4"
"4","LR",1,"22",0,0.222,"1","4",0,0.5,"1","4","1","4"
"5","FB",1,"4",1,0.748,"4","2",1,1,"3","2","3","3"
"5","FB",1,"4",1,0.748,"4","2",1,1,"3","2","3","3"
"5","FB",1,"4",1,0.748,"4","2",1,1,"3","2","3","3"
"5","FB",1,"4",1,0.748,"4","2",1,1,"3","2","3","3"
"5","LR",1,"4",1,0.748,"4","2",1,1,"3","2","3","3"
"5","LR",1,"4",1,0.748,"4","2",1,1,"3","2","3","3"
"5","LR",1,"4",1,0.748,"4","2",1,1,"3","2","3","3"
"5","LR",1,"4",1,0.748,"4","2",1,1,"3","2","3","3"
"6","FB",0,"22",0,0.238,"2","1",0,0,"4","3","4","4"
"6","FB",0,"22",0,0.238,"2","1",0,0,"4","3","4","4"
"6","FB",0,"22",0,0.238,"2","1",0,0,"4","3","4","4"
"6","FB",0,"22",0,0.238,"2","1",0,0,"4","3","4","4"
"6","LR",0,"22",0,0.238,"2","1",0,0,"4","3","4","4"
"6","LR",0,"22",0,0.238,"2","1",0,0,"4","3","4","4"
"6","LR",0,"22",0,0.238,"2","1",0,0,"4","3","4","4"
"6","LR",0,"22",0,0.238,"2","1",0,0,"4","3","4","4"
"7","FB",0,"24",0,0.786,"1","4",0,1,"1","4","1","4"
"7","FB",0,"24",0,0.786,"1","4",0,1,"1","4","1","4"
"7","FB",0,"24",0,0.786,"1","4",0,1,"1","4","1","4"
"7","FB",0,"24",0,0.786,"1","4",0,1,"1","4","1","4"
"7","LR",1,"24",0,0.786,"1","4",0,1,"1","4","1","4"
"7","LR",1,"24",0,0.786,"1","4",0,1,"1","4","1","4"
"7","LR",1,"24",0,0.786,"1","4",0,1,"1","4","1","4"
"7","LR",1,"24",0,0.786,"1","4",0,1,"1","4","1","4"
"8","FB",0,"22",0.035,0.165,"2","1",0.25,0,"1","4","2","1"
"8","FB",0,"22",0.035,0.165,"2","1",0.25,0,"1","4","2","1"
"8","FB",0,"22",0.035,0.165,"2","1",0.25,0,"1","4","2","1"
"8","FB",1,"22",0.035,0.165,"2","1",0.25,0,"1","4","2","1"
"8","LR",0,"22",0.035,0.165,"2","1",0.25,0,"1","4","2","1"
"8","LR",0,"22",0.035,0.165,"2","1",0.25,0,"1","4","2","1"
"8","LR",0,"22",0.035,0.165,"2","1",0.25,0,"1","4","2","1"
"8","LR",0,"22",0.035,0.165,"2","1",0.25,0,"1","4","2","1"
"9","FB",0,"2",0.965,0.25,"3","3",0.75,0.25,"2","1","2","1"
"9","FB",1,"2",0.965,0.25,"3","3",0.75,0.25,"2","1","2","1"
"9","FB",1,"2",0.965,0.25,"3","3",0.75,0.25,"2","1","2","1"
"9","FB",1,"2",0.965,0.25,"3","3",0.75,0.25,"2","1","2","1"
"9","LR",0,"2",0.965,0.25,"3","3",0.75,0.25,"2","1","2","1"
"9","LR",0,"2",0.965,0.25,"3","3",0.75,0.25,"2","1","2","1"
"9","LR",0,"2",0.965,0.25,"3","3",0.75,0.25,"2","1","2","1"
"9","LR",1,"2",0.965,0.25,"3","3",0.75,0.25,"2","1","2","1"
"10","FB",1,"4",1,0.857,"4","2",1,1,"3","2","3","3"
"10","FB",1,"4",1,0.857,"4","2",1,1,"3","2","3","3"
"10","FB",1,"4",1,0.857,"4","2",1,1,"3","2","3","3"
"10","FB",1,"4",1,0.857,"4","2",1,1,"3","2","3","3"
"10","LR",1,"4",1,0.857,"4","2",1,1,"3","2","3","3"
"10","LR",1,"4",1,0.857,"4","2",1,1,"3","2","3","3"
"10","LR",1,"4",1,0.857,"4","2",1,1,"3","2","3","3"
"10","LR",1,"4",1,0.857,"4","2",1,1,"3","2","3","3"
"11","FB",1,"2",1,0.144,"3","3",1,0.25,"2","1","5","2"
"11","FB",1,"2",1,0.144,"3","3",1,0.25,"2","1","5","2"
"11","FB",1,"2",1,0.144,"3","3",1,0.25,"2","1","5","2"
"11","FB",1,"2",1,0.144,"3","3",1,0.25,"2","1","5","2"
"11","LR",0,"2",1,0.144,"3","3",1,0.25,"2","1","5","2"
"11","LR",0,"2",1,0.144,"3","3",1,0.25,"2","1","5","2"
"11","LR",0,"2",1,0.144,"3","3",1,0.25,"2","1","5","2"
"11","LR",1,"2",1,0.144,"3","3",1,0.25,"2","1","5","2"
"12","FB",0,"22",0,0.257,"2","1",0,0.25,"5","4","4","4"
"12","FB",0,"22",0,0.257,"2","1",0,0.25,"5","4","4","4"
"12","FB",0,"22",0,0.257,"2","1",0,0.25,"5","4","4","4"
"12","FB",0,"22",0,0.257,"2","1",0,0.25,"5","4","4","4"
"12","LR",0,"22",0,0.257,"2","1",0,0.25,"5","4","4","4"
"12","LR",0,"22",0,0.257,"2","1",0,0.25,"5","4","4","4"
"12","LR",0,"22",0,0.257,"2","1",0,0.25,"5","4","4","4"
"12","LR",1,"22",0,0.257,"2","1",0,0.25,"5","4","4","4"
