"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",0,"21",0,0.041,"3","3",0,0,"1","1","1","1","1","1","1","1"
"1","FB",0,"21",0,0.041,"3","3",0,0,"1","1","1","1","1","1","1","1"
"1","FB",0,"21",0,0.041,"3","3",0,0,"1","1","1","1","1","1","1","1"
"1","FB",0,"21",0,0.041,"3","3",0,0,"1","1","1","1","1","1","1","1"
"1","LR",0,"21",0,0.041,"3","3",0,0,"1","1","1","1","1","1","1","1"
"1","LR",0,"21",0,0.041,"3","3",0,0,"1","1","1","1","1","1","1","1"
"1","LR",0,"21",0,0.041,"3","3",0,0,"1","1","1","1","1","1","1","1"
"1","LR",0,"21",0,0.041,"3","3",0,0,"1","1","1","1","1","1","1","1"
"2","FB",1,"1",0.97,0,"2","4",1,0,"2","2","2","2","2","2","2","2"
"2","FB",1,"1",0.97,0,"2","4",1,0,"2","2","2","2","2","2","2","2"
"2","FB",1,"1",0.97,0,"2","4",1,0,"2","2","2","2","2","2","2","2"
"2","FB",1,"1",0.97,0,"2","4",1,0,"2","2","2","2","2","2","2","2"
"2","LR",0,"1",0.97,0,"2","4",1,0,"2","2","2","2","2","2","2","2"
"2","LR",0,"1",0.97,0,"2","4",1,0,"2","2","2","2","2","2","2","2"
"2","LR",0,"1",0.97,0,"2","4",1,0,"2","2","2","2","2","2","2","2"
"2","LR",0,"1",0.97,0,"2","4",1,0,"2","2","2","2","2","2","2","2"
"3","FB",0,"1",0.982,0,"2","4",0.75,0,"3","2","2","2","2","2","3","2"
"3","FB",1,"1",0.982,0,"2","4",0.75,0,"3","2","2","2","2","2","3","2"
"3","FB",1,"1",0.982,0,"2","4",0.75,0,"3","2","2","2","2","2","3","2"
"3","FB",1,"1",0.982,0,"2","4",0.75,0,"3","2","2","2","2","2","3","2"
"3","LR",0,"1",0.982,0,"2","4",0.75,0,"3","2","2","2","2","2","3","2"
