"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",0,"25",0,1,"4","4",0,1,"1","1","2","1","1","1","1","1"
"1","FB",0,"25",0,1,"4","4",0,1,"1","1","2","1","1","1","1","1"
"1","FB",0,"25",0,1,"4","4",0,1,"1","1","2","1","1","1","1","1"
"1","FB",0,"25",0,1,"4","4",0,1,"1","1","2","1","1","1","1","1"
"1","LR",1,"25",0,1,"4","4",0,1,"1","1","2","1","1","1","1","1"
"1","LR",1,"25",0,1,"4","4",0,1,"1","1","2","1","1","1","1","1"
"1","LR",1,"25",0,1,"4","4",0,1,"1","1","2","1","1","1","1","1"
"1","LR",1,"25",0,1,"4","4",0,1,"1","1","2","1","1","1","1","1"
"2","FB",1,"5",1,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"2","FB",1,"5",1,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"2","FB",1,"5",1,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"2","FB",1,"5",1,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"2","LR",1,"5",1,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"2","LR",1,"5",1,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"2","LR",1,"5",1,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"2","LR",1,"5",1,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"3","FB",1,"5",0.957,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"3","FB",1,"5",0.957,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"3","FB",1,"5",0.957,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"3","FB",1,"5",0.957,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"3","LR",1,"5",0.957,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"3","LR",1,"5",0.957,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"3","LR",1,"5",0.957,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"3","LR",1,"5",0.957,1,"3","2",1,1,"2","2","1","2","2","2","2","2"
"4","FB",0,"21",0,0.017,"2","3",0,0,"3","3","2","3","3","3","3","3"
"4","FB",0,"21",0,0.017,"2","3",0,0,"3","3","2","3","3","3","3","3"
"4","FB",0,"21",0,0.017,"2","3",0,0,"3","3","2","3","3","3","3","3"
"4","FB",0,"21",0,0.017,"2","3",0,0,"3","3","2","3","3","3","3","3"
"4","LR",0,"21",0,0.017,"2","3",0,0,"3","3","2","3","3","3","3","3"
"4","LR",0,"21",0,0.017,"2","3",0,0,"3","3","2","3","3","3","3","3"
"4","LR",0,"21",0,0.017,"2","3",0,0,"3","3","2","3","3","3","3","3"
