"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",1,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","FB",1,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"1","LR",0,"21",0.088,0.009,"1","4",0.125,0,"1","1","1","1","1","1","1","4"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","FB",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",0,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"2","LR",1,"1",0.984,0.141,"4","1",1,0.1875,"4","1","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
"3","FB",1,"1",1,0,"4","1",1,0,"2","2","2","2","2","2","3","2"
