"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"24",0.066,0.781,"3","1",0,0.75,"4","1","1","1"
"1","FB",0,"24",0.066,0.781,"3","1",0,0.75,"4","1","1","1"
"1","FB",0,"24",0.066,0.781,"3","1",0,0.75,"4","1","1","1"
"1","FB",0,"24",0.066,0.781,"3","1",0,0.75,"4","1","1","1"
"1","LR",0,"24",0.066,0.781,"3","1",0,0.75,"4","1","1","1"
"1","LR",1,"24",0.066,0.781,"3","1",0,0.75,"4","1","1","1"
"1","LR",1,"24",0.066,0.781,"3","1",0,0.75,"4","1","1","1"
"1","LR",1,"24",0.066,0.781,"3","1",0,0.75,"4","1","1","1"
"2","FB",0,"16",0.228,0,"1","2",0.25,0,"2","2","2","2"
"2","FB",0,"16",0.228,0,"1","2",0.25,0,"2","2","2","2"
"2","FB",0,"16",0.228,0,"1","2",0.25,0,"2","2","2","2"
"2","FB",1,"16",0.228,0,"1","2",0.25,0,"2","2","2","2"
"2","LR",0,"16",0.228,0,"1","2",0.25,0,"2","2","2","2"
"2","LR",0,"16",0.228,0,"1","2",0.25,0,"2","2","2","2"
"2","LR",0,"16",0.228,0,"1","2",0.25,0,"2","2","2","2"
"2","LR",0,"16",0.228,0,"1","2",0.25,0,"2","2","2","2"
"3","FB",0,"16",0.262,0,"1","2",0.5,0,"2","2","2","2"
"3","FB",0,"16",0.262,0,"1","2",0.5,0,"2","2","2","2"
"3","FB",1,"16",0.262,0,"1","2",0.5,0,"2","2","2","2"
"3","FB",1,"16",0.262,0,"1","2",0.5,0,"2","2","2","2"
"3","LR",0,"16",0.262,0,"1","2",0.5,0,"2","2","2","2"
"3","LR",0,"16",0.262,0,"1","2",0.5,0,"2","2","2","2"
"3","LR",0,"16",0.262,0,"1","2",0.5,0,"2","2","2","2"
"3","LR",0,"16",0.262,0,"1","2",0.5,0,"2","2","2","2"
"4","FB",0,"16",0.288,0,"1","2",0.5,0,"2","2","2","2"
"4","FB",0,"16",0.288,0,"1","2",0.5,0,"2","2","2","2"
"4","FB",1,"16",0.288,0,"1","2",0.5,0,"2","2","2","2"
"4","FB",1,"16",0.288,0,"1","2",0.5,0,"2","2","2","2"
"4","LR",0,"16",0.288,0,"1","2",0.5,0,"2","2","2","2"
