"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",1,"9",0.793,0.68,"4","2",1,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.68,"4","2",1,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.68,"4","2",1,0.75,"1","1","1","1"
"1","FB",1,"9",0.793,0.68,"4","2",1,0.75,"1","1","1","1"
"1","LR",0,"9",0.793,0.68,"4","2",1,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.68,"4","2",1,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.68,"4","2",1,0.75,"1","1","1","1"
"1","LR",1,"9",0.793,0.68,"4","2",1,0.75,"1","1","1","1"
"2","FB",1,"9",0.782,0.861,"4","2",1,1,"1","1","1","1"
"2","FB",1,"9",0.782,0.861,"4","2",1,1,"1","1","1","1"
"2","FB",1,"9",0.782,0.861,"4","2",1,1,"1","1","1","1"
"2","FB",1,"9",0.782,0.861,"4","2",1,1,"1","1","1","1"
"2","LR",1,"9",0.782,0.861,"4","2",1,1,"1","1","1","1"
"2","LR",1,"9",0.782,0.861,"4","2",1,1,"1","1","1","1"
"2","LR",1,"9",0.782,0.861,"4","2",1,1,"1","1","1","1"
"2","LR",1,"9",0.782,0.861,"4","2",1,1,"1","1","1","1"
"3","FB",0,"17",0.221,0.306,"3","1",0,0.75,"2","2","6","2"
"3","FB",0,"17",0.221,0.306,"3","1",0,0.75,"2","2","6","2"
"3","FB",0,"17",0.221,0.306,"3","1",0,0.75,"2","2","6","2"
"3","FB",0,"17",0.221,0.306,"3","1",0,0.75,"2","2","6","2"
"3","LR",0,"17",0.221,0.306,"3","1",0,0.75,"2","2","6","2"
"3","LR",1,"17",0.221,0.306,"3","1",0,0.75,"2","2","6","2"
"3","LR",1,"17",0.221,0.306,"3","1",0,0.75,"2","2","6","2"
"3","LR",1,"17",0.221,0.306,"3","1",0,0.75,"2","2","6","2"
"4","FB",0,"17",0.262,0.236,"1","1",0.25,0.25,"2","2","2","2"
"4","FB",0,"17",0.262,0.236,"1","1",0.25,0.25,"2","2","2","2"
"4","FB",0,"17",0.262,0.236,"1","1",0.25,0.25,"2","2","2","2"
"4","FB",1,"17",0.262,0.236,"1","1",0.25,0.25,"2","2","2","2"
"4","LR",0,"17",0.262,0.236,"1","1",0.25,0.25,"2","2","2","2"
"4","LR",0,"17",0.262,0.236,"1","1",0.25,0.25,"2","2","2","2"
"4","LR",0,"17",0.262,0.236,"1","1",0.25,0.25,"2","2","2","2"
"4","LR",1,"17",0.262,0.236,"1","1",0.25,0.25,"2","2","2","2"
"5","FB",0,"17",0.246,0.232,"1","1",0,0.5,"2","2","2","2"
"5","FB",0,"17",0.246,0.232,"1","1",0,0.5,"2","2","2","2"
"5","FB",0,"17",0.246,0.232,"1","1",0,0.5,"2","2","2","2"
"5","FB",0,"17",0.246,0.232,"1","1",0,0.5,"2","2","2","2"
"5","LR",0,"17",0.246,0.232,"1","1",0,0.5,"2","2","2","2"
"5","LR",0,"17",0.246,0.232,"1","1",0,0.5,"2","2","2","2"
"5","LR",1,"17",0.246,0.232,"1","1",0,0.5,"2","2","2","2"
"5","LR",1,"17",0.246,0.232,"1","1",0,0.5,"2","2","2","2"
"6","FB",0,"9",0.786,0.77,"2","2",0.5,0.5,"3","1","3","1"
"6","FB",0,"9",0.786,0.77,"2","2",0.5,0.5,"3","1","3","1"
"6","FB",1,"9",0.786,0.77,"2","2",0.5,0.5,"3","1","3","1"
"6","FB",1,"9",0.786,0.77,"2","2",0.5,0.5,"3","1","3","1"
"6","LR",0,"9",0.786,0.77,"2","2",0.5,0.5,"3","1","3","1"
"6","LR",0,"9",0.786,0.77,"2","2",0.5,0.5,"3","1","3","1"
"6","LR",1,"9",0.786,0.77,"2","2",0.5,0.5,"3","1","3","1"
"6","LR",1,"9",0.786,0.77,"2","2",0.5,0.5,"3","1","3","1"
"7","FB",0,"17",0.234,0.241,"1","1",0.25,0,"4","2","4","2"
"7","FB",0,"17",0.234,0.241,"1","1",0.25,0,"4","2","4","2"
"7","FB",0,"17",0.234,0.241,"1","1",0.25,0,"4","2","4","2"
"7","FB",1,"17",0.234,0.241,"1","1",0.25,0,"4","2","4","2"
"7","LR",0,"17",0.234,0.241,"1","1",0.25,0,"4","2","4","2"
"7","LR",0,"17",0.234,0.241,"1","1",0.25,0,"4","2","4","2"
"7","LR",0,"17",0.234,0.241,"1","1",0.25,0,"4","2","4","2"
"7","LR",0,"17",0.234,0.241,"1","1",0.25,0,"4","2","4","2"
"8","FB",0,"9",0.736,0.793,"4","2",0.75,0.5,"3","1","3","1"
"8","FB",1,"9",0.736,0.793,"4","2",0.75,0.5,"3","1","3","1"
"8","FB",1,"9",0.736,0.793,"4","2",0.75,0.5,"3","1","3","1"
"8","FB",1,"9",0.736,0.793,"4","2",0.75,0.5,"3","1","3","1"
"8","LR",0,"9",0.736,0.793,"4","2",0.75,0.5,"3","1","3","1"
"8","LR",0,"9",0.736,0.793,"4","2",0.75,0.5,"3","1","3","1"
"8","LR",1,"9",0.736,0.793,"4","2",0.75,0.5,"3","1","3","1"
"8","LR",1,"9",0.736,0.793,"4","2",0.75,0.5,"3","1","3","1"
"9","FB",0,"9",0.815,0.803,"4","2",0.75,0.75,"5","1","5","1"
"9","FB",1,"9",0.815,0.803,"4","2",0.75,0.75,"5","1","5","1"
"9","FB",1,"9",0.815,0.803,"4","2",0.75,0.75,"5","1","5","1"
"9","FB",1,"9",0.815,0.803,"4","2",0.75,0.75,"5","1","5","1"
"9","LR",0,"9",0.815,0.803,"4","2",0.75,0.75,"5","1","5","1"
"9","LR",1,"9",0.815,0.803,"4","2",0.75,0.75,"5","1","5","1"
"9","LR",1,"9",0.815,0.803,"4","2",0.75,0.75,"5","1","5","1"
"9","LR",1,"9",0.815,0.803,"4","2",0.75,0.75,"5","1","5","1"
