"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","FB",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","FB",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","FB",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","FB",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","FB",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","FB",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","FB",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","LR",0,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","LR",0,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","LR",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","LR",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","LR",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","LR",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","LR",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"1","LR",1,"4",1,0.718,"4","4",1,0.75,"1","1","1","1"
"2","FB",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","FB",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","FB",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","FB",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","FB",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","FB",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","FB",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","FB",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","LR",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","LR",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","LR",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","LR",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","LR",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","LR",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","LR",0,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"2","LR",1,"22",0.051,0.271,"3","1",0,0.125,"2","2","5","2"
"3","FB",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","FB",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","FB",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","FB",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","FB",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","FB",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","FB",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","FB",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","LR",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","LR",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","LR",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","LR",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","LR",0,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","LR",1,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","LR",1,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"3","LR",1,"22",0.012,0.25,"3","1",0,0.375,"3","3","5","2"
"4","FB",1,"4",0.97,0.744,"4","4",1,0.875,"4","4","1","1"
"4","FB",1,"4",0.97,0.744,"4","4",1,0.875,"4","4","1","1"
"4","FB",1,"4",0.97,0.744,"4","4",1,0.875,"4","4","1","1"
"4","FB",1,"4",0.97,0.744,"4","4",1,0.875,"4","4","1","1"
