"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",1,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","FB",1,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","FB",1,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","FB",1,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","FB",1,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","FB",1,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","FB",1,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","FB",1,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","LR",0,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","LR",0,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","LR",0,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","LR",0,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","LR",0,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","LR",0,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","LR",0,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"1","LR",1,"1",1,0.046,"1","5",1,0.125,"1","1","1","1"
"2","FB",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","FB",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","FB",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","FB",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","FB",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","FB",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","FB",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","FB",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","LR",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","LR",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","LR",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","LR",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","LR",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","LR",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","LR",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"2","LR",1,"5",1,1,"6","2",1,1,"2","2","2","2"
"3","FB",0,"25",0,0.981,"2","1",0,1,"3","3","3","3"
"3","FB",0,"25",0,0.981,"2","1",0,1,"3","3","3","3"
"3","FB",0,"25",0,0.981,"2","1",0,1,"3","3","3","3"
"3","FB",0,"25",0,0.981,"2","1",0,1,"3","3","3","3"
