"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","FB",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"1","LR",1,"5",1,0.969,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","FB",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"2","LR",1,"5",1,0.986,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","FB",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"3","LR",1,"5",1,1,"4","4",1,1,"1","1","1","1"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"4","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","FB",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"5","LR",1,"5",1,0.941,"4","4",1,1,"1","1","1","1"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","FB",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"6","LR",0,"21",0.06,0,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","FB",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"7","LR",0,"21",0,0.017,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"8","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","FB",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
"9","LR",0,"21",0,0,"1","3",0,0,"2","2","2","2"
