"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","FB",0,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","FB",0,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","FB",0,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","FB",0,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","FB",0,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","FB",0,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","FB",1,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","LR",0,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","LR",1,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","LR",1,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","LR",1,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","LR",1,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","LR",1,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","LR",1,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"1","LR",1,"19",0.312,0.743,"6","2",0.125,0.875,"1","1","1","1"
"2","FB",0,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","FB",0,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","FB",0,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","FB",0,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","FB",1,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","FB",1,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","FB",1,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","FB",1,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","LR",0,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","LR",1,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","LR",1,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","LR",1,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","LR",1,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
"2","LR",1,"9",0.692,0.78,"1","3",0.5,0.875,"2","4","2","2"
