"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",1,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","FB",1,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",0,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",1,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",1,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"1","LR",1,"17",0.293,0.252,"2","4",0.125,0.1875,"1","1","1","1"
"2","FB",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",1,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",1,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",1,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","FB",1,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",0,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",1,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"2","LR",1,"17",0.175,0.22,"2","4",0.25,0.125,"1","1","1","1"
"3","FB",0,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",0,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","FB",1,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
"3","LR",0,"7",0.799,0.219,"1","1",0.875,0.1875,"2","2","2","2"
