"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","FB",1,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","FB",1,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","FB",1,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","FB",1,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","FB",1,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","FB",1,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","FB",1,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","LR",0,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","LR",0,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","LR",0,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","LR",0,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","LR",0,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","LR",1,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","LR",1,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"1","LR",1,"2",0.987,0.242,"3","2",0.875,0.375,"3","3","1","1"
"2","FB",0,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","FB",0,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","FB",0,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","FB",0,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","FB",0,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","FB",0,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","FB",0,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","FB",1,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","LR",0,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","LR",0,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","LR",0,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","LR",1,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","LR",1,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","LR",1,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","LR",1,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"2","LR",1,"24",0.041,0.732,"2","1",0.125,0.625,"1","1","1","1"
"3","FB",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","FB",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","FB",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","FB",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","FB",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","FB",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","FB",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","FB",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","LR",0,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","LR",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","LR",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","LR",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","LR",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","LR",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","LR",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"3","LR",1,"4",0.96,0.714,"1","3",1,0.875,"2","2","2","2"
"4","FB",1,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","FB",1,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","FB",1,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","FB",1,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","FB",1,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","FB",1,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","FB",1,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","FB",1,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","LR",0,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","LR",0,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","LR",0,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","LR",0,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","LR",0,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","LR",1,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","LR",1,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"4","LR",1,"2",1,0.218,"3","2",1,0.375,"3","3","4","4"
"5","FB",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","FB",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","FB",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","FB",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","FB",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","FB",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","FB",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","FB",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","LR",0,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","LR",0,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","LR",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","LR",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","LR",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","LR",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","LR",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"5","LR",1,"4",1,0.773,"1","3",1,0.75,"5","2","2","2"
"6","FB",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","FB",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","FB",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","FB",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","FB",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","FB",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","FB",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","FB",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","LR",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","LR",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","LR",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","LR",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","LR",0,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","LR",1,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","LR",1,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"6","LR",1,"22",0.014,0.254,"4","4",0,0.375,"1","1","5","3"
"7","FB",1,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","FB",1,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","FB",1,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","FB",1,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","FB",1,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","FB",1,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","FB",1,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","FB",1,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","LR",0,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","LR",0,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","LR",0,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","LR",0,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","LR",0,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","LR",0,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","LR",1,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"7","LR",1,"2",0.989,0.252,"3","2",1,0.25,"3","3","4","4"
"8","FB",0,"22",0.026,0.304,"2","1",0,0.5,"1","1","5","3"
"8","FB",0,"22",0.026,0.304,"2","1",0,0.5,"1","1","5","3"
"8","FB",0,"22",0.026,0.304,"2","1",0,0.5,"1","1","5","3"
