"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","FB",0,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","FB",0,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","FB",0,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","FB",1,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","FB",1,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","FB",1,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","FB",1,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","LR",0,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","LR",0,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","LR",0,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","LR",1,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","LR",1,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","LR",1,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","LR",1,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"1","LR",1,"9",0.737,0.742,"1","1",0.5,0.625,"1","1","1","1"
"2","FB",0,"9",0.791,0.732,"1","1",0.75,0.625,"1","1","1","1"
"2","FB",0,"9",0.791,0.732,"1","1",0.75,0.625,"1","1","1","1"
"2","FB",1,"9",0.791,0.732,"1","1",0.75,0.625,"1","1","1","1"
"2","FB",1,"9",0.791,0.732,"1","1",0.75,0.625,"1","1","1","1"
"2","FB",1,"9",0.791,0.732,"1","1",0.75,0.625,"1","1","1","1"
"2","FB",1,"9",0.791,0.732,"1","1",0.75,0.625,"1","1","1","1"
"2","FB",1,"9",0.791,0.732,"1","1",0.75,0.625,"1","1","1","1"
"2","FB",1,"9",0.791,0.732,"1","1",0.75,0.625,"1","1","1","1"
"2","LR",0,"9",0.791,0.732,"1","1",0.75,0.625,"1","1","1","1"
"2","LR",0,"9",0.791,0.732,"1","1",0.75,0.625,"1","1","1","1"
