"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",0,"17",0.293,0.252,"3","2",0.25,0.25,"4","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"3","2",0.25,0.25,"4","1","1","1","1","1","1","1"
"1","FB",0,"17",0.293,0.252,"3","2",0.25,0.25,"4","1","1","1","1","1","1","1"
"1","FB",1,"17",0.293,0.252,"3","2",0.25,0.25,"4","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"3","2",0.25,0.25,"4","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"3","2",0.25,0.25,"4","1","1","1","1","1","1","1"
"1","LR",0,"17",0.293,0.252,"3","2",0.25,0.25,"4","1","1","1","1","1","1","1"
"1","LR",1,"17",0.293,0.252,"3","2",0.25,0.25,"4","1","1","1","1","1","1","1"
"2","FB",0,"17",0.191,0.227,"3","2",0,0,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.191,0.227,"3","2",0,0,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.191,0.227,"3","2",0,0,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.191,0.227,"3","2",0,0,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.191,0.227,"3","2",0,0,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.191,0.227,"3","2",0,0,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.191,0.227,"3","2",0,0,"1","1","1","1","1","1","1","1"
"2","LR",0,"17",0.191,0.227,"3","2",0,0,"1","1","1","1","1","1","1","1"
"3","FB",0,"7",0.798,0.245,"4","1",0.75,0,"2","2","2","2","1","2","2","2"
"3","FB",1,"7",0.798,0.245,"4","1",0.75,0,"2","2","2","2","1","2","2","2"
"3","FB",1,"7",0.798,0.245,"4","1",0.75,0,"2","2","2","2","1","2","2","2"
"3","FB",1,"7",0.798,0.245,"4","1",0.75,0,"2","2","2","2","1","2","2","2"
"3","LR",0,"7",0.798,0.245,"4","1",0.75,0,"2","2","2","2","1","2","2","2"
"3","LR",0,"7",0.798,0.245,"4","1",0.75,0,"2","2","2","2","1","2","2","2"
"3","LR",0,"7",0.798,0.245,"4","1",0.75,0,"2","2","2","2","1","2","2","2"
"3","LR",0,"7",0.798,0.245,"4","1",0.75,0,"2","2","2","2","1","2","2","2"
"4","FB",1,"7",0.675,0.22,"4","1",1,0.25,"3","2","2","2","1","2","2","2"
"4","FB",1,"7",0.675,0.22,"4","1",1,0.25,"3","2","2","2","1","2","2","2"
"4","FB",1,"7",0.675,0.22,"4","1",1,0.25,"3","2","2","2","1","2","2","2"
"4","FB",1,"7",0.675,0.22,"4","1",1,0.25,"3","2","2","2","1","2","2","2"
"4","LR",0,"7",0.675,0.22,"4","1",1,0.25,"3","2","2","2","1","2","2","2"
"4","LR",0,"7",0.675,0.22,"4","1",1,0.25,"3","2","2","2","1","2","2","2"
"4","LR",0,"7",0.675,0.22,"4","1",1,0.25,"3","2","2","2","1","2","2","2"
"4","LR",1,"7",0.675,0.22,"4","1",1,0.25,"3","2","2","2","1","2","2","2"
"5","FB",0,"19",0.191,0.789,"2","4",0.5,1,"4","3","4","4","1","4","4","4"
"5","FB",0,"19",0.191,0.789,"2","4",0.5,1,"4","3","4","4","1","4","4","4"
"5","FB",1,"19",0.191,0.789,"2","4",0.5,1,"4","3","4","4","1","4","4","4"
"5","FB",1,"19",0.191,0.789,"2","4",0.5,1,"4","3","4","4","1","4","4","4"
