"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"17",0.23,0.22,"4","2",0.25,0.25,"1","1","1","1"
"1","FB",0,"17",0.23,0.22,"4","2",0.25,0.25,"1","1","1","1"
"1","FB",0,"17",0.23,0.22,"4","2",0.25,0.25,"1","1","1","1"
"1","FB",1,"17",0.23,0.22,"4","2",0.25,0.25,"1","1","1","1"
"1","LR",0,"17",0.23,0.22,"4","2",0.25,0.25,"1","1","1","1"
"1","LR",0,"17",0.23,0.22,"4","2",0.25,0.25,"1","1","1","1"
"1","LR",0,"17",0.23,0.22,"4","2",0.25,0.25,"1","1","1","1"
"1","LR",1,"17",0.23,0.22,"4","2",0.25,0.25,"1","1","1","1"
"2","FB",0,"17",0.304,0.27,"4","2",0.25,0,"1","1","1","1"
"2","FB",0,"17",0.304,0.27,"4","2",0.25,0,"1","1","1","1"
"2","FB",0,"17",0.304,0.27,"4","2",0.25,0,"1","1","1","1"
"2","FB",1,"17",0.304,0.27,"4","2",0.25,0,"1","1","1","1"
"2","LR",0,"17",0.304,0.27,"4","2",0.25,0,"1","1","1","1"
"2","LR",0,"17",0.304,0.27,"4","2",0.25,0,"1","1","1","1"
"2","LR",0,"17",0.304,0.27,"4","2",0.25,0,"1","1","1","1"
"2","LR",0,"17",0.304,0.27,"4","2",0.25,0,"1","1","1","1"
"3","FB",0,"9",0.741,0.767,"3","1",0.5,1,"1","2","1","2"
"3","FB",0,"9",0.741,0.767,"3","1",0.5,1,"1","2","1","2"
"3","FB",1,"9",0.741,0.767,"3","1",0.5,1,"1","2","1","2"
"3","FB",1,"9",0.741,0.767,"3","1",0.5,1,"1","2","1","2"
"3","LR",1,"9",0.741,0.767,"3","1",0.5,1,"1","2","1","2"
"3","LR",1,"9",0.741,0.767,"3","1",0.5,1,"1","2","1","2"
"3","LR",1,"9",0.741,0.767,"3","1",0.5,1,"1","2","1","2"
"3","LR",1,"9",0.741,0.767,"3","1",0.5,1,"1","2","1","2"
"4","FB",0,"9",0.774,0.774,"3","1",0.75,0.75,"1","2","1","2"
"4","FB",1,"9",0.774,0.774,"3","1",0.75,0.75,"1","2","1","2"
"4","FB",1,"9",0.774,0.774,"3","1",0.75,0.75,"1","2","1","2"
"4","FB",1,"9",0.774,0.774,"3","1",0.75,0.75,"1","2","1","2"
"4","LR",0,"9",0.774,0.774,"3","1",0.75,0.75,"1","2","1","2"
"4","LR",1,"9",0.774,0.774,"3","1",0.75,0.75,"1","2","1","2"
"4","LR",1,"9",0.774,0.774,"3","1",0.75,0.75,"1","2","1","2"
"4","LR",1,"9",0.774,0.774,"3","1",0.75,0.75,"1","2","1","2"
"5","FB",0,"9",0.689,0.821,"3","1",0.5,1,"1","2","1","2"
"5","FB",0,"9",0.689,0.821,"3","1",0.5,1,"1","2","1","2"
"5","FB",1,"9",0.689,0.821,"3","1",0.5,1,"1","2","1","2"
"5","FB",1,"9",0.689,0.821,"3","1",0.5,1,"1","2","1","2"
"5","LR",1,"9",0.689,0.821,"3","1",0.5,1,"1","2","1","2"
"5","LR",1,"9",0.689,0.821,"3","1",0.5,1,"1","2","1","2"
"5","LR",1,"9",0.689,0.821,"3","1",0.5,1,"1","2","1","2"
"5","LR",1,"9",0.689,0.821,"3","1",0.5,1,"1","2","1","2"
"6","FB",0,"17",0.234,0.218,"2","2",0.5,0.5,"1","2","1","1"
"6","FB",0,"17",0.234,0.218,"2","2",0.5,0.5,"1","2","1","1"
"6","FB",1,"17",0.234,0.218,"2","2",0.5,0.5,"1","2","1","1"
"6","FB",1,"17",0.234,0.218,"2","2",0.5,0.5,"1","2","1","1"
"6","LR",0,"17",0.234,0.218,"2","2",0.5,0.5,"1","2","1","1"
"6","LR",0,"17",0.234,0.218,"2","2",0.5,0.5,"1","2","1","1"
"6","LR",1,"17",0.234,0.218,"2","2",0.5,0.5,"1","2","1","1"
"6","LR",1,"17",0.234,0.218,"2","2",0.5,0.5,"1","2","1","1"
"7","FB",0,"9",0.782,0.776,"1","1",0.75,0.5,"1","2","1","2"
"7","FB",1,"9",0.782,0.776,"1","1",0.75,0.5,"1","2","1","2"
"7","FB",1,"9",0.782,0.776,"1","1",0.75,0.5,"1","2","1","2"
"7","FB",1,"9",0.782,0.776,"1","1",0.75,0.5,"1","2","1","2"
"7","LR",0,"9",0.782,0.776,"1","1",0.75,0.5,"1","2","1","2"
"7","LR",0,"9",0.782,0.776,"1","1",0.75,0.5,"1","2","1","2"
"7","LR",1,"9",0.782,0.776,"1","1",0.75,0.5,"1","2","1","2"
"7","LR",1,"9",0.782,0.776,"1","1",0.75,0.5,"1","2","1","2"
"8","FB",0,"17",0.281,0.238,"2","2",0.5,0.5,"1","2","1","2"
"8","FB",0,"17",0.281,0.238,"2","2",0.5,0.5,"1","2","1","2"
"8","FB",1,"17",0.281,0.238,"2","2",0.5,0.5,"1","2","1","2"
