"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",0,"19",0.181,0.827,"1","3",0,1,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"1","3",0,1,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"1","3",0,1,"1","1","1","1","1","1","1","1"
"1","FB",0,"19",0.181,0.827,"1","3",0,1,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"1","3",0,1,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"1","3",0,1,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"1","3",0,1,"1","1","1","1","1","1","1","1"
"1","LR",1,"19",0.181,0.827,"1","3",0,1,"1","1","1","1","1","1","1","1"
"2","FB",0,"17",0.325,0.304,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"2","FB",0,"17",0.325,0.304,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"2","FB",0,"17",0.325,0.304,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"2","FB",0,"17",0.325,0.304,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"2","LR",0,"17",0.325,0.304,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"2","LR",0,"17",0.325,0.304,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"2","LR",1,"17",0.325,0.304,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"2","LR",1,"17",0.325,0.304,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"3","FB",0,"17",0.394,0.113,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"3","FB",0,"17",0.394,0.113,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"3","FB",0,"17",0.394,0.113,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"3","FB",0,"17",0.394,0.113,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"3","LR",0,"17",0.394,0.113,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"3","LR",0,"17",0.394,0.113,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"3","LR",1,"17",0.394,0.113,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"3","LR",1,"17",0.394,0.113,"1","3",0,0.5,"1","1","1","1","1","2","2","2"
"4","FB",1,"9",0.758,0.748,"3","1",1,0.5,"3","3","1","2","1","3","5","4"
"4","FB",1,"9",0.758,0.748,"3","1",1,0.5,"3","3","1","2","1","3","5","4"
"4","FB",1,"9",0.758,0.748,"3","1",1,0.5,"3","3","1","2","1","3","5","4"
"4","FB",1,"9",0.758,0.748,"3","1",1,0.5,"3","3","1","2","1","3","5","4"
"4","LR",0,"9",0.758,0.748,"3","1",1,0.5,"3","3","1","2","1","3","5","4"
"4","LR",0,"9",0.758,0.748,"3","1",1,0.5,"3","3","1","2","1","3","5","4"
"4","LR",1,"9",0.758,0.748,"3","1",1,0.5,"3","3","1","2","1","3","5","4"
"4","LR",1,"9",0.758,0.748,"3","1",1,0.5,"3","3","1","2","1","3","5","4"
"5","FB",0,"17",0.184,0.284,"2","4",0,0,"1","1","1","1","1","2","4","2"
"5","FB",0,"17",0.184,0.284,"2","4",0,0,"1","1","1","1","1","2","4","2"
