"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",1,"2",0.987,0.242,"2","4",1,0.5,"1","3","1","3"
"1","FB",1,"2",0.987,0.242,"2","4",1,0.5,"1","3","1","3"
"1","FB",1,"2",0.987,0.242,"2","4",1,0.5,"1","3","1","3"
"1","FB",1,"2",0.987,0.242,"2","4",1,0.5,"1","3","1","3"
"1","LR",0,"2",0.987,0.242,"2","4",1,0.5,"1","3","1","3"
"1","LR",0,"2",0.987,0.242,"2","4",1,0.5,"1","3","1","3"
"1","LR",1,"2",0.987,0.242,"2","4",1,0.5,"1","3","1","3"
"1","LR",1,"2",0.987,0.242,"2","4",1,0.5,"1","3","1","3"
"2","FB",0,"24",0,0.695,"3","1",0,0.5,"2","4","2","4"
"2","FB",0,"24",0,0.695,"3","1",0,0.5,"2","4","2","4"
"2","FB",0,"24",0,0.695,"3","1",0,0.5,"2","4","2","4"
"2","FB",0,"24",0,0.695,"3","1",0,0.5,"2","4","2","4"
"2","LR",0,"24",0,0.695,"3","1",0,0.5,"2","4","2","4"
"2","LR",0,"24",0,0.695,"3","1",0,0.5,"2","4","2","4"
"2","LR",1,"24",0,0.695,"3","1",0,0.5,"2","4","2","4"
"2","LR",1,"24",0,0.695,"3","1",0,0.5,"2","4","2","4"
"3","FB",1,"4",1,0.732,"2","4",1,0.5,"1","3","1","3"
"3","FB",1,"4",1,0.732,"2","4",1,0.5,"1","3","1","3"
"3","FB",1,"4",1,0.732,"2","4",1,0.5,"1","3","1","3"
"3","FB",1,"4",1,0.732,"2","4",1,0.5,"1","3","1","3"
"3","LR",0,"4",1,0.732,"2","4",1,0.5,"1","3","1","3"
"3","LR",0,"4",1,0.732,"2","4",1,0.5,"1","3","1","3"
"3","LR",1,"4",1,0.732,"2","4",1,0.5,"1","3","1","3"
"3","LR",1,"4",1,0.732,"2","4",1,0.5,"1","3","1","3"
"4","FB",1,"2",0.962,0.27,"2","4",1,0.5,"1","3","1","3"
"4","FB",1,"2",0.962,0.27,"2","4",1,0.5,"1","3","1","3"
"4","FB",1,"2",0.962,0.27,"2","4",1,0.5,"1","3","1","3"
"4","FB",1,"2",0.962,0.27,"2","4",1,0.5,"1","3","1","3"
"4","LR",0,"2",0.962,0.27,"2","4",1,0.5,"1","3","1","3"
"4","LR",0,"2",0.962,0.27,"2","4",1,0.5,"1","3","1","3"
"4","LR",1,"2",0.962,0.27,"2","4",1,0.5,"1","3","1","3"
"4","LR",1,"2",0.962,0.27,"2","4",1,0.5,"1","3","1","3"
"5","FB",1,"4",0.96,0.714,"2","2",1,0.75,"3","3","3","3"
"5","FB",1,"4",0.96,0.714,"2","2",1,0.75,"3","3","3","3"
"5","FB",1,"4",0.96,0.714,"2","2",1,0.75,"3","3","3","3"
"5","FB",1,"4",0.96,0.714,"2","2",1,0.75,"3","3","3","3"
"5","LR",0,"4",0.96,0.714,"2","2",1,0.75,"3","3","3","3"
"5","LR",1,"4",0.96,0.714,"2","2",1,0.75,"3","3","3","3"
