"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",1,"1",0.972,0,"3","3",1,0,"1","1","1","1"
"1","FB",1,"1",0.972,0,"3","3",1,0,"1","1","1","1"
"1","FB",1,"1",0.972,0,"3","3",1,0,"1","1","1","1"
"1","FB",1,"1",0.972,0,"3","3",1,0,"1","1","1","1"
"1","LR",0,"1",0.972,0,"3","3",1,0,"1","1","1","1"
"1","LR",0,"1",0.972,0,"3","3",1,0,"1","1","1","1"
"1","LR",0,"1",0.972,0,"3","3",1,0,"1","1","1","1"
"1","LR",0,"1",0.972,0,"3","3",1,0,"1","1","1","1"
"2","FB",0,"25",0.001,1,"2","1",0,1,"2","2","2","2"
"2","FB",0,"25",0.001,1,"2","1",0,1,"2","2","2","2"
"2","FB",0,"25",0.001,1,"2","1",0,1,"2","2","2","2"
"2","FB",0,"25",0.001,1,"2","1",0,1,"2","2","2","2"
"2","LR",1,"25",0.001,1,"2","1",0,1,"2","2","2","2"
"2","LR",1,"25",0.001,1,"2","1",0,1,"2","2","2","2"
"2","LR",1,"25",0.001,1,"2","1",0,1,"2","2","2","2"
"2","LR",1,"25",0.001,1,"2","1",0,1,"2","2","2","2"
"3","FB",0,"13",0.475,0.472,"1","2",0.25,0.25,"3","3","3","3"
"3","FB",0,"13",0.475,0.472,"1","2",0.25,0.25,"3","3","3","3"
"3","FB",0,"13",0.475,0.472,"1","2",0.25,0.25,"3","3","3","3"
"3","FB",1,"13",0.475,0.472,"1","2",0.25,0.25,"3","3","3","3"
"3","LR",0,"13",0.475,0.472,"1","2",0.25,0.25,"3","3","3","3"
"3","LR",0,"13",0.475,0.472,"1","2",0.25,0.25,"3","3","3","3"
"3","LR",0,"13",0.475,0.472,"1","2",0.25,0.25,"3","3","3","3"
"3","LR",1,"13",0.475,0.472,"1","2",0.25,0.25,"3","3","3","3"
"4","FB",0,"13",0.543,0.544,"4","2",0.5,0.75,"4","3","4","3"
"4","FB",0,"13",0.543,0.544,"4","2",0.5,0.75,"4","3","4","3"
"4","FB",1,"13",0.543,0.544,"4","2",0.5,0.75,"4","3","4","3"
"4","FB",1,"13",0.543,0.544,"4","2",0.5,0.75,"4","3","4","3"
"4","LR",0,"13",0.543,0.544,"4","2",0.5,0.75,"4","3","4","3"
"4","LR",1,"13",0.543,0.544,"4","2",0.5,0.75,"4","3","4","3"
"4","LR",1,"13",0.543,0.544,"4","2",0.5,0.75,"4","3","4","3"
"4","LR",1,"13",0.543,0.544,"4","2",0.5,0.75,"4","3","4","3"
"5","FB",0,"13",0.475,0.456,"4","2",0.75,0.75,"3","3","3","3"
"5","FB",1,"13",0.475,0.456,"4","2",0.75,0.75,"3","3","3","3"
"5","FB",1,"13",0.475,0.456,"4","2",0.75,0.75,"3","3","3","3"
"5","FB",1,"13",0.475,0.456,"4","2",0.75,0.75,"3","3","3","3"
"5","LR",0,"13",0.475,0.456,"4","2",0.75,0.75,"3","3","3","3"
"5","LR",1,"13",0.475,0.456,"4","2",0.75,0.75,"3","3","3","3"
"5","LR",1,"13",0.475,0.456,"4","2",0.75,0.75,"3","3","3","3"
"5","LR",1,"13",0.475,0.456,"4","2",0.75,0.75,"3","3","3","3"
"6","FB",0,"1",0.921,0.078,"3","3",0.75,0,"5","1","5","1"
"6","FB",1,"1",0.921,0.078,"3","3",0.75,0,"5","1","5","1"
"6","FB",1,"1",0.921,0.078,"3","3",0.75,0,"5","1","5","1"
"6","FB",1,"1",0.921,0.078,"3","3",0.75,0,"5","1","5","1"
"6","LR",0,"1",0.921,0.078,"3","3",0.75,0,"5","1","5","1"
"6","LR",0,"1",0.921,0.078,"3","3",0.75,0,"5","1","5","1"
"6","LR",0,"1",0.921,0.078,"3","3",0.75,0,"5","1","5","1"
"6","LR",0,"1",0.921,0.078,"3","3",0.75,0,"5","1","5","1"
"7","FB",0,"25",0,1,"2","1",0,1,"2","2","2","2"
"7","FB",0,"25",0,1,"2","1",0,1,"2","2","2","2"
"7","FB",0,"25",0,1,"2","1",0,1,"2","2","2","2"
"7","FB",0,"25",0,1,"2","1",0,1,"2","2","2","2"
"7","LR",1,"25",0,1,"2","1",0,1,"2","2","2","2"
"7","LR",1,"25",0,1,"2","1",0,1,"2","2","2","2"
"7","LR",1,"25",0,1,"2","1",0,1,"2","2","2","2"
"7","LR",1,"25",0,1,"2","1",0,1,"2","2","2","2"
"8","FB",0,"13",0.499,0.338,"1","2",0.25,0.25,"3","3","3","3"
"8","FB",0,"13",0.499,0.338,"1","2",0.25,0.25,"3","3","3","3"
"8","FB",0,"13",0.499,0.338,"1","2",0.25,0.25,"3","3","3","3"
"8","FB",1,"13",0.499,0.338,"1","2",0.25,0.25,"3","3","3","3"
"8","LR",0,"13",0.499,0.338,"1","2",0.25,0.25,"3","3","3","3"
"8","LR",0,"13",0.499,0.338,"1","2",0.25,0.25,"3","3","3","3"
"8","LR",0,"13",0.499,0.338,"1","2",0.25,0.25,"3","3","3","3"
"8","LR",1,"13",0.499,0.338,"1","2",0.25,0.25,"3","3","3","3"
"9","FB",1,"1",0.942,0,"3","3",1,0,"1","1","1","1"
"9","FB",1,"1",0.942,0,"3","3",1,0,"1","1","1","1"
"9","FB",1,"1",0.942,0,"3","3",1,0,"1","1","1","1"
"9","FB",1,"1",0.942,0,"3","3",1,0,"1","1","1","1"
"9","LR",0,"1",0.942,0,"3","3",1,0,"1","1","1","1"
"9","LR",0,"1",0.942,0,"3","3",1,0,"1","1","1","1"
"9","LR",0,"1",0.942,0,"3","3",1,0,"1","1","1","1"
"9","LR",0,"1",0.942,0,"3","3",1,0,"1","1","1","1"
"10","FB",0,"13",0.449,0.554,"1","2",0.75,0.25,"5","3","5","3"
"10","FB",1,"13",0.449,0.554,"1","2",0.75,0.25,"5","3","5","3"
"10","FB",1,"13",0.449,0.554,"1","2",0.75,0.25,"5","3","5","3"
"10","FB",1,"13",0.449,0.554,"1","2",0.75,0.25,"5","3","5","3"
"10","LR",0,"13",0.449,0.554,"1","2",0.75,0.25,"5","3","5","3"
"10","LR",0,"13",0.449,0.554,"1","2",0.75,0.25,"5","3","5","3"
"10","LR",0,"13",0.449,0.554,"1","2",0.75,0.25,"5","3","5","3"
"10","LR",1,"13",0.449,0.554,"1","2",0.75,0.25,"5","3","5","3"
"11","FB",1,"1",0.957,0,"3","3",1,0,"1","1","1","1"
"11","FB",1,"1",0.957,0,"3","3",1,0,"1","1","1","1"
"11","FB",1,"1",0.957,0,"3","3",1,0,"1","1","1","1"
"11","FB",1,"1",0.957,0,"3","3",1,0,"1","1","1","1"
"11","LR",0,"1",0.957,0,"3","3",1,0,"1","1","1","1"
"11","LR",0,"1",0.957,0,"3","3",1,0,"1","1","1","1"
"11","LR",0,"1",0.957,0,"3","3",1,0,"1","1","1","1"
"11","LR",0,"1",0.957,0,"3","3",1,0,"1","1","1","1"
"12","FB",1,"1",0.984,0.005,"3","3",1,0,"1","1","1","1"
"12","FB",1,"1",0.984,0.005,"3","3",1,0,"1","1","1","1"
"12","FB",1,"1",0.984,0.005,"3","3",1,0,"1","1","1","1"
"12","FB",1,"1",0.984,0.005,"3","3",1,0,"1","1","1","1"
