"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"10",0.685,1,"4","3",0.5,1,"1","1","3","1"
"1","FB",0,"10",0.685,1,"4","3",0.5,1,"1","1","3","1"
"1","FB",1,"10",0.685,1,"4","3",0.5,1,"1","1","3","1"
"1","FB",1,"10",0.685,1,"4","3",0.5,1,"1","1","3","1"
"1","LR",1,"10",0.685,1,"4","3",0.5,1,"1","1","3","1"
"1","LR",1,"10",0.685,1,"4","3",0.5,1,"1","1","3","1"
"1","LR",1,"10",0.685,1,"4","3",0.5,1,"1","1","3","1"
"1","LR",1,"10",0.685,1,"4","3",0.5,1,"1","1","3","1"
"2","FB",0,"10",0.756,0.902,"4","3",0.75,0.75,"1","1","1","1"
"2","FB",1,"10",0.756,0.902,"4","3",0.75,0.75,"1","1","1","1"
"2","FB",1,"10",0.756,0.902,"4","3",0.75,0.75,"1","1","1","1"
"2","FB",1,"10",0.756,0.902,"4","3",0.75,0.75,"1","1","1","1"
"2","LR",0,"10",0.756,0.902,"4","3",0.75,0.75,"1","1","1","1"
"2","LR",1,"10",0.756,0.902,"4","3",0.75,0.75,"1","1","1","1"
"2","LR",1,"10",0.756,0.902,"4","3",0.75,0.75,"1","1","1","1"
"2","LR",1,"10",0.756,0.902,"4","3",0.75,0.75,"1","1","1","1"
"3","FB",0,"16",0.295,0.05,"2","1",0,0.25,"2","2","2","2"
"3","FB",0,"16",0.295,0.05,"2","1",0,0.25,"2","2","2","2"
"3","FB",0,"16",0.295,0.05,"2","1",0,0.25,"2","2","2","2"
"3","FB",0,"16",0.295,0.05,"2","1",0,0.25,"2","2","2","2"
"3","LR",0,"16",0.295,0.05,"2","1",0,0.25,"2","2","2","2"
"3","LR",0,"16",0.295,0.05,"2","1",0,0.25,"2","2","2","2"
"3","LR",0,"16",0.295,0.05,"2","1",0,0.25,"2","2","2","2"
"3","LR",1,"16",0.295,0.05,"2","1",0,0.25,"2","2","2","2"
"4","FB",0,"16",0.163,0.038,"2","1",0,0,"2","2","2","2"
"4","FB",0,"16",0.163,0.038,"2","1",0,0,"2","2","2","2"
"4","FB",0,"16",0.163,0.038,"2","1",0,0,"2","2","2","2"
"4","FB",0,"16",0.163,0.038,"2","1",0,0,"2","2","2","2"
"4","LR",0,"16",0.163,0.038,"2","1",0,0,"2","2","2","2"
"4","LR",0,"16",0.163,0.038,"2","1",0,0,"2","2","2","2"
"4","LR",0,"16",0.163,0.038,"2","1",0,0,"2","2","2","2"
"4","LR",0,"16",0.163,0.038,"2","1",0,0,"2","2","2","2"
"5","FB",1,"2",0.979,0.234,"3","2",1,0,"3","3","4","3"
"5","FB",1,"2",0.979,0.234,"3","2",1,0,"3","3","4","3"
