"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",0,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"1","FB",0,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"1","FB",0,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"1","FB",0,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"1","LR",1,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"1","LR",1,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"1","LR",1,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"1","LR",1,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"2","FB",0,"13",0.467,0.53,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"2","FB",0,"13",0.467,0.53,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"2","FB",0,"13",0.467,0.53,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"2","FB",1,"13",0.467,0.53,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"2","LR",0,"13",0.467,0.53,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"2","LR",0,"13",0.467,0.53,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"2","LR",1,"13",0.467,0.53,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"2","LR",1,"13",0.467,0.53,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"3","FB",0,"13",0.482,0.484,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"3","FB",0,"13",0.482,0.484,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"3","FB",1,"13",0.482,0.484,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"3","FB",1,"13",0.482,0.484,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"3","LR",0,"13",0.482,0.484,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"3","LR",0,"13",0.482,0.484,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"3","LR",1,"13",0.482,0.484,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"3","LR",1,"13",0.482,0.484,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"4","FB",0,"13",0.525,0.612,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"4","FB",0,"13",0.525,0.612,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"4","FB",1,"13",0.525,0.612,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"4","FB",1,"13",0.525,0.612,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"4","LR",0,"13",0.525,0.612,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"4","LR",0,"13",0.525,0.612,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"4","LR",1,"13",0.525,0.612,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"4","LR",1,"13",0.525,0.612,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"5","FB",0,"13",0.483,0.43,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"5","FB",0,"13",0.483,0.43,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"5","FB",0,"13",0.483,0.43,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"5","FB",1,"13",0.483,0.43,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"5","LR",0,"13",0.483,0.43,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"5","LR",0,"13",0.483,0.43,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"5","LR",1,"13",0.483,0.43,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"5","LR",1,"13",0.483,0.43,"2","3",0.25,0.5,"2","2","2","2","1","2","2","2"
"6","FB",0,"13",0.524,0.422,"2","3",0.75,0.25,"6","2","3","3","2","3","4","2"
"6","FB",1,"13",0.524,0.422,"2","3",0.75,0.25,"6","2","3","3","2","3","4","2"
"6","FB",1,"13",0.524,0.422,"2","3",0.75,0.25,"6","2","3","3","2","3","4","2"
"6","FB",1,"13",0.524,0.422,"2","3",0.75,0.25,"6","2","3","3","2","3","4","2"
"6","LR",0,"13",0.524,0.422,"2","3",0.75,0.25,"6","2","3","3","2","3","4","2"
"6","LR",0,"13",0.524,0.422,"2","3",0.75,0.25,"6","2","3","3","2","3","4","2"
"6","LR",0,"13",0.524,0.422,"2","3",0.75,0.25,"6","2","3","3","2","3","4","2"
"6","LR",1,"13",0.524,0.422,"2","3",0.75,0.25,"6","2","3","3","2","3","4","2"
"7","FB",0,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"7","FB",0,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"7","FB",0,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"7","FB",0,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"7","LR",1,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"7","LR",1,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"7","LR",1,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"7","LR",1,"25",0,1,"3","1",0,1,"1","1","1","1","1","1","1","1"
"8","FB",0,"13",0.486,0.562,"2","3",0.5,0.25,"3","2","2","2","2","2","4","2"
"8","FB",0,"13",0.486,0.562,"2","3",0.5,0.25,"3","2","2","2","2","2","4","2"
"8","FB",1,"13",0.486,0.562,"2","3",0.5,0.25,"3","2","2","2","2","2","4","2"
"8","FB",1,"13",0.486,0.562,"2","3",0.5,0.25,"3","2","2","2","2","2","4","2"
"8","LR",0,"13",0.486,0.562,"2","3",0.5,0.25,"3","2","2","2","2","2","4","2"
"8","LR",0,"13",0.486,0.562,"2","3",0.5,0.25,"3","2","2","2","2","2","4","2"
"8","LR",0,"13",0.486,0.562,"2","3",0.5,0.25,"3","2","2","2","2","2","4","2"
"8","LR",1,"13",0.486,0.562,"2","3",0.5,0.25,"3","2","2","2","2","2","4","2"
"9","FB",0,"13",0.497,0.54,"2","3",0.5,0,"6","2","3","3","2","3","4","2"
"9","FB",0,"13",0.497,0.54,"2","3",0.5,0,"6","2","3","3","2","3","4","2"
"9","FB",1,"13",0.497,0.54,"2","3",0.5,0,"6","2","3","3","2","3","4","2"
"9","FB",1,"13",0.497,0.54,"2","3",0.5,0,"6","2","3","3","2","3","4","2"
"9","LR",0,"13",0.497,0.54,"2","3",0.5,0,"6","2","3","3","2","3","4","2"
"9","LR",0,"13",0.497,0.54,"2","3",0.5,0,"6","2","3","3","2","3","4","2"
"9","LR",0,"13",0.497,0.54,"2","3",0.5,0,"6","2","3","3","2","3","4","2"
"9","LR",0,"13",0.497,0.54,"2","3",0.5,0,"6","2","3","3","2","3","4","2"
"10","FB",1,"1",0.994,0.046,"1","2",1,0,"4","3","3","3","2","3","5","3"
"10","FB",1,"1",0.994,0.046,"1","2",1,0,"4","3","3","3","2","3","5","3"
"10","FB",1,"1",0.994,0.046,"1","2",1,0,"4","3","3","3","2","3","5","3"
"10","FB",1,"1",0.994,0.046,"1","2",1,0,"4","3","3","3","2","3","5","3"
"10","LR",0,"1",0.994,0.046,"1","2",1,0,"4","3","3","3","2","3","5","3"
"10","LR",0,"1",0.994,0.046,"1","2",1,0,"4","3","3","3","2","3","5","3"
"10","LR",0,"1",0.994,0.046,"1","2",1,0,"4","3","3","3","2","3","5","3"
"10","LR",0,"1",0.994,0.046,"1","2",1,0,"4","3","3","3","2","3","5","3"
"11","FB",1,"1",0.981,0,"1","2",1,0,"4","3","3","3","2","3","5","3"
"11","FB",1,"1",0.981,0,"1","2",1,0,"4","3","3","3","2","3","5","3"
"11","FB",1,"1",0.981,0,"1","2",1,0,"4","3","3","3","2","3","5","3"
"11","FB",1,"1",0.981,0,"1","2",1,0,"4","3","3","3","2","3","5","3"
"11","LR",0,"1",0.981,0,"1","2",1,0,"4","3","3","3","2","3","5","3"
"11","LR",0,"1",0.981,0,"1","2",1,0,"4","3","3","3","2","3","5","3"
"11","LR",0,"1",0.981,0,"1","2",1,0,"4","3","3","3","2","3","5","3"
"11","LR",0,"1",0.981,0,"1","2",1,0,"4","3","3","3","2","3","5","3"
"12","FB",0,"13",0.501,0.401,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"12","FB",0,"13",0.501,0.401,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"12","FB",1,"13",0.501,0.401,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"12","FB",1,"13",0.501,0.401,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"12","LR",0,"13",0.501,0.401,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"12","LR",0,"13",0.501,0.401,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"12","LR",1,"13",0.501,0.401,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"12","LR",1,"13",0.501,0.401,"2","3",0.5,0.5,"3","2","2","2","2","2","2","2"
"13","FB",0,"25",0,0.922,"3","1",0,1,"1","1","1","1","1","1","1","1"
"13","FB",0,"25",0,0.922,"3","1",0,1,"1","1","1","1","1","1","1","1"
"13","FB",0,"25",0,0.922,"3","1",0,1,"1","1","1","1","1","1","1","1"
"13","FB",0,"25",0,0.922,"3","1",0,1,"1","1","1","1","1","1","1","1"
"13","LR",1,"25",0,0.922,"3","1",0,1,"1","1","1","1","1","1","1","1"
"13","LR",1,"25",0,0.922,"3","1",0,1,"1","1","1","1","1","1","1","1"
"13","LR",1,"25",0,0.922,"3","1",0,1,"1","1","1","1","1","1","1","1"
"13","LR",1,"25",0,0.922,"3","1",0,1,"1","1","1","1","1","1","1","1"
"14","FB",0,"25",0,0.962,"3","1",0,1,"1","1","1","1","1","1","1","1"
"14","FB",0,"25",0,0.962,"3","1",0,1,"1","1","1","1","1","1","1","1"
"14","FB",0,"25",0,0.962,"3","1",0,1,"1","1","1","1","1","1","1","1"
"14","FB",0,"25",0,0.962,"3","1",0,1,"1","1","1","1","1","1","1","1"
"14","LR",1,"25",0,0.962,"3","1",0,1,"1","1","1","1","1","1","1","1"
"14","LR",1,"25",0,0.962,"3","1",0,1,"1","1","1","1","1","1","1","1"
"14","LR",1,"25",0,0.962,"3","1",0,1,"1","1","1","1","1","1","1","1"
"14","LR",1,"25",0,0.962,"3","1",0,1,"1","1","1","1","1","1","1","1"
"15","FB",1,"1",1,0.002,"1","2",1,0,"4","3","3","3","2","3","5","3"
"15","FB",1,"1",1,0.002,"1","2",1,0,"4","3","3","3","2","3","5","3"
"15","FB",1,"1",1,0.002,"1","2",1,0,"4","3","3","3","2","3","5","3"
"15","FB",1,"1",1,0.002,"1","2",1,0,"4","3","3","3","2","3","5","3"
"15","LR",0,"1",1,0.002,"1","2",1,0,"4","3","3","3","2","3","5","3"
