"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"17",0.316,0.281,"2","1",0.5,0.5,"1","1","1","2"
"1","FB",0,"17",0.316,0.281,"2","1",0.5,0.5,"1","1","1","2"
"1","FB",1,"17",0.316,0.281,"2","1",0.5,0.5,"1","1","1","2"
"1","FB",1,"17",0.316,0.281,"2","1",0.5,0.5,"1","1","1","2"
"1","LR",0,"17",0.316,0.281,"2","1",0.5,0.5,"1","1","1","2"
"1","LR",0,"17",0.316,0.281,"2","1",0.5,0.5,"1","1","1","2"
"1","LR",1,"17",0.316,0.281,"2","1",0.5,0.5,"1","1","1","2"
"1","LR",1,"17",0.316,0.281,"2","1",0.5,0.5,"1","1","1","2"
"2","FB",0,"9",0.728,0.73,"1","2",0.5,0.75,"2","2","2","1"
"2","FB",0,"9",0.728,0.73,"1","2",0.5,0.75,"2","2","2","1"
"2","FB",1,"9",0.728,0.73,"1","2",0.5,0.75,"2","2","2","1"
"2","FB",1,"9",0.728,0.73,"1","2",0.5,0.75,"2","2","2","1"
"2","LR",0,"9",0.728,0.73,"1","2",0.5,0.75,"2","2","2","1"
"2","LR",1,"9",0.728,0.73,"1","2",0.5,0.75,"2","2","2","1"
"2","LR",1,"9",0.728,0.73,"1","2",0.5,0.75,"2","2","2","1"
"2","LR",1,"9",0.728,0.73,"1","2",0.5,0.75,"2","2","2","1"
"3","FB",1,"9",0.785,0.74,"1","2",1,0.5,"2","2","2","1"
"3","FB",1,"9",0.785,0.74,"1","2",1,0.5,"2","2","2","1"
"3","FB",1,"9",0.785,0.74,"1","2",1,0.5,"2","2","2","1"
"3","FB",1,"9",0.785,0.74,"1","2",1,0.5,"2","2","2","1"
"3","LR",0,"9",0.785,0.74,"1","2",1,0.5,"2","2","2","1"
"3","LR",0,"9",0.785,0.74,"1","2",1,0.5,"2","2","2","1"
"3","LR",1,"9",0.785,0.74,"1","2",1,0.5,"2","2","2","1"
"3","LR",1,"9",0.785,0.74,"1","2",1,0.5,"2","2","2","1"
"4","FB",0,"9",0.861,0.707,"1","2",0.75,0.75,"2","2","2","1"
"4","FB",1,"9",0.861,0.707,"1","2",0.75,0.75,"2","2","2","1"
"4","FB",1,"9",0.861,0.707,"1","2",0.75,0.75,"2","2","2","1"
"4","FB",1,"9",0.861,0.707,"1","2",0.75,0.75,"2","2","2","1"
"4","LR",0,"9",0.861,0.707,"1","2",0.75,0.75,"2","2","2","1"
"4","LR",1,"9",0.861,0.707,"1","2",0.75,0.75,"2","2","2","1"
"4","LR",1,"9",0.861,0.707,"1","2",0.75,0.75,"2","2","2","1"
"4","LR",1,"9",0.861,0.707,"1","2",0.75,0.75,"2","2","2","1"
"5","FB",1,"9",0.787,0.786,"1","2",1,0.75,"3","2","3","1"
"5","FB",1,"9",0.787,0.786,"1","2",1,0.75,"3","2","3","1"
"5","FB",1,"9",0.787,0.786,"1","2",1,0.75,"3","2","3","1"
"5","FB",1,"9",0.787,0.786,"1","2",1,0.75,"3","2","3","1"
"5","LR",0,"9",0.787,0.786,"1","2",1,0.75,"3","2","3","1"
"5","LR",1,"9",0.787,0.786,"1","2",1,0.75,"3","2","3","1"
"5","LR",1,"9",0.787,0.786,"1","2",1,0.75,"3","2","3","1"
"5","LR",1,"9",0.787,0.786,"1","2",1,0.75,"3","2","3","1"
"6","FB",0,"9",0.695,0.705,"1","2",0.5,0.75,"2","2","2","1"
"6","FB",0,"9",0.695,0.705,"1","2",0.5,0.75,"2","2","2","1"
"6","FB",1,"9",0.695,0.705,"1","2",0.5,0.75,"2","2","2","1"
"6","FB",1,"9",0.695,0.705,"1","2",0.5,0.75,"2","2","2","1"
"6","LR",0,"9",0.695,0.705,"1","2",0.5,0.75,"2","2","2","1"
