"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"17",0.183,0.225,"1","2",0.25,0.25,"1","1","1","1"
"1","FB",0,"17",0.183,0.225,"1","2",0.25,0.25,"1","1","1","1"
"1","FB",0,"17",0.183,0.225,"1","2",0.25,0.25,"1","1","1","1"
"1","FB",1,"17",0.183,0.225,"1","2",0.25,0.25,"1","1","1","1"
"1","LR",0,"17",0.183,0.225,"1","2",0.25,0.25,"1","1","1","1"
"1","LR",0,"17",0.183,0.225,"1","2",0.25,0.25,"1","1","1","1"
"1","LR",0,"17",0.183,0.225,"1","2",0.25,0.25,"1","1","1","1"
"1","LR",1,"17",0.183,0.225,"1","2",0.25,0.25,"1","1","1","1"
"2","FB",0,"17",0.242,0.35,"1","2",0.5,0.25,"1","1","2","1"
"2","FB",0,"17",0.242,0.35,"1","2",0.5,0.25,"1","1","2","1"
"2","FB",1,"17",0.242,0.35,"1","2",0.5,0.25,"1","1","2","1"
"2","FB",1,"17",0.242,0.35,"1","2",0.5,0.25,"1","1","2","1"
"2","LR",0,"17",0.242,0.35,"1","2",0.5,0.25,"1","1","2","1"
"2","LR",0,"17",0.242,0.35,"1","2",0.5,0.25,"1","1","2","1"
"2","LR",0,"17",0.242,0.35,"1","2",0.5,0.25,"1","1","2","1"
"2","LR",1,"17",0.242,0.35,"1","2",0.5,0.25,"1","1","2","1"
"3","FB",0,"17",0.209,0.31,"3","2",0,0.75,"2","1","2","1"
"3","FB",0,"17",0.209,0.31,"3","2",0,0.75,"2","1","2","1"
"3","FB",0,"17",0.209,0.31,"3","2",0,0.75,"2","1","2","1"
"3","FB",0,"17",0.209,0.31,"3","2",0,0.75,"2","1","2","1"
"3","LR",0,"17",0.209,0.31,"3","2",0,0.75,"2","1","2","1"
"3","LR",1,"17",0.209,0.31,"3","2",0,0.75,"2","1","2","1"
"3","LR",1,"17",0.209,0.31,"3","2",0,0.75,"2","1","2","1"
"3","LR",1,"17",0.209,0.31,"3","2",0,0.75,"2","1","2","1"
"4","FB",0,"9",0.781,0.666,"2","1",0.75,0.75,"2","2","3","2"
"4","FB",1,"9",0.781,0.666,"2","1",0.75,0.75,"2","2","3","2"
"4","FB",1,"9",0.781,0.666,"2","1",0.75,0.75,"2","2","3","2"
"4","FB",1,"9",0.781,0.666,"2","1",0.75,0.75,"2","2","3","2"
"4","LR",0,"9",0.781,0.666,"2","1",0.75,0.75,"2","2","3","2"
