"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","FB",0,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","FB",0,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","FB",0,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","FB",0,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","FB",0,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","FB",1,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","FB",1,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","LR",0,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","LR",0,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","LR",0,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","LR",0,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","LR",0,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","LR",0,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","LR",1,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"1","LR",1,"17",0.189,0.26,"1","2",0.25,0.25,"1","1","2","1"
"2","FB",0,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","FB",0,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","FB",0,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","FB",0,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","FB",0,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","FB",0,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","FB",1,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","FB",1,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","LR",0,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","LR",0,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","LR",0,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","LR",1,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","LR",1,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","LR",1,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","LR",1,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"2","LR",1,"19",0.283,0.685,"3","3",0.25,0.625,"1","1","2","2"
"3","FB",0,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","FB",0,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","FB",1,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","FB",1,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","FB",1,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","FB",1,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","FB",1,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","FB",1,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","LR",0,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","LR",0,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","LR",0,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","LR",0,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","LR",1,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","LR",1,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","LR",1,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"3","LR",1,"9",0.718,0.799,"4","4",0.75,0.5,"3","3","1","4"
"4","FB",0,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","FB",0,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","FB",0,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","FB",0,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","FB",0,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","FB",0,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","FB",1,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","FB",1,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","LR",0,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","LR",0,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","LR",0,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","LR",0,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","LR",1,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","LR",1,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","LR",1,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"4","LR",1,"17",0.272,0.292,"1","2",0.25,0.5,"1","1","2","2"
"5","FB",0,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","FB",0,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","FB",0,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","FB",1,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","FB",1,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","FB",1,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","FB",1,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","FB",1,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","LR",0,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","LR",0,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","LR",0,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","LR",0,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","LR",0,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","LR",1,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","LR",1,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"5","LR",1,"7",0.74,0.259,"2","1",0.625,0.375,"3","3","1","4"
"6","FB",0,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","FB",0,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","FB",0,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","FB",0,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","FB",0,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","FB",0,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","FB",1,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","FB",1,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","LR",0,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","LR",0,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","LR",0,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","LR",0,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","LR",0,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","LR",0,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","LR",1,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"6","LR",1,"17",0.288,0.218,"1","2",0.25,0.25,"1","1","2","1"
"7","FB",0,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","FB",0,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","FB",0,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","FB",0,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","FB",0,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","FB",0,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","FB",0,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","FB",1,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","LR",0,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","LR",1,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","LR",1,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","LR",1,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","LR",1,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","LR",1,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","LR",1,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"7","LR",1,"19",0.261,0.726,"3","3",0.125,0.875,"2","2","2","2"
"8","FB",0,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","FB",0,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","FB",0,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","FB",0,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","FB",0,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","FB",1,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","FB",1,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","FB",1,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","LR",0,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","LR",0,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","LR",0,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","LR",1,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","LR",1,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","LR",1,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","LR",1,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"8","LR",1,"19",0.264,0.718,"3","3",0.375,0.625,"1","1","2","2"
"9","FB",0,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","FB",0,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","FB",0,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","FB",0,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","FB",0,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","FB",0,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","FB",0,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","FB",1,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","LR",0,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","LR",1,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","LR",1,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","LR",1,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","LR",1,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","LR",1,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","LR",1,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"9","LR",1,"19",0.287,0.693,"3","3",0.125,0.875,"2","2","2","2"
"10","FB",0,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","FB",0,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","FB",1,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","FB",1,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","FB",1,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","FB",1,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","FB",1,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","FB",1,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","LR",0,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","LR",0,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","LR",0,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","LR",0,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","LR",0,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","LR",0,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","LR",0,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"10","LR",1,"7",0.729,0.24,"2","1",0.75,0.125,"3","4","1","4"
"11","FB",0,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","FB",0,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","FB",0,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","FB",0,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","FB",0,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","FB",0,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","FB",1,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","FB",1,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","LR",1,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","LR",1,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","LR",1,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","LR",1,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","LR",1,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","LR",1,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","LR",1,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"11","LR",1,"19",0.202,0.746,"3","3",0.25,1,"2","2","2","2"
"12","FB",0,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","FB",1,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","FB",1,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","FB",1,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","FB",1,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","FB",1,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","FB",1,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","FB",1,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","LR",0,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","LR",0,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","LR",0,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","LR",0,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","LR",0,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","LR",0,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","LR",0,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"12","LR",1,"7",0.769,0.257,"2","1",0.875,0.125,"3","4","1","4"
"13","FB",0,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","FB",1,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","FB",1,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","FB",1,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","FB",1,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","FB",1,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","FB",1,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","FB",1,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","LR",0,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","LR",0,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","LR",0,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","LR",1,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","LR",1,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","LR",1,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","LR",1,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"13","LR",1,"7",0.791,0.272,"4","4",0.875,0.625,"3","4","1","3"
"14","FB",0,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","FB",0,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","FB",0,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","FB",0,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","FB",0,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","FB",0,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","FB",1,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","FB",1,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","LR",0,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","LR",0,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","LR",1,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","LR",1,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","LR",1,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","LR",1,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","LR",1,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"14","LR",1,"19",0.284,0.711,"3","3",0.25,0.75,"2","2","2","2"
"15","FB",0,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","FB",0,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","FB",0,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","FB",0,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","FB",0,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","FB",0,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","FB",0,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","FB",1,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","LR",0,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","LR",0,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","LR",1,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","LR",1,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","LR",1,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","LR",1,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","LR",1,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"15","LR",1,"19",0.239,0.745,"3","3",0.125,0.75,"2","2","2","2"
"16","FB",0,"9",0.728,0.813,"4","4",0.875,0.5,"3","4","1","4"
"16","FB",1,"9",0.728,0.813,"4","4",0.875,0.5,"3","4","1","4"
"16","FB",1,"9",0.728,0.813,"4","4",0.875,0.5,"3","4","1","4"
"16","FB",1,"9",0.728,0.813,"4","4",0.875,0.5,"3","4","1","4"
"16","FB",1,"9",0.728,0.813,"4","4",0.875,0.5,"3","4","1","4"
"16","FB",1,"9",0.728,0.813,"4","4",0.875,0.5,"3","4","1","4"
