"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","FB",1,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","FB",1,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","FB",1,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","FB",1,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","FB",1,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","FB",1,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","FB",1,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","LR",0,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","LR",0,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","LR",0,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","LR",0,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","LR",0,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","LR",0,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","LR",0,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"1","LR",0,"7",0.743,0.215,"4","2",0.875,0,"1","1","1","1"
"2","FB",0,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
"2","FB",0,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
"2","FB",0,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
"2","FB",0,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
"2","FB",0,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
"2","FB",0,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
"2","FB",0,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
"2","FB",1,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
"2","LR",0,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
"2","LR",0,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
"2","LR",0,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
"2","LR",1,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
"2","LR",1,"19",0.279,0.799,"1","3",0.125,0.625,"2","2","2","4"
