"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","FB",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","FB",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","FB",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","FB",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","FB",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","FB",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","FB",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","LR",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","LR",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","LR",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","LR",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","LR",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","LR",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","LR",0,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"1","LR",1,"21",0,0.069,"1","1",0,0.125,"1","1","4","4"
"2","FB",0,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","FB",0,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","FB",0,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","FB",0,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","FB",0,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","FB",0,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","FB",0,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","FB",0,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","LR",1,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","LR",1,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","LR",1,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","LR",1,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","LR",1,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","LR",1,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","LR",1,"25",0,1,"4","5",0,1,"2","2","2","2"
"2","LR",1,"25",0,1,"4","5",0,1,"2","2","2","2"
"3","FB",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","FB",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","FB",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","FB",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","FB",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","FB",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","FB",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","FB",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","LR",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","LR",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","LR",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","LR",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","LR",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","LR",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","LR",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"3","LR",1,"5",1,1,"2","2",1,1,"3","3","3","3"
"4","FB",0,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","FB",0,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","FB",0,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","FB",0,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","FB",0,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","FB",0,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","FB",0,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","FB",0,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","LR",1,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","LR",1,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","LR",1,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","LR",1,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","LR",1,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","LR",1,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","LR",1,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"4","LR",1,"25",0.033,1,"4","5",0,1,"2","2","2","2"
"5","FB",0,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","FB",0,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","FB",0,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","FB",0,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","FB",0,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","FB",0,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","FB",0,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","FB",0,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","LR",1,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","LR",1,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","LR",1,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","LR",1,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","LR",1,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","LR",1,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","LR",1,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"5","LR",1,"25",0.085,1,"4","5",0,1,"2","2","2","2"
"6","FB",0,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","FB",0,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","FB",0,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","FB",0,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","FB",0,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","FB",0,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","FB",0,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","FB",0,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","LR",1,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","LR",1,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","LR",1,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","LR",1,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","LR",1,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","LR",1,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","LR",1,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"6","LR",1,"25",0,0.97,"4","5",0,1,"2","2","2","2"
"7","FB",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","FB",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","FB",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","FB",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","FB",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","FB",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","FB",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","FB",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","LR",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","LR",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","LR",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","LR",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","LR",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","LR",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","LR",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"7","LR",1,"5",0.968,1,"2","2",1,1,"3","3","3","3"
"8","FB",0,"25",0.026,1,"4","5",0,1,"2","2","2","2"
"8","FB",0,"25",0.026,1,"4","5",0,1,"2","2","2","2"
"8","FB",0,"25",0.026,1,"4","5",0,1,"2","2","2","2"
"8","FB",0,"25",0.026,1,"4","5",0,1,"2","2","2","2"
"8","FB",0,"25",0.026,1,"4","5",0,1,"2","2","2","2"
"8","FB",0,"25",0.026,1,"4","5",0,1,"2","2","2","2"
"8","FB",0,"25",0.026,1,"4","5",0,1,"2","2","2","2"
"8","FB",0,"25",0.026,1,"4","5",0,1,"2","2","2","2"
