"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"24",0.04,0.727,"4","1",0,0.75,"1","1","1","1"
"1","FB",0,"24",0.04,0.727,"4","1",0,0.75,"1","1","1","1"
"1","FB",0,"24",0.04,0.727,"4","1",0,0.75,"1","1","1","1"
"1","FB",0,"24",0.04,0.727,"4","1",0,0.75,"1","1","1","1"
"1","LR",0,"24",0.04,0.727,"4","1",0,0.75,"1","1","1","1"
"1","LR",1,"24",0.04,0.727,"4","1",0,0.75,"1","1","1","1"
"1","LR",1,"24",0.04,0.727,"4","1",0,0.75,"1","1","1","1"
"1","LR",1,"24",0.04,0.727,"4","1",0,0.75,"1","1","1","1"
"2","FB",0,"24",0,0.737,"4","1",0,0.75,"1","1","1","1"
"2","FB",0,"24",0,0.737,"4","1",0,0.75,"1","1","1","1"
"2","FB",0,"24",0,0.737,"4","1",0,0.75,"1","1","1","1"
"2","FB",0,"24",0,0.737,"4","1",0,0.75,"1","1","1","1"
"2","LR",0,"24",0,0.737,"4","1",0,0.75,"1","1","1","1"
"2","LR",1,"24",0,0.737,"4","1",0,0.75,"1","1","1","1"
"2","LR",1,"24",0,0.737,"4","1",0,0.75,"1","1","1","1"
"2","LR",1,"24",0,0.737,"4","1",0,0.75,"1","1","1","1"
"3","FB",0,"22",0.051,0.251,"1","2",0.25,0,"2","1","2","2"
"3","FB",0,"22",0.051,0.251,"1","2",0.25,0,"2","1","2","2"
"3","FB",0,"22",0.051,0.251,"1","2",0.25,0,"2","1","2","2"
"3","FB",1,"22",0.051,0.251,"1","2",0.25,0,"2","1","2","2"
"3","LR",0,"22",0.051,0.251,"1","2",0.25,0,"2","1","2","2"
"3","LR",0,"22",0.051,0.251,"1","2",0.25,0,"2","1","2","2"
"3","LR",0,"22",0.051,0.251,"1","2",0.25,0,"2","1","2","2"
"3","LR",0,"22",0.051,0.251,"1","2",0.25,0,"2","1","2","2"
"4","FB",0,"22",0,0.233,"1","2",0,0,"3","2","3","3"
"4","FB",0,"22",0,0.233,"1","2",0,0,"3","2","3","3"
"4","FB",0,"22",0,0.233,"1","2",0,0,"3","2","3","3"
