"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"24",0,0.779,"2","4",0,0.5,"1","1","1","1"
"1","FB",0,"24",0,0.779,"2","4",0,0.5,"1","1","1","1"
"1","FB",0,"24",0,0.779,"2","4",0,0.5,"1","1","1","1"
"1","FB",0,"24",0,0.779,"2","4",0,0.5,"1","1","1","1"
"1","LR",0,"24",0,0.779,"2","4",0,0.5,"1","1","1","1"
"1","LR",0,"24",0,0.779,"2","4",0,0.5,"1","1","1","1"
"1","LR",1,"24",0,0.779,"2","4",0,0.5,"1","1","1","1"
"1","LR",1,"24",0,0.779,"2","4",0,0.5,"1","1","1","1"
"2","FB",0,"22",0,0.225,"2","4",0,0.5,"1","1","1","1"
"2","FB",0,"22",0,0.225,"2","4",0,0.5,"1","1","1","1"
"2","FB",0,"22",0,0.225,"2","4",0,0.5,"1","1","1","1"
"2","FB",0,"22",0,0.225,"2","4",0,0.5,"1","1","1","1"
"2","LR",0,"22",0,0.225,"2","4",0,0.5,"1","1","1","1"
"2","LR",0,"22",0,0.225,"2","4",0,0.5,"1","1","1","1"
"2","LR",1,"22",0,0.225,"2","4",0,0.5,"1","1","1","1"
"2","LR",1,"22",0,0.225,"2","4",0,0.5,"1","1","1","1"
"3","FB",1,"2",1,0.215,"4","1",1,0.25,"2","2","2","3"
"3","FB",1,"2",1,0.215,"4","1",1,0.25,"2","2","2","3"
"3","FB",1,"2",1,0.215,"4","1",1,0.25,"2","2","2","3"
"3","FB",1,"2",1,0.215,"4","1",1,0.25,"2","2","2","3"
"3","LR",0,"2",1,0.215,"4","1",1,0.25,"2","2","2","3"
"3","LR",0,"2",1,0.215,"4","1",1,0.25,"2","2","2","3"
"3","LR",0,"2",1,0.215,"4","1",1,0.25,"2","2","2","3"
"3","LR",1,"2",1,0.215,"4","1",1,0.25,"2","2","2","3"
"4","FB",0,"24",0,0.795,"2","4",0,1,"1","1","1","1"
"4","FB",0,"24",0,0.795,"2","4",0,1,"1","1","1","1"
"4","FB",0,"24",0,0.795,"2","4",0,1,"1","1","1","1"
"4","FB",0,"24",0,0.795,"2","4",0,1,"1","1","1","1"
"4","LR",1,"24",0,0.795,"2","4",0,1,"1","1","1","1"
"4","LR",1,"24",0,0.795,"2","4",0,1,"1","1","1","1"
"4","LR",1,"24",0,0.795,"2","4",0,1,"1","1","1","1"
"4","LR",1,"24",0,0.795,"2","4",0,1,"1","1","1","1"
"5","FB",0,"24",0,0.763,"2","4",0,0.75,"1","1","1","1"
"5","FB",0,"24",0,0.763,"2","4",0,0.75,"1","1","1","1"
"5","FB",0,"24",0,0.763,"2","4",0,0.75,"1","1","1","1"
"5","FB",0,"24",0,0.763,"2","4",0,0.75,"1","1","1","1"
"5","LR",0,"24",0,0.763,"2","4",0,0.75,"1","1","1","1"
"5","LR",1,"24",0,0.763,"2","4",0,0.75,"1","1","1","1"
"5","LR",1,"24",0,0.763,"2","4",0,0.75,"1","1","1","1"
"5","LR",1,"24",0,0.763,"2","4",0,0.75,"1","1","1","1"
"6","FB",1,"2",1,0.286,"4","1",1,0.25,"2","2","2","3"
"6","FB",1,"2",1,0.286,"4","1",1,0.25,"2","2","2","3"
"6","FB",1,"2",1,0.286,"4","1",1,0.25,"2","2","2","3"
"6","FB",1,"2",1,0.286,"4","1",1,0.25,"2","2","2","3"
"6","LR",0,"2",1,0.286,"4","1",1,0.25,"2","2","2","3"
"6","LR",0,"2",1,0.286,"4","1",1,0.25,"2","2","2","3"
"6","LR",0,"2",1,0.286,"4","1",1,0.25,"2","2","2","3"
"6","LR",1,"2",1,0.286,"4","1",1,0.25,"2","2","2","3"
"7","FB",0,"22",0,0.237,"3","2",0,0.25,"1","1","4","1"
"7","FB",0,"22",0,0.237,"3","2",0,0.25,"1","1","4","1"
"7","FB",0,"22",0,0.237,"3","2",0,0.25,"1","1","4","1"
"7","FB",0,"22",0,0.237,"3","2",0,0.25,"1","1","4","1"
"7","LR",0,"22",0,0.237,"3","2",0,0.25,"1","1","4","1"
"7","LR",0,"22",0,0.237,"3","2",0,0.25,"1","1","4","1"
"7","LR",0,"22",0,0.237,"3","2",0,0.25,"1","1","4","1"
"7","LR",1,"22",0,0.237,"3","2",0,0.25,"1","1","4","1"
"8","FB",1,"4",0.91,0.65,"4","1",1,0.25,"2","2","2","3"
"8","FB",1,"4",0.91,0.65,"4","1",1,0.25,"2","2","2","3"
"8","FB",1,"4",0.91,0.65,"4","1",1,0.25,"2","2","2","3"
"8","FB",1,"4",0.91,0.65,"4","1",1,0.25,"2","2","2","3"
"8","LR",0,"4",0.91,0.65,"4","1",1,0.25,"2","2","2","3"
"8","LR",0,"4",0.91,0.65,"4","1",1,0.25,"2","2","2","3"
"8","LR",0,"4",0.91,0.65,"4","1",1,0.25,"2","2","2","3"
"8","LR",1,"4",0.91,0.65,"4","1",1,0.25,"2","2","2","3"
"9","FB",0,"24",0,0.826,"2","4",0,1,"1","1","1","1"
"9","FB",0,"24",0,0.826,"2","4",0,1,"1","1","1","1"
"9","FB",0,"24",0,0.826,"2","4",0,1,"1","1","1","1"
"9","FB",0,"24",0,0.826,"2","4",0,1,"1","1","1","1"
"9","LR",1,"24",0,0.826,"2","4",0,1,"1","1","1","1"
"9","LR",1,"24",0,0.826,"2","4",0,1,"1","1","1","1"
"9","LR",1,"24",0,0.826,"2","4",0,1,"1","1","1","1"
"9","LR",1,"24",0,0.826,"2","4",0,1,"1","1","1","1"
"10","FB",0,"24",0.001,0.723,"2","4",0,0.5,"1","1","1","1"
"10","FB",0,"24",0.001,0.723,"2","4",0,0.5,"1","1","1","1"
"10","FB",0,"24",0.001,0.723,"2","4",0,0.5,"1","1","1","1"
"10","FB",0,"24",0.001,0.723,"2","4",0,0.5,"1","1","1","1"
"10","LR",0,"24",0.001,0.723,"2","4",0,0.5,"1","1","1","1"
"10","LR",0,"24",0.001,0.723,"2","4",0,0.5,"1","1","1","1"
"10","LR",1,"24",0.001,0.723,"2","4",0,0.5,"1","1","1","1"
"10","LR",1,"24",0.001,0.723,"2","4",0,0.5,"1","1","1","1"
"11","FB",0,"22",0,0.233,"3","2",0,0,"3","1","4","1"
"11","FB",0,"22",0,0.233,"3","2",0,0,"3","1","4","1"
"11","FB",0,"22",0,0.233,"3","2",0,0,"3","1","4","1"
"11","FB",0,"22",0,0.233,"3","2",0,0,"3","1","4","1"
"11","LR",0,"22",0,0.233,"3","2",0,0,"3","1","4","1"
"11","LR",0,"22",0,0.233,"3","2",0,0,"3","1","4","1"
"11","LR",0,"22",0,0.233,"3","2",0,0,"3","1","4","1"
"11","LR",0,"22",0,0.233,"3","2",0,0,"3","1","4","1"
"12","FB",0,"4",0.91,0.773,"1","3",0.75,0.75,"4","3","3","2"
"12","FB",1,"4",0.91,0.773,"1","3",0.75,0.75,"4","3","3","2"
"12","FB",1,"4",0.91,0.773,"1","3",0.75,0.75,"4","3","3","2"
"12","FB",1,"4",0.91,0.773,"1","3",0.75,0.75,"4","3","3","2"
"12","LR",0,"4",0.91,0.773,"1","3",0.75,0.75,"4","3","3","2"
"12","LR",1,"4",0.91,0.773,"1","3",0.75,0.75,"4","3","3","2"
"12","LR",1,"4",0.91,0.773,"1","3",0.75,0.75,"4","3","3","2"
"12","LR",1,"4",0.91,0.773,"1","3",0.75,0.75,"4","3","3","2"
"13","FB",1,"4",0.949,0.708,"4","1",1,0.5,"2","2","5","3"
"13","FB",1,"4",0.949,0.708,"4","1",1,0.5,"2","2","5","3"
"13","FB",1,"4",0.949,0.708,"4","1",1,0.5,"2","2","5","3"
"13","FB",1,"4",0.949,0.708,"4","1",1,0.5,"2","2","5","3"
"13","LR",0,"4",0.949,0.708,"4","1",1,0.5,"2","2","5","3"
"13","LR",0,"4",0.949,0.708,"4","1",1,0.5,"2","2","5","3"
"13","LR",1,"4",0.949,0.708,"4","1",1,0.5,"2","2","5","3"
"13","LR",1,"4",0.949,0.708,"4","1",1,0.5,"2","2","5","3"
"14","FB",0,"24",0.013,0.667,"2","4",0,0.5,"1","1","1","1"
"14","FB",0,"24",0.013,0.667,"2","4",0,0.5,"1","1","1","1"
"14","FB",0,"24",0.013,0.667,"2","4",0,0.5,"1","1","1","1"
"14","FB",0,"24",0.013,0.667,"2","4",0,0.5,"1","1","1","1"
"14","LR",0,"24",0.013,0.667,"2","4",0,0.5,"1","1","1","1"
"14","LR",0,"24",0.013,0.667,"2","4",0,0.5,"1","1","1","1"
"14","LR",1,"24",0.013,0.667,"2","4",0,0.5,"1","1","1","1"
"14","LR",1,"24",0.013,0.667,"2","4",0,0.5,"1","1","1","1"
