"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"22",0.048,0.246,"1","2",0,0,"1","3","1","1"
"1","FB",0,"22",0.048,0.246,"1","2",0,0,"1","3","1","1"
"1","FB",0,"22",0.048,0.246,"1","2",0,0,"1","3","1","1"
"1","FB",0,"22",0.048,0.246,"1","2",0,0,"1","3","1","1"
"1","LR",0,"22",0.048,0.246,"1","2",0,0,"1","3","1","1"
"1","LR",0,"22",0.048,0.246,"1","2",0,0,"1","3","1","1"
"1","LR",0,"22",0.048,0.246,"1","2",0,0,"1","3","1","1"
"1","LR",0,"22",0.048,0.246,"1","2",0,0,"1","3","1","1"
"2","FB",1,"4",0.989,0.721,"4","1",1,1,"2","2","2","2"
"2","FB",1,"4",0.989,0.721,"4","1",1,1,"2","2","2","2"
"2","FB",1,"4",0.989,0.721,"4","1",1,1,"2","2","2","2"
"2","FB",1,"4",0.989,0.721,"4","1",1,1,"2","2","2","2"
"2","LR",1,"4",0.989,0.721,"4","1",1,1,"2","2","2","2"
"2","LR",1,"4",0.989,0.721,"4","1",1,1,"2","2","2","2"
"2","LR",1,"4",0.989,0.721,"4","1",1,1,"2","2","2","2"
"2","LR",1,"4",0.989,0.721,"4","1",1,1,"2","2","2","2"
"3","FB",0,"24",0,0.731,"2","4",0,0.75,"3","3","5","3"
"3","FB",0,"24",0,0.731,"2","4",0,0.75,"3","3","5","3"
"3","FB",0,"24",0,0.731,"2","4",0,0.75,"3","3","5","3"
"3","FB",0,"24",0,0.731,"2","4",0,0.75,"3","3","5","3"
"3","LR",0,"24",0,0.731,"2","4",0,0.75,"3","3","5","3"
"3","LR",1,"24",0,0.731,"2","4",0,0.75,"3","3","5","3"
"3","LR",1,"24",0,0.731,"2","4",0,0.75,"3","3","5","3"
"3","LR",1,"24",0,0.731,"2","4",0,0.75,"3","3","5","3"
"4","FB",1,"4",1,0.719,"4","1",1,0.75,"4","4","4","2"
"4","FB",1,"4",1,0.719,"4","1",1,0.75,"4","4","4","2"
"4","FB",1,"4",1,0.719,"4","1",1,0.75,"4","4","4","2"
"4","FB",1,"4",1,0.719,"4","1",1,0.75,"4","4","4","2"
"4","LR",0,"4",1,0.719,"4","1",1,0.75,"4","4","4","2"
"4","LR",1,"4",1,0.719,"4","1",1,0.75,"4","4","4","2"
"4","LR",1,"4",1,0.719,"4","1",1,0.75,"4","4","4","2"
"4","LR",1,"4",1,0.719,"4","1",1,0.75,"4","4","4","2"
"5","FB",1,"4",0.953,0.789,"4","1",1,1,"2","2","2","2"
"5","FB",1,"4",0.953,0.789,"4","1",1,1,"2","2","2","2"
"5","FB",1,"4",0.953,0.789,"4","1",1,1,"2","2","2","2"
"5","FB",1,"4",0.953,0.789,"4","1",1,1,"2","2","2","2"
"5","LR",1,"4",0.953,0.789,"4","1",1,1,"2","2","2","2"
"5","LR",1,"4",0.953,0.789,"4","1",1,1,"2","2","2","2"
"5","LR",1,"4",0.953,0.789,"4","1",1,1,"2","2","2","2"
"5","LR",1,"4",0.953,0.789,"4","1",1,1,"2","2","2","2"
"6","FB",1,"4",0.978,0.762,"4","1",1,1,"2","2","2","2"
"6","FB",1,"4",0.978,0.762,"4","1",1,1,"2","2","2","2"
"6","FB",1,"4",0.978,0.762,"4","1",1,1,"2","2","2","2"
"6","FB",1,"4",0.978,0.762,"4","1",1,1,"2","2","2","2"
"6","LR",1,"4",0.978,0.762,"4","1",1,1,"2","2","2","2"
"6","LR",1,"4",0.978,0.762,"4","1",1,1,"2","2","2","2"
"6","LR",1,"4",0.978,0.762,"4","1",1,1,"2","2","2","2"
"6","LR",1,"4",0.978,0.762,"4","1",1,1,"2","2","2","2"
"7","FB",0,"24",0.024,0.725,"2","4",0,0.5,"3","3","5","3"
"7","FB",0,"24",0.024,0.725,"2","4",0,0.5,"3","3","5","3"
"7","FB",0,"24",0.024,0.725,"2","4",0,0.5,"3","3","5","3"
"7","FB",0,"24",0.024,0.725,"2","4",0,0.5,"3","3","5","3"
"7","LR",0,"24",0.024,0.725,"2","4",0,0.5,"3","3","5","3"
"7","LR",0,"24",0.024,0.725,"2","4",0,0.5,"3","3","5","3"
"7","LR",1,"24",0.024,0.725,"2","4",0,0.5,"3","3","5","3"
"7","LR",1,"24",0.024,0.725,"2","4",0,0.5,"3","3","5","3"
"8","FB",1,"4",0.939,0.701,"4","1",1,1,"2","2","2","2"
"8","FB",1,"4",0.939,0.701,"4","1",1,1,"2","2","2","2"
"8","FB",1,"4",0.939,0.701,"4","1",1,1,"2","2","2","2"
"8","FB",1,"4",0.939,0.701,"4","1",1,1,"2","2","2","2"
"8","LR",1,"4",0.939,0.701,"4","1",1,1,"2","2","2","2"
"8","LR",1,"4",0.939,0.701,"4","1",1,1,"2","2","2","2"
"8","LR",1,"4",0.939,0.701,"4","1",1,1,"2","2","2","2"
"8","LR",1,"4",0.939,0.701,"4","1",1,1,"2","2","2","2"
"9","FB",0,"22",0,0.202,"1","2",0,0.25,"3","3","1","1"
"9","FB",0,"22",0,0.202,"1","2",0,0.25,"3","3","1","1"
"9","FB",0,"22",0,0.202,"1","2",0,0.25,"3","3","1","1"
