"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",1,"2",0.941,0.243,"1","4",1,0.75,"1","1","2","1"
"1","FB",1,"2",0.941,0.243,"1","4",1,0.75,"1","1","2","1"
"1","FB",1,"2",0.941,0.243,"1","4",1,0.75,"1","1","2","1"
"1","FB",1,"2",0.941,0.243,"1","4",1,0.75,"1","1","2","1"
"1","LR",0,"2",0.941,0.243,"1","4",1,0.75,"1","1","2","1"
"1","LR",1,"2",0.941,0.243,"1","4",1,0.75,"1","1","2","1"
"1","LR",1,"2",0.941,0.243,"1","4",1,0.75,"1","1","2","1"
"1","LR",1,"2",0.941,0.243,"1","4",1,0.75,"1","1","2","1"
"2","FB",1,"4",0.964,0.772,"1","4",1,0.75,"1","1","2","1"
"2","FB",1,"4",0.964,0.772,"1","4",1,0.75,"1","1","2","1"
"2","FB",1,"4",0.964,0.772,"1","4",1,0.75,"1","1","2","1"
"2","FB",1,"4",0.964,0.772,"1","4",1,0.75,"1","1","2","1"
"2","LR",0,"4",0.964,0.772,"1","4",1,0.75,"1","1","2","1"
"2","LR",1,"4",0.964,0.772,"1","4",1,0.75,"1","1","2","1"
"2","LR",1,"4",0.964,0.772,"1","4",1,0.75,"1","1","2","1"
"2","LR",1,"4",0.964,0.772,"1","4",1,0.75,"1","1","2","1"
"3","FB",1,"4",1,0.831,"1","4",1,0.75,"1","1","2","1"
"3","FB",1,"4",1,0.831,"1","4",1,0.75,"1","1","2","1"
"3","FB",1,"4",1,0.831,"1","4",1,0.75,"1","1","2","1"
"3","FB",1,"4",1,0.831,"1","4",1,0.75,"1","1","2","1"
"3","LR",0,"4",1,0.831,"1","4",1,0.75,"1","1","2","1"
"3","LR",1,"4",1,0.831,"1","4",1,0.75,"1","1","2","1"
"3","LR",1,"4",1,0.831,"1","4",1,0.75,"1","1","2","1"
"3","LR",1,"4",1,0.831,"1","4",1,0.75,"1","1","2","1"
"4","FB",1,"4",1,0.704,"1","4",1,1,"2","1","2","1"
"4","FB",1,"4",1,0.704,"1","4",1,1,"2","1","2","1"
"4","FB",1,"4",1,0.704,"1","4",1,1,"2","1","2","1"
