"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","FB",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",0,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"1","LR",1,"19",0.293,0.68,"3","4",0.25,0.75,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",1,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",1,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","FB",1,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",0,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",1,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",1,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",1,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",1,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",1,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",1,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",1,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",1,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"2","LR",1,"19",0.262,0.736,"5","4",0.1875,0.5625,"1","1","1","1"
"3","FB",0,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",0,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",0,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",0,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","FB",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","LR",0,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","LR",0,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","LR",0,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","LR",0,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","LR",0,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","LR",0,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","LR",0,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","LR",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","LR",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","LR",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
"3","LR",1,"9",0.734,0.741,"2","3",0.75,0.5625,"1","4","2","2"
