"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"25",0,0.97,"2","1",0,1,"1","1","1","1"
"1","FB",0,"25",0,0.97,"2","1",0,1,"1","1","1","1"
"1","FB",0,"25",0,0.97,"2","1",0,1,"1","1","1","1"
"1","FB",0,"25",0,0.97,"2","1",0,1,"1","1","1","1"
"1","LR",1,"25",0,0.97,"2","1",0,1,"1","1","1","1"
"1","LR",1,"25",0,0.97,"2","1",0,1,"1","1","1","1"
"1","LR",1,"25",0,0.97,"2","1",0,1,"1","1","1","1"
"1","LR",1,"25",0,0.97,"2","1",0,1,"1","1","1","1"
"2","FB",0,"25",0,1,"2","1",0,1,"1","1","1","1"
"2","FB",0,"25",0,1,"2","1",0,1,"1","1","1","1"
"2","FB",0,"25",0,1,"2","1",0,1,"1","1","1","1"
"2","FB",0,"25",0,1,"2","1",0,1,"1","1","1","1"
"2","LR",1,"25",0,1,"2","1",0,1,"1","1","1","1"
"2","LR",1,"25",0,1,"2","1",0,1,"1","1","1","1"
"2","LR",1,"25",0,1,"2","1",0,1,"1","1","1","1"
"2","LR",1,"25",0,1,"2","1",0,1,"1","1","1","1"
"3","FB",0,"13",0.554,0.52,"3","2",0.5,0.5,"2","2","2","2"
"3","FB",0,"13",0.554,0.52,"3","2",0.5,0.5,"2","2","2","2"
"3","FB",1,"13",0.554,0.52,"3","2",0.5,0.5,"2","2","2","2"
"3","FB",1,"13",0.554,0.52,"3","2",0.5,0.5,"2","2","2","2"
"3","LR",0,"13",0.554,0.52,"3","2",0.5,0.5,"2","2","2","2"
"3","LR",0,"13",0.554,0.52,"3","2",0.5,0.5,"2","2","2","2"
"3","LR",1,"13",0.554,0.52,"3","2",0.5,0.5,"2","2","2","2"
"3","LR",1,"13",0.554,0.52,"3","2",0.5,0.5,"2","2","2","2"
"4","FB",0,"13",0.491,0.517,"3","2",0.75,0.5,"2","2","3","2"
"4","FB",1,"13",0.491,0.517,"3","2",0.75,0.5,"2","2","3","2"
"4","FB",1,"13",0.491,0.517,"3","2",0.75,0.5,"2","2","3","2"
"4","FB",1,"13",0.491,0.517,"3","2",0.75,0.5,"2","2","3","2"
"4","LR",0,"13",0.491,0.517,"3","2",0.75,0.5,"2","2","3","2"
"4","LR",0,"13",0.491,0.517,"3","2",0.75,0.5,"2","2","3","2"
"4","LR",1,"13",0.491,0.517,"3","2",0.75,0.5,"2","2","3","2"
"4","LR",1,"13",0.491,0.517,"3","2",0.75,0.5,"2","2","3","2"
"5","FB",0,"13",0.524,0.524,"4","2",0.5,0.25,"2","2","3","2"
"5","FB",0,"13",0.524,0.524,"4","2",0.5,0.25,"2","2","3","2"
"5","FB",1,"13",0.524,0.524,"4","2",0.5,0.25,"2","2","3","2"
"5","FB",1,"13",0.524,0.524,"4","2",0.5,0.25,"2","2","3","2"
"5","LR",0,"13",0.524,0.524,"4","2",0.5,0.25,"2","2","3","2"
"5","LR",0,"13",0.524,0.524,"4","2",0.5,0.25,"2","2","3","2"
"5","LR",0,"13",0.524,0.524,"4","2",0.5,0.25,"2","2","3","2"
"5","LR",1,"13",0.524,0.524,"4","2",0.5,0.25,"2","2","3","2"
"6","FB",0,"25",0,1,"2","1",0,1,"1","1","1","1"
"6","FB",0,"25",0,1,"2","1",0,1,"1","1","1","1"
"6","FB",0,"25",0,1,"2","1",0,1,"1","1","1","1"
"6","FB",0,"25",0,1,"2","1",0,1,"1","1","1","1"
"6","LR",1,"25",0,1,"2","1",0,1,"1","1","1","1"
"6","LR",1,"25",0,1,"2","1",0,1,"1","1","1","1"
"6","LR",1,"25",0,1,"2","1",0,1,"1","1","1","1"
"6","LR",1,"25",0,1,"2","1",0,1,"1","1","1","1"
"7","FB",1,"1",0.997,0.032,"1","3",1,0,"3","3","4","3"
"7","FB",1,"1",0.997,0.032,"1","3",1,0,"3","3","4","3"
"7","FB",1,"1",0.997,0.032,"1","3",1,0,"3","3","4","3"
"7","FB",1,"1",0.997,0.032,"1","3",1,0,"3","3","4","3"
