"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"13",0.431,0.577,"1","1",0.25,0.5,"1","1","1","1"
"1","FB",0,"13",0.431,0.577,"1","1",0.25,0.5,"1","1","1","1"
"1","FB",0,"13",0.431,0.577,"1","1",0.25,0.5,"1","1","1","1"
"1","FB",1,"13",0.431,0.577,"1","1",0.25,0.5,"1","1","1","1"
"1","LR",0,"13",0.431,0.577,"1","1",0.25,0.5,"1","1","1","1"
"1","LR",0,"13",0.431,0.577,"1","1",0.25,0.5,"1","1","1","1"
"1","LR",1,"13",0.431,0.577,"1","1",0.25,0.5,"1","1","1","1"
"1","LR",1,"13",0.431,0.577,"1","1",0.25,0.5,"1","1","1","1"
"2","FB",0,"25",0.075,1,"2","3",0,1,"2","2","2","2"
"2","FB",0,"25",0.075,1,"2","3",0,1,"2","2","2","2"
"2","FB",0,"25",0.075,1,"2","3",0,1,"2","2","2","2"
"2","FB",0,"25",0.075,1,"2","3",0,1,"2","2","2","2"
"2","LR",1,"25",0.075,1,"2","3",0,1,"2","2","2","2"
"2","LR",1,"25",0.075,1,"2","3",0,1,"2","2","2","2"
"2","LR",1,"25",0.075,1,"2","3",0,1,"2","2","2","2"
"2","LR",1,"25",0.075,1,"2","3",0,1,"2","2","2","2"
"3","FB",0,"25",0,1,"2","3",0,1,"2","2","2","2"
"3","FB",0,"25",0,1,"2","3",0,1,"2","2","2","2"
"3","FB",0,"25",0,1,"2","3",0,1,"2","2","2","2"
"3","FB",0,"25",0,1,"2","3",0,1,"2","2","2","2"
"3","LR",1,"25",0,1,"2","3",0,1,"2","2","2","2"
"3","LR",1,"25",0,1,"2","3",0,1,"2","2","2","2"
"3","LR",1,"25",0,1,"2","3",0,1,"2","2","2","2"
"3","LR",1,"25",0,1,"2","3",0,1,"2","2","2","2"
"4","FB",1,"1",1,0,"3","2",1,0,"3","3","3","3"
"4","FB",1,"1",1,0,"3","2",1,0,"3","3","3","3"
"4","FB",1,"1",1,0,"3","2",1,0,"3","3","3","3"
"4","FB",1,"1",1,0,"3","2",1,0,"3","3","3","3"
"4","LR",0,"1",1,0,"3","2",1,0,"3","3","3","3"
"4","LR",0,"1",1,0,"3","2",1,0,"3","3","3","3"
"4","LR",0,"1",1,0,"3","2",1,0,"3","3","3","3"
"4","LR",0,"1",1,0,"3","2",1,0,"3","3","3","3"
"5","FB",0,"25",0,0.972,"2","3",0,1,"2","2","2","2"
"5","FB",0,"25",0,0.972,"2","3",0,1,"2","2","2","2"
"5","FB",0,"25",0,0.972,"2","3",0,1,"2","2","2","2"
"5","FB",0,"25",0,0.972,"2","3",0,1,"2","2","2","2"
"5","LR",1,"25",0,0.972,"2","3",0,1,"2","2","2","2"
"5","LR",1,"25",0,0.972,"2","3",0,1,"2","2","2","2"
"5","LR",1,"25",0,0.972,"2","3",0,1,"2","2","2","2"
"5","LR",1,"25",0,0.972,"2","3",0,1,"2","2","2","2"
"6","FB",1,"1",1,0,"3","2",1,0,"3","3","3","3"
"6","FB",1,"1",1,0,"3","2",1,0,"3","3","3","3"
"6","FB",1,"1",1,0,"3","2",1,0,"3","3","3","3"
"6","FB",1,"1",1,0,"3","2",1,0,"3","3","3","3"
"6","LR",0,"1",1,0,"3","2",1,0,"3","3","3","3"
"6","LR",0,"1",1,0,"3","2",1,0,"3","3","3","3"
"6","LR",0,"1",1,0,"3","2",1,0,"3","3","3","3"
"6","LR",0,"1",1,0,"3","2",1,0,"3","3","3","3"
"7","FB",0,"13",0.516,0.525,"1","1",0.5,0.75,"1","1","1","1"
"7","FB",0,"13",0.516,0.525,"1","1",0.5,0.75,"1","1","1","1"
"7","FB",1,"13",0.516,0.525,"1","1",0.5,0.75,"1","1","1","1"
"7","FB",1,"13",0.516,0.525,"1","1",0.5,0.75,"1","1","1","1"
"7","LR",0,"13",0.516,0.525,"1","1",0.5,0.75,"1","1","1","1"
"7","LR",1,"13",0.516,0.525,"1","1",0.5,0.75,"1","1","1","1"
"7","LR",1,"13",0.516,0.525,"1","1",0.5,0.75,"1","1","1","1"
"7","LR",1,"13",0.516,0.525,"1","1",0.5,0.75,"1","1","1","1"
"8","FB",1,"1",0.966,0.036,"3","2",1,0.25,"4","3","4","1"
"8","FB",1,"1",0.966,0.036,"3","2",1,0.25,"4","3","4","1"
"8","FB",1,"1",0.966,0.036,"3","2",1,0.25,"4","3","4","1"
"8","FB",1,"1",0.966,0.036,"3","2",1,0.25,"4","3","4","1"
"8","LR",0,"1",0.966,0.036,"3","2",1,0.25,"4","3","4","1"
"8","LR",0,"1",0.966,0.036,"3","2",1,0.25,"4","3","4","1"
"8","LR",0,"1",0.966,0.036,"3","2",1,0.25,"4","3","4","1"
"8","LR",1,"1",0.966,0.036,"3","2",1,0.25,"4","3","4","1"
"9","FB",0,"13",0.592,0.482,"1","1",0.75,0.25,"5","1","5","1"
"9","FB",1,"13",0.592,0.482,"1","1",0.75,0.25,"5","1","5","1"
"9","FB",1,"13",0.592,0.482,"1","1",0.75,0.25,"5","1","5","1"
"9","FB",1,"13",0.592,0.482,"1","1",0.75,0.25,"5","1","5","1"
