"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"24",0,0.827,"2","1",0,1,"1","4","1","1"
"1","FB",0,"24",0,0.827,"2","1",0,1,"1","4","1","1"
"1","FB",0,"24",0,0.827,"2","1",0,1,"1","4","1","1"
"1","FB",0,"24",0,0.827,"2","1",0,1,"1","4","1","1"
"1","LR",1,"24",0,0.827,"2","1",0,1,"1","4","1","1"
"1","LR",1,"24",0,0.827,"2","1",0,1,"1","4","1","1"
"1","LR",1,"24",0,0.827,"2","1",0,1,"1","4","1","1"
"1","LR",1,"24",0,0.827,"2","1",0,1,"1","4","1","1"
"2","FB",1,"4",1,0.734,"4","3",1,0.25,"2","1","2","2"
"2","FB",1,"4",1,0.734,"4","3",1,0.25,"2","1","2","2"
"2","FB",1,"4",1,0.734,"4","3",1,0.25,"2","1","2","2"
"2","FB",1,"4",1,0.734,"4","3",1,0.25,"2","1","2","2"
"2","LR",0,"4",1,0.734,"4","3",1,0.25,"2","1","2","2"
"2","LR",0,"4",1,0.734,"4","3",1,0.25,"2","1","2","2"
"2","LR",0,"4",1,0.734,"4","3",1,0.25,"2","1","2","2"
"2","LR",1,"4",1,0.734,"4","3",1,0.25,"2","1","2","2"
"3","FB",1,"4",0.98,0.725,"4","3",1,0.25,"2","1","2","2"
"3","FB",1,"4",0.98,0.725,"4","3",1,0.25,"2","1","2","2"
"3","FB",1,"4",0.98,0.725,"4","3",1,0.25,"2","1","2","2"
"3","FB",1,"4",0.98,0.725,"4","3",1,0.25,"2","1","2","2"
"3","LR",0,"4",0.98,0.725,"4","3",1,0.25,"2","1","2","2"
"3","LR",0,"4",0.98,0.725,"4","3",1,0.25,"2","1","2","2"
"3","LR",0,"4",0.98,0.725,"4","3",1,0.25,"2","1","2","2"
"3","LR",1,"4",0.98,0.725,"4","3",1,0.25,"2","1","2","2"
"4","FB",0,"22",0,0.222,"2","1",0,0.5,"1","4","1","1"
"4","FB",0,"22",0,0.222,"2","1",0,0.5,"1","4","1","1"
