"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","lmem.class","lmem.tc","bm.class","bm.tc"
"1","FB",0,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","FB",0,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","FB",0,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","FB",0,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","FB",0,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","FB",0,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","FB",0,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","FB",1,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","LR",1,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","LR",1,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","LR",1,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","LR",1,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","LR",1,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","LR",1,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","LR",1,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"1","LR",1,"25",0.088,1,"2","3",0.125,1,"1","6","1","5"
"2","FB",1,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","FB",1,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","FB",1,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","FB",1,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","FB",1,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","FB",1,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","FB",1,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","FB",1,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","LR",0,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","LR",0,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","LR",0,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","LR",0,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","LR",0,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","LR",0,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","LR",0,"1",1,0,"4","4",1,0,"2","2","2","2"
"2","LR",0,"1",1,0,"4","4",1,0,"2","2","2","2"
"3","FB",1,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","FB",1,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","FB",1,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","FB",1,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","FB",1,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","FB",1,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","FB",1,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","FB",1,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","LR",0,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","LR",0,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","LR",0,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","LR",0,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","LR",0,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","LR",0,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","LR",0,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"3","LR",0,"1",1,0.043,"4","4",1,0,"2","2","2","2"
"4","FB",0,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","FB",0,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","FB",1,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","FB",1,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","FB",1,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","FB",1,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","FB",1,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","FB",1,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","LR",0,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","LR",0,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","LR",0,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","LR",0,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","LR",0,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","LR",0,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","LR",0,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"4","LR",0,"1",0.907,0.027,"4","4",0.75,0,"2","2","2","2"
"5","FB",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","FB",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","FB",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","FB",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","FB",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","FB",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","FB",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","FB",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","LR",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","LR",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","LR",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","LR",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","LR",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","LR",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","LR",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"5","LR",1,"5",1,1,"5","6",1,1,"2","4","2","3"
"6","FB",0,"20",0.238,0.975,"2","5",0.25,1,"1","1","1","1"
"6","FB",0,"20",0.238,0.975,"2","5",0.25,1,"1","1","1","1"
"6","FB",0,"20",0.238,0.975,"2","5",0.25,1,"1","1","1","1"
"6","FB",0,"20",0.238,0.975,"2","5",0.25,1,"1","1","1","1"
"6","FB",0,"20",0.238,0.975,"2","5",0.25,1,"1","1","1","1"
"6","FB",0,"20",0.238,0.975,"2","5",0.25,1,"1","1","1","1"
"6","FB",1,"20",0.238,0.975,"2","5",0.25,1,"1","1","1","1"
"6","FB",1,"20",0.238,0.975,"2","5",0.25,1,"1","1","1","1"
"6","LR",1,"20",0.238,0.975,"2","5",0.25,1,"1","1","1","1"
"6","LR",1,"20",0.238,0.975,"2","5",0.25,1,"1","1","1","1"
