"scenario","obs_per_trial","n_subj","method","class_true","run","class_pred","RI","RIc","NMI","NMIc","warnings"
"sc2","2","200","BMEM","4","4","6","0.887286432160804","0.91643216080402","0.790987406451701","0.776447414448445","0.657328327696959"
"sc2","2","200","BBMEM","4","4","0","0.876884422110553","0.91643216080402","0.858246437304288","0.776447414448445","0.634717752306215"
"sc2","2","200","LCA","4","5","4","0.917688442211055","0.917688442211055","0.780854588445546","0.780854588445546","0.781006488925955"
"sc2","2","200","GLM","4","5","6","0.873115577889447","0.932261306532663","0.652001888013949","0.819749339420692","0.622336203443959"
"sc2","2","200","LMEM","4","5","6","0.870552763819096","0.917386934673367","0.693088018915524","0.780519980258632","0.61561375360693"
"sc2","2","200","BMEM","4","5","5","0.90427135678392","0.913417085427136","0.763570006547247","0.769743474472435","0.731505545506941"
"sc2","2","200","BBMEM","4","5","0","0.805879396984925","0.805879396984925","0.492677163496097","0.492677163496097","0.55350182858355"
"sc2","4","200","LCA","4","1","4","1","1","1","1","1"
"sc2","4","200","GLM","4","1","6","0.943819095477387","0.932562814070352","0.914627050348727","0.821269677966988","0.784475630363566"
"sc2","4","200","LMEM","4","1","5","0.960301507537688","0.995628140703518","0.877101791210101","0.98834092767938","0.869636027884647"
"sc2","4","200","BMEM","4","1","4","1","1","1","1","1"
"sc2","4","200","BBMEM","4","1","0","0.968492462311558","0.990653266331658","0.925141619401255","0.97509207366313","0.870687439457735"
"sc2","4","200","LCA","4","2","4","0.989447236180905","0.989447236180905","0.971787328439581","0.971787328439581","0.963972916415992"
"sc2","4","200","GLM","4","2","6","0.97","0.938090452261306","0.931579566505226","0.835814441549243","0.868954535452519"
"sc2","4","200","LMEM","4","2","6","0.943517587939699","0.985477386934673","0.966498997398675","0.961202772735853","0.794470349421946"
"sc2","4","200","BMEM","4","2","4","0.989447236180905","0.989447236180905","0.971787328439581","0.971787328439581","0.963972916415992"
"sc2","4","200","BBMEM","4","2","0","0.967939698492462","0.994723618090452","0.946879216507309","0.985881285496962","0.870672333313142"
"sc2","4","200","LCA","4","3","4","0.990050251256281","0.990050251256281","0.973250973686418","0.973250973686418","0.964408446023205"
"sc2","4","200","GLM","4","3","6","0.914170854271357","0.905577889447236","0.809142760936537","0.746726047346496","0.72487571248343"
"sc2","4","200","LMEM","4","3","5","0.937085427135678","0.965628140703518","0.839938148841095","0.907556339485862","0.798102747754176"
"sc2","4","200","BMEM","4","3","4","0.985226130653266","0.985226130653266","0.960281748807105","0.960281748807105","0.946785602942324"
"sc2","4","200","BBMEM","4","3","0","0.954522613065327","0.980100502512563","0.89703218162678","0.946509263819794","0.823371248938229"
"sc2","4","200","LCA","4","4","4","1","1","1","1","1"
"sc2","4","200","GLM","4","4","6","0.93035175879397","0.96572864321608","0.93370718070309","0.908077788143976","0.756508694546889"
"sc2","4","200","LMEM","4","4","5","0.970653266331658","0.975678391959799","0.986524964960714","0.934782596625268","0.890969403783134"
"sc2","4","200","BMEM","4","4","4","0.970552763819095","0.970552763819095","0.921016985120777","0.921016985120777","0.913038994427079"
"sc2","4","200","BBMEM","4","4","0","0.963969849246231","1","0.976102745119876","1","0.842806814480354"
"sc2","4","200","LCA","4","5","4","0.984321608040201","0.984321608040201","0.958330228749246","0.958330228749246","0.950446332283295"
"sc2","4","200","GLM","4","5","6","0.953115577889447","0.979899497487437","0.972016419513654","0.946484636983039","0.811062213539689"
"sc2","4","200","LMEM","4","5","5","0.956834170854271","0.985376884422111","0.857266896160671","0.961028610487352","0.864378809228071"
"sc2","4","200","BMEM","4","5","4","0.984321608040201","0.984321608040201","0.958330228749246","0.958330228749246","0.950446332283295"
"sc2","4","200","BBMEM","4","5","0","0.957939698492462","0.984221105527638","0.971005324437589","0.958018421666531","0.819493431117616"
"sc3","2","200","LCA","4","1","4","0.858793969849246","0.858793969849246","0.637361422017933","0.637361422017933","0.71150929364091"
"sc3","2","200","GLM","4","1","6","0.764924623115578","0.754773869346734","0.500961618827363","0.415413199966574","0.523946131234601"
"sc3","2","200","LMEM","4","1","6","0.81035175879397","0.855175879396985","0.830339017258533","0.628879032300126","0.5484475241599"
"sc3","2","200","BMEM","4","1","5","0.856281407035176","0.86251256281407","0.822066391216699","0.646182527534246","0.651483514738188"
"sc3","2","200","BBMEM","4","1","0","0.8178391959799","0.840502512562814","0.530000809596009","0.586174244422031","0.554570344555804"
"sc3","2","200","LCA","4","2","4","0.848894472361809","0.843618090452261","0.617320447966445","0.603936399740636","0.682459096780147"
"sc3","2","200","GLM","4","2","6","0.755628140703518","0.749748743718593","0.491584250185832","0.398997446087854","0.505538252690411"
"sc3","2","200","LMEM","4","2","3","0.838190954773869","0.853869346733668","0.651674099028948","0.635737341074449","0.626210980007749"
"sc3","2","200","BMEM","4","2","3","0.835276381909548","0.852562814070352","0.642868839307906","0.631813420148784","0.624690653654395"
"sc3","2","200","BBMEM","4","2","0","0.76894472361809","0.832261306532663","0.51662256354664","0.575035370429074","0.511445591033016"
"sc3","2","200","LCA","4","3","4","0.882010050251256","0.882010050251256","0.703240442982733","0.703240442982733","0.718054563094055"
"sc3","2","200","GLM","4","3","6","0.771809045226131","0.743417085427136","0.536841577754219","0.398942153238417","0.505024409601109"
"sc3","2","200","LMEM","4","3","5","0.882663316582915","0.87643216080402","0.771606952648478","0.690569933429736","0.658748495048464"
"sc3","2","200","BMEM","4","3","2","0.767889447236181","0.86964824120603","0.535484023423005","0.668366944100641","0.499771833451503"
"sc3","2","200","BBMEM","4","3","0","0.821507537688442","0.790150753768844","0.609785532752617","0.500997705556437","0.5358729425244"
"sc3","2","200","LCA","4","4","4","0.876030150753769","0.876030150753769","0.676390428972375","0.676390428972375","0.724187900200625"
"sc3","2","200","GLM","4","4","6","0.798592964824121","0.753768844221105","0.573953141486193","0.421899006331483","0.561430173009232"
"sc3","2","200","LMEM","4","4","3","0.821105527638191","0.88286432160804","0.594619965372978","0.693998634479074","0.608337554413868"
"sc3","2","200","BMEM","4","4","2","0.762060301507538","0.876030150753769","0.522967804319927","0.676390428972375","0.509834507445355"
"sc3","2","200","BBMEM","4","4","0","0.759195979899497","0.868994974874372","0.49457437885668","0.65763713111355","0.487864503933301"
"sc3","2","200","LCA","4","5","4","0.789899497487437","0.789899497487437","0.456421567434813","0.456421567434813","0.605145540494459"
"sc3","2","200","GLM","4","5","6","0.755879396984925","0.755628140703518","0.520685006875323","0.449177066597587","0.502121166283848"
"sc3","2","200","LMEM","4","5","6","0.822763819095477","0.78929648241206","0.671588072104332","0.45019993077216","0.533166574987407"
"sc3","2","200","BMEM","4","5","6","0.821959798994975","0.836633165829146","0.636194396222158","0.582057064108973","0.530007560752691"
"sc3","2","200","BBMEM","4","5","0","0.789547738693467","0.783316582914573","0.537063593758839","0.480114869986549","0.500363716041169"
"sc3","4","200","LCA","4","1","4","0.936984924623116","0.936984924623116","0.83830483994968","0.83830483994968","0.841841274970803"
"sc3","4","200","GLM","4","1","5","0.74894472361809","0.740854271356784","0.38881763146979","0.401776603573745","0.49373909267842"
"sc3","4","200","LMEM","4","1","3","0.85105527638191","0.922110552763819","0.66710102684317","0.796941756549591","0.665582028367674"
"sc3","4","200","BMEM","4","1","3","0.864623115577889","0.961407035175879","0.695305226122425","0.902097374395227","0.691201993539097"
"sc3","4","200","BBMEM","4","1","0","0.852261306532663","0.961407035175879","0.609229223611066","0.902097374395227","0.586686337178949"
"sc3","4","200","LCA","4","2","4","0.921457286432161","0.921457286432161","0.803176701971596","0.803176701971596","0.800508313376448"
"sc3","4","200","GLM","4","2","5","0.743417085427136","0.753266331658291","0.449739850068473","0.412093646865257","0.503759118720629"
"sc3","4","200","LMEM","4","2","3","0.875778894472362","0.925326633165829","0.723504203255684","0.813083337105833","0.690901262672044"
"sc3","4","200","BMEM","4","2","2","0.786582914572864","0.944221105527638","0.573421175367343","0.862844612303029","0.529060243914173"
"sc3","4","200","BBMEM","4","2","0","0.845226130653266","0.821507537688442","0.769857535680965","0.572824495089332","0.573375437258083"
"sc3","4","200","LCA","4","3","4","0.898090452261307","0.898090452261307","0.743450617295173","0.743450617295173","0.773341169791385"
"sc3","4","200","GLM","4","3","6","0.748190954773869","0.7421608040201","0.44640876969717","0.373955753962132","0.459992045998226"
"sc3","4","200","LMEM","4","3","4","0.925527638190955","0.92070351758794","0.817053128734666","0.805700095001047","0.791900221930432"
"sc3","4","200","BMEM","4","3","3","0.841909547738694","0.915979899497487","0.648554144540446","0.792605057081168","0.629409343384147"
"sc3","4","200","BBMEM","4","3","0","0.816130653266332","0.816130653266332","0.542269603399101","0.542269603399101","0.595687166329321"
"sc3","4","200","LCA","4","4","4","0.913819095477387","0.913819095477387","0.772914155116363","0.772914155116363","0.795876359481819"
"sc3","4","200","GLM","4","4","6","0.748190954773869","0.757839195979899","0.489300137371013","0.421510371637787","0.497008176988365"
"sc3","4","200","LMEM","4","4","3","0.809547738693467","0.90251256281407","0.584800143264622","0.743268683228228","0.60275837909456"
"sc3","4","200","BMEM","4","4","2","0.762060301507538","0.93894472361809","0.522967804319927","0.841957903549383","0.509834507445355"
"sc3","4","200","BBMEM","4","4","0","0.871608040201005","0.896834170854271","0.743647659148524","0.729981613103209","0.627347052673917"
"sc3","4","200","LCA","4","5","4","0.913819095477387","0.927236180904523","0.774620756506099","0.811104926312619","0.781175042717263"
"sc3","4","200","GLM","4","5","5","0.745075376884422","0.751105527638191","0.401385870083041","0.398754896382031","0.511799413158145"
"sc3","4","200","LMEM","4","5","3","0.855477386934673","0.918190954773869","0.67126714830242","0.788769406075684","0.66464165316742"
"sc3","4","200","BMEM","4","5","3","0.859949748743719","0.938743718592965","0.68014426182221","0.842618182176781","0.675870805229956"
"sc3","4","200","BBMEM","4","5","0","0.817989949748744","0.817989949748744","0.545058071499361","0.545058071499361","0.582157504751127"
"sc4","2","200","LCA","4","1","5","0.834824120603015","0.783165829145729","0.567496522417276","0.42080500970666","0.582604720412845"
"sc4","2","200","GLM","4","1","5","0.77391959798995","0.829849246231156","0.346142752012662","0.551911217222052","0.394514540250645"
"sc4","2","200","LMEM","4","1","6","0.821909547738694","0.810653266331658","0.576449306587499","0.506520138667056","0.534497661507306"
"sc4","2","200","BMEM","4","1","5","0.838090452261307","0.781608040201005","0.578820650546511","0.41707445428857","0.587925877651969"
"sc4","2","200","BBMEM","4","1","0","0.846582914572864","0.881658291457286","0.651113289437954","0.687915531601159","0.553330929865368"
"sc4","2","200","LCA","4","2","5","0.87964824120603","0.916683417085427","0.670729066192807","0.776862965516089","0.663943848957902"
"sc4","2","200","GLM","4","2","6","0.835829145728643","0.86427135678392","0.558736119297705","0.646361437310852","0.579133774149352"
"sc4","2","200","LMEM","4","2","5","0.818492462311558","0.772361809045226","0.578729292883616","0.427331326628747","0.612906391541768"
"sc4","2","200","BMEM","4","2","6","0.842060301507538","0.780653266331658","0.570187561162801","0.411794301798986","0.587912139564937"
"sc4","2","200","BBMEM","4","2","0","0.86713567839196","0.898090452261307","0.793596112445309","0.729480137497439","0.601512620449179"
"sc4","2","200","LCA","4","3","4","0.873869346733668","0.87929648241206","0.662616256018638","0.676781268922829","0.673166087756301"
"sc4","2","200","GLM","4","3","6","0.867638190954774","0.828793969849246","0.776193277386654","0.540324917974271","0.592533937170832"
"sc4","2","200","LMEM","4","3","5","0.828040201005025","0.758090452261307","0.604525471805234","0.391900640546187","0.562178383668187"
"sc4","2","200","BMEM","4","3","5","0.846130653266332","0.840603015075377","0.685804015820561","0.579865217528646","0.591547882800977"
"sc4","2","200","BBMEM","4","3","0","0.874070351758794","0.874070351758794","0.66241885144048","0.66241885144048","0.660627681192716"
"sc4","2","200","LCA","4","4","5","0.881306532663317","0.89356783919598","0.808431591598072","0.714218464369413","0.671370372052699"
"sc4","2","200","GLM","4","4","6","0.836482412060301","0.853517587939698","0.694236575020711","0.613019329680647","0.559778169438921"
"sc4","2","200","LMEM","4","4","6","0.818844221105528","0.81748743718593","0.618580308662768","0.529631660423901","0.575354595482604"
"sc4","2","200","BMEM","4","4","6","0.841809045226131","0.799195979899497","0.575022882291964","0.461113174921011","0.576346583033685"
"sc4","2","200","BBMEM","4","4","0","0.868793969849246","0.890653266331658","0.700925018289085","0.708020137105875","0.592771640205952"
"sc4","2","200","LCA","4","5","4","0.929346733668342","0.929346733668342","0.811667549182647","0.811667549182647","0.798671937202632"
"sc4","2","200","GLM","4","5","6","0.86391959798995","0.821557788944724","0.703418975245601","0.533712738768251","0.586440066196586"
"sc4","2","200","LMEM","4","5","5","0.82713567839196","0.821557788944724","0.640658120456209","0.533712738768251","0.580295203277971"
"sc4","2","200","BMEM","4","5","4","0.881457286432161","0.881457286432161","0.696120351206033","0.696120351206033","0.711485931684558"
"sc4","2","200","BBMEM","4","5","0","0.855326633165829","0.946180904522613","0.675359904148592","0.857122109771118","0.577782414388423"
"sc4","4","200","LCA","4","1","5","0.946532663316583","0.985226130653266","0.986253268302731","0.960576592236752","0.817453199892733"
"sc4","4","200","GLM","4","1","6","0.937939698492462","0.938592964824121","0.920198019444813","0.835475967853155","0.760242393841491"
"sc4","4","200","LMEM","4","1","6","0.866834170854271","0.869447236180904","0.769561242336706","0.652743806991859","0.633191369169135"
"sc4","4","200","BMEM","4","1","4","0.965527638190955","0.965527638190955","0.908722238241925","0.908722238241925","0.89353891928229"
"sc4","4","200","BBMEM","4","1","0","0.951105527638191","0.985326633165829","0.921652634468833","0.960829014658272","0.805226515880508"
"sc4","4","200","LCA","4","2","4","0.980402010050251","0.980402010050251","0.947534269532161","0.947534269532161","0.938505478718463"
"sc4","4","200","GLM","4","2","6","0.942311557788945","0.947035175879397","0.896875914453682","0.858265431776327","0.773634370901452"
"sc4","4","200","LMEM","4","2","5","0.89748743718593","0.90105527638191","0.811562028989898","0.736909849804732","0.714816728586236"
"sc4","4","200","BMEM","4","2","4","0.958341708542714","0.958341708542714","0.888574516227078","0.888574516227078","0.87561426772419"
"sc4","4","200","BBMEM","4","2","0","0.966984924623116","0.966984924623116","0.911597512724554","0.911597512724554","0.89794764246851"
"sc4","4","200","LCA","4","3","4","0.966683417085427","0.966683417085427","0.910461908161065","0.910461908161065","0.891497964072304"
"sc4","4","200","GLM","4","3","6","0.939145728643216","0.970653266331658","0.971809936643187","0.921190118720845","0.763934366251331"
"sc4","4","200","LMEM","4","3","5","0.920050251256281","0.932462311557789","0.854481423928643","0.820006496983721","0.752602357879144"
"sc4","4","200","BMEM","4","3","4","0.946582914572864","0.946582914572864","0.857028411048783","0.857028411048783","0.844874609449941"
"sc4","4","200","BBMEM","4","3","0","0.95894472361809","0.980402010050251","0.972798206117248","0.947326933140578","0.814101645387892"
"sc4","4","200","LCA","4","4","4","0.979798994974874","0.979798994974874","0.945846531596868","0.945846531596868","0.94037675310441"
"sc4","4","200","GLM","4","4","6","0.919748743718593","0.961909547738693","0.813494307102484","0.897737036866747","0.750898418825388"
"sc4","4","200","LMEM","4","4","5","0.892914572864322","0.897336683417085","0.772954988852282","0.726992164746241","0.749506866182116"
"sc4","4","200","BMEM","4","4","4","0.994874371859297","0.994874371859297","0.986265160781186","0.986265160781186","0.981990361125445"
"sc4","4","200","BBMEM","4","4","0","0.944623115577889","0.979798994974874","0.986563724939243","0.945846531596868","0.802470036513939"
"sc4","4","200","LCA","4","5","4","0.985376884422111","0.985376884422111","0.961090913781996","0.961090913781996","0.946748439688839"
"sc4","4","200","GLM","4","5","6","0.938291457286432","0.980804020100502","0.973669906022929","0.948879199068627","0.797182779028476"
"sc4","4","200","LMEM","4","5","4","0.924422110552764","0.924422110552764","0.799130333457902","0.799130333457902","0.80971612514675"
"sc4","4","200","BMEM","4","5","4","0.970150753768844","0.970150753768844","0.921055865740983","0.921055865740983","0.899931298898567"
"sc4","4","200","BBMEM","4","5","0","0.957738693467337","0.990050251256281","0.954877819530658","0.973495762786256","0.833914719363304"
"sc5","2","200","LCA","4","1","4","0.7478391959799","0.7478391959799","0.358693026481061","0.358693026481061","0.391644707692741"
"sc5","2","200","GLM","4","1","4","0.658442211055276","0.658442211055276","0.152517491145563","0.152517491145563","0.244397406315842"
"sc5","2","200","LMEM","4","1","6","0.76356783919598","0.704723618090452","0.48739185203285","0.234954411140866","0.34349861388414"
"sc5","2","200","BMEM","4","1","6","0.762110552763819","0.748894472361809","0.50009152898469","0.331326520989533","0.344061386078233"
"sc5","2","200","BBMEM","4","1","0","0.596733668341709","0.704974874371859","0.20442587652867","0.239616542471832","0.178223914911334"
"sc5","2","200","LCA","4","2","4","0.754170854271357","0.754170854271357","0.357511767469613","0.357511767469613","0.387322314013841"
"sc5","2","200","GLM","4","2","3","0.643869346733668","0.721155778894472","0.168317377023504","0.261733430284566","0.227386111678385"
"sc5","2","200","LMEM","4","2","1","0.248994974874372","0.740301507537688","0","0.322067997417294","0"
"sc5","2","200","BMEM","4","2","1","0.248994974874372","0.768844221105528","0","0.390881602727977","0"
"sc5","2","200","BBMEM","4","2","0","0.758592964824121","0.758592964824121","0.361065309089626","0.361065309089626","0.391082039064999"
"sc5","2","200","LCA","4","3","4","0.783819095477387","0.793266331658292","0.435869329239619","0.457279704659651","0.470023728945128"
"sc5","2","200","GLM","4","3","5","0.700753768844221","0.726733668341708","0.234509845795643","0.286239820628974","0.334869720921084"
"sc5","2","200","LMEM","4","3","4","0.74572864321608","0.74572864321608","0.330067121693739","0.330067121693739","0.39730958485467"
"sc5","2","200","BMEM","4","3","1","0.246884422110553","0.802311557788945","0","0.479774662273769","0"
"sc5","2","200","BBMEM","4","3","0","0.802311557788945","0.802311557788945","0.479774662273769","0.479774662273769","0.492749922905602"
"sc5","2","200","LCA","4","4","4","0.773718592964824","0.773718592964824","0.393688378410519","0.393688378410519","0.417093594595885"
"sc5","2","200","GLM","4","4","6","0.708844221105528","0.658592964824121","0.48916612889382","0.13569622792786","0.26893487566065"
"sc5","2","200","LMEM","4","4","1","0.248090452261307","0.658592964824121","0","0.13569622792786","0"
"sc5","2","200","BMEM","4","4","1","0.248090452261307","0.781206030150754","0","0.413790421906274","0"
"sc5","2","200","BBMEM","4","4","0","0.781206030150754","0.781206030150754","0.413790421906274","0.413790421906274","0.426679336546201"
"sc5","2","200","LCA","4","5","4","0.750150753768844","0.750150753768844","0.346477763442028","0.346477763442028","0.410593968262936"
"sc5","2","200","GLM","4","5","6","0.718040201005025","0.655226130653266","0.284201523707873","0.129811689056799","0.270120661241186"
"sc5","2","200","LMEM","4","5","1","0.250904522613065","0.728643216080402","0","0.289197230623511","0"
"sc5","2","200","BMEM","4","5","6","0.758643216080402","0.742814070351759","0.426881318393681","0.340756151106254","0.3498583979657"
"sc5","2","200","BBMEM","4","5","0","0.693015075376884","0.730150753768844","0.263886787432351","0.293609364306069","0.292366868782802"
"sc5","4","200","LCA","4","1","4","0.851557788944724","0.851557788944724","0.607730015411574","0.607730015411574","0.597083064712153"
"sc5","4","200","GLM","4","1","4","0.708743718592965","0.708743718592965","0.231047893016532","0.231047893016532","0.33550681591086"
"sc5","4","200","LMEM","4","1","3","0.702060301507538","0.713969849246231","0.285519434385383","0.246944415609392","0.330393432778974"
"sc5","4","200","BMEM","4","1","4","0.846582914572864","0.846582914572864","0.597125741393753","0.597125741393753","0.590021060306021"
"sc5","4","200","BBMEM","4","1","0","0.663266331658291","0.851557788944724","0.340912510698874","0.607730015411574","0.310141577161179"
"sc5","4","200","LCA","4","2","4","0.832663316582915","0.832663316582915","0.556041019727557","0.556041019727557","0.586968969821377"
"sc5","4","200","GLM","4","2","3","0.667989949748744","0.738542713567839","0.233319031364463","0.315538562447008","0.316850589105597"
"sc5","4","200","LMEM","4","2","1","0.248994974874372","0.823417085427136","0","0.530126243555905","0"
"sc5","4","200","BMEM","4","2","1","0.248994974874372","0.835376884422111","0","0.562830727435898","0"
"sc5","4","200","BBMEM","4","2","0","0.648040201005025","0.832663316582915","0.304467365338472","0.556041019727557","0.264235936521297"
"sc5","4","200","LCA","4","3","4","0.842814070351759","0.842814070351759","0.58227599668431","0.58227599668431","0.592561958551122"
