"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","lmem.class","lmem.tc","bm.class","bm.tc","bbm.class","bbm.tc"
"1","FB",0,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","FB",0,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","FB",0,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","FB",0,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","FB",1,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","FB",1,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","FB",1,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","FB",1,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","LR",0,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","LR",0,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","LR",0,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","LR",0,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","LR",0,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","LR",0,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","LR",0,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"1","LR",0,"11",0.566,0.031,"4","3",0.5,0,"1","1","1","1","1","1","1","1"
"2","FB",0,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","FB",0,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","FB",0,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","FB",1,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","FB",1,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","FB",1,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","FB",1,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","FB",1,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","LR",0,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","LR",1,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","LR",1,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","LR",1,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","LR",1,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","LR",1,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","LR",1,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"2","LR",1,"15",0.512,0.982,"3","1",0.625,0.875,"2","2","2","2","2","2","2","2"
"3","FB",0,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","FB",0,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","FB",0,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","FB",0,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","FB",0,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","FB",1,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","FB",1,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","FB",1,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","LR",1,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","LR",1,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","LR",1,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","LR",1,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","LR",1,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","LR",1,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","LR",1,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"3","LR",1,"15",0.567,1,"3","1",0.375,1,"3","2","3","4","2","2","3","2"
"4","FB",0,"15",0.526,0.984,"3","1",0.625,1,"2","2","2","2","2","2","2","2"
"4","FB",0,"15",0.526,0.984,"3","1",0.625,1,"2","2","2","2","2","2","2","2"
"4","FB",0,"15",0.526,0.984,"3","1",0.625,1,"2","2","2","2","2","2","2","2"
"4","FB",1,"15",0.526,0.984,"3","1",0.625,1,"2","2","2","2","2","2","2","2"
"4","FB",1,"15",0.526,0.984,"3","1",0.625,1,"2","2","2","2","2","2","2","2"
"4","FB",1,"15",0.526,0.984,"3","1",0.625,1,"2","2","2","2","2","2","2","2"
"4","FB",1,"15",0.526,0.984,"3","1",0.625,1,"2","2","2","2","2","2","2","2"
"4","FB",1,"15",0.526,0.984,"3","1",0.625,1,"2","2","2","2","2","2","2","2"
"4","LR",1,"15",0.526,0.984,"3","1",0.625,1,"2","2","2","2","2","2","2","2"
"4","LR",1,"15",0.526,0.984,"3","1",0.625,1,"2","2","2","2","2","2","2","2"
"4","LR",1,"15",0.526,0.984,"3","1",0.625,1,"2","2","2","2","2","2","2","2"
