"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",1,"3",1,0.494,"4","2",1,0,"1","1","2","2"
"1","FB",1,"3",1,0.494,"4","2",1,0,"1","1","2","2"
"1","FB",1,"3",1,0.494,"4","2",1,0,"1","1","2","2"
"1","FB",1,"3",1,0.494,"4","2",1,0,"1","1","2","2"
"1","LR",0,"3",1,0.494,"4","2",1,0,"1","1","2","2"
"1","LR",0,"3",1,0.494,"4","2",1,0,"1","1","2","2"
"1","LR",0,"3",1,0.494,"4","2",1,0,"1","1","2","2"
"1","LR",0,"3",1,0.494,"4","2",1,0,"1","1","2","2"
"2","FB",0,"11",0.486,0.048,"2","4",0.25,0,"2","2","2","2"
"2","FB",0,"11",0.486,0.048,"2","4",0.25,0,"2","2","2","2"
"2","FB",0,"11",0.486,0.048,"2","4",0.25,0,"2","2","2","2"
"2","FB",1,"11",0.486,0.048,"2","4",0.25,0,"2","2","2","2"
"2","LR",0,"11",0.486,0.048,"2","4",0.25,0,"2","2","2","2"
"2","LR",0,"11",0.486,0.048,"2","4",0.25,0,"2","2","2","2"
"2","LR",0,"11",0.486,0.048,"2","4",0.25,0,"2","2","2","2"
"2","LR",0,"11",0.486,0.048,"2","4",0.25,0,"2","2","2","2"
"3","FB",1,"3",0.964,0.479,"4","2",1,0.5,"3","1","1","1"
"3","FB",1,"3",0.964,0.479,"4","2",1,0.5,"3","1","1","1"
"3","FB",1,"3",0.964,0.479,"4","2",1,0.5,"3","1","1","1"
"3","FB",1,"3",0.964,0.479,"4","2",1,0.5,"3","1","1","1"
"3","LR",0,"3",0.964,0.479,"4","2",1,0.5,"3","1","1","1"
"3","LR",0,"3",0.964,0.479,"4","2",1,0.5,"3","1","1","1"
"3","LR",1,"3",0.964,0.479,"4","2",1,0.5,"3","1","1","1"
"3","LR",1,"3",0.964,0.479,"4","2",1,0.5,"3","1","1","1"
"4","FB",0,"15",0.531,1,"1","1",0.5,1,"4","4","3","3"
"4","FB",0,"15",0.531,1,"1","1",0.5,1,"4","4","3","3"
"4","FB",1,"15",0.531,1,"1","1",0.5,1,"4","4","3","3"
"4","FB",1,"15",0.531,1,"1","1",0.5,1,"4","4","3","3"
"4","LR",1,"15",0.531,1,"1","1",0.5,1,"4","4","3","3"
"4","LR",1,"15",0.531,1,"1","1",0.5,1,"4","4","3","3"
"4","LR",1,"15",0.531,1,"1","1",0.5,1,"4","4","3","3"
"4","LR",1,"15",0.531,1,"1","1",0.5,1,"4","4","3","3"
"5","FB",0,"11",0.533,0.004,"2","4",0.25,0,"2","2","2","2"
"5","FB",0,"11",0.533,0.004,"2","4",0.25,0,"2","2","2","2"
"5","FB",0,"11",0.533,0.004,"2","4",0.25,0,"2","2","2","2"
"5","FB",1,"11",0.533,0.004,"2","4",0.25,0,"2","2","2","2"
"5","LR",0,"11",0.533,0.004,"2","4",0.25,0,"2","2","2","2"
"5","LR",0,"11",0.533,0.004,"2","4",0.25,0,"2","2","2","2"
"5","LR",0,"11",0.533,0.004,"2","4",0.25,0,"2","2","2","2"
"5","LR",0,"11",0.533,0.004,"2","4",0.25,0,"2","2","2","2"
"6","FB",0,"15",0.472,0.987,"1","1",0.75,1,"5","3","3","3"
"6","FB",1,"15",0.472,0.987,"1","1",0.75,1,"5","3","3","3"
"6","FB",1,"15",0.472,0.987,"1","1",0.75,1,"5","3","3","3"
"6","FB",1,"15",0.472,0.987,"1","1",0.75,1,"5","3","3","3"
"6","LR",1,"15",0.472,0.987,"1","1",0.75,1,"5","3","3","3"
"6","LR",1,"15",0.472,0.987,"1","1",0.75,1,"5","3","3","3"
"6","LR",1,"15",0.472,0.987,"1","1",0.75,1,"5","3","3","3"
"6","LR",1,"15",0.472,0.987,"1","1",0.75,1,"5","3","3","3"
"7","FB",0,"11",0.562,0,"4","2",0.75,0,"1","1","2","2"
"7","FB",1,"11",0.562,0,"4","2",0.75,0,"1","1","2","2"
"7","FB",1,"11",0.562,0,"4","2",0.75,0,"1","1","2","2"
"7","FB",1,"11",0.562,0,"4","2",0.75,0,"1","1","2","2"
"7","LR",0,"11",0.562,0,"4","2",0.75,0,"1","1","2","2"
"7","LR",0,"11",0.562,0,"4","2",0.75,0,"1","1","2","2"
"7","LR",0,"11",0.562,0,"4","2",0.75,0,"1","1","2","2"
"7","LR",0,"11",0.562,0,"4","2",0.75,0,"1","1","2","2"
"8","FB",0,"23",0.029,0.445,"3","3",0,0.25,"6","4","1","1"
"8","FB",0,"23",0.029,0.445,"3","3",0,0.25,"6","4","1","1"
"8","FB",0,"23",0.029,0.445,"3","3",0,0.25,"6","4","1","1"
"8","FB",0,"23",0.029,0.445,"3","3",0,0.25,"6","4","1","1"
"8","LR",0,"23",0.029,0.445,"3","3",0,0.25,"6","4","1","1"
"8","LR",0,"23",0.029,0.445,"3","3",0,0.25,"6","4","1","1"
"8","LR",0,"23",0.029,0.445,"3","3",0,0.25,"6","4","1","1"
"8","LR",1,"23",0.029,0.445,"3","3",0,0.25,"6","4","1","1"
"9","FB",0,"15",0.531,0.964,"1","1",0.5,1,"4","4","3","3"
"9","FB",0,"15",0.531,0.964,"1","1",0.5,1,"4","4","3","3"
"9","FB",1,"15",0.531,0.964,"1","1",0.5,1,"4","4","3","3"
"9","FB",1,"15",0.531,0.964,"1","1",0.5,1,"4","4","3","3"
"9","LR",1,"15",0.531,0.964,"1","1",0.5,1,"4","4","3","3"
"9","LR",1,"15",0.531,0.964,"1","1",0.5,1,"4","4","3","3"
"9","LR",1,"15",0.531,0.964,"1","1",0.5,1,"4","4","3","3"
"9","LR",1,"15",0.531,0.964,"1","1",0.5,1,"4","4","3","3"
"10","FB",0,"15",0.556,1,"1","1",0.25,1,"4","4","3","3"
"10","FB",0,"15",0.556,1,"1","1",0.25,1,"4","4","3","3"
"10","FB",0,"15",0.556,1,"1","1",0.25,1,"4","4","3","3"
"10","FB",1,"15",0.556,1,"1","1",0.25,1,"4","4","3","3"
"10","LR",1,"15",0.556,1,"1","1",0.25,1,"4","4","3","3"
"10","LR",1,"15",0.556,1,"1","1",0.25,1,"4","4","3","3"
"10","LR",1,"15",0.556,1,"1","1",0.25,1,"4","4","3","3"
"10","LR",1,"15",0.556,1,"1","1",0.25,1,"4","4","3","3"
"11","FB",0,"11",0.453,0,"2","4",0,0,"2","2","2","2"
"11","FB",0,"11",0.453,0,"2","4",0,0,"2","2","2","2"
"11","FB",0,"11",0.453,0,"2","4",0,0,"2","2","2","2"
"11","FB",0,"11",0.453,0,"2","4",0,0,"2","2","2","2"
"11","LR",0,"11",0.453,0,"2","4",0,0,"2","2","2","2"
"11","LR",0,"11",0.453,0,"2","4",0,0,"2","2","2","2"
"11","LR",0,"11",0.453,0,"2","4",0,0,"2","2","2","2"
"11","LR",0,"11",0.453,0,"2","4",0,0,"2","2","2","2"
