"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"23",0,0.51,"4","4",0,0.25,"1","1","1","1"
"1","FB",0,"23",0,0.51,"4","4",0,0.25,"1","1","1","1"
"1","FB",0,"23",0,0.51,"4","4",0,0.25,"1","1","1","1"
"1","FB",0,"23",0,0.51,"4","4",0,0.25,"1","1","1","1"
"1","LR",0,"23",0,0.51,"4","4",0,0.25,"1","1","1","1"
"1","LR",0,"23",0,0.51,"4","4",0,0.25,"1","1","1","1"
"1","LR",0,"23",0,0.51,"4","4",0,0.25,"1","1","1","1"
"1","LR",1,"23",0,0.51,"4","4",0,0.25,"1","1","1","1"
"2","FB",1,"3",1,0.42,"2","2",1,0.5,"2","2","6","2"
"2","FB",1,"3",1,0.42,"2","2",1,0.5,"2","2","6","2"
"2","FB",1,"3",1,0.42,"2","2",1,0.5,"2","2","6","2"
"2","FB",1,"3",1,0.42,"2","2",1,0.5,"2","2","6","2"
"2","LR",0,"3",1,0.42,"2","2",1,0.5,"2","2","6","2"
"2","LR",0,"3",1,0.42,"2","2",1,0.5,"2","2","6","2"
"2","LR",1,"3",1,0.42,"2","2",1,0.5,"2","2","6","2"
"2","LR",1,"3",1,0.42,"2","2",1,0.5,"2","2","6","2"
"3","FB",0,"11",0.513,0.005,"1","1",0.5,0,"3","3","3","3"
"3","FB",0,"11",0.513,0.005,"1","1",0.5,0,"3","3","3","3"
"3","FB",1,"11",0.513,0.005,"1","1",0.5,0,"3","3","3","3"
"3","FB",1,"11",0.513,0.005,"1","1",0.5,0,"3","3","3","3"
"3","LR",0,"11",0.513,0.005,"1","1",0.5,0,"3","3","3","3"
"3","LR",0,"11",0.513,0.005,"1","1",0.5,0,"3","3","3","3"
"3","LR",0,"11",0.513,0.005,"1","1",0.5,0,"3","3","3","3"
"3","LR",0,"11",0.513,0.005,"1","1",0.5,0,"3","3","3","3"
"4","FB",0,"23",0,0.512,"4","4",0,0.75,"1","1","4","1"
"4","FB",0,"23",0,0.512,"4","4",0,0.75,"1","1","4","1"
"4","FB",0,"23",0,0.512,"4","4",0,0.75,"1","1","4","1"
"4","FB",0,"23",0,0.512,"4","4",0,0.75,"1","1","4","1"
"4","LR",0,"23",0,0.512,"4","4",0,0.75,"1","1","4","1"
"4","LR",1,"23",0,0.512,"4","4",0,0.75,"1","1","4","1"
"4","LR",1,"23",0,0.512,"4","4",0,0.75,"1","1","4","1"
"4","LR",1,"23",0,0.512,"4","4",0,0.75,"1","1","4","1"
"5","FB",0,"15",0.555,0.969,"3","3",0.75,0.75,"4","4","5","4"
"5","FB",1,"15",0.555,0.969,"3","3",0.75,0.75,"4","4","5","4"
"5","FB",1,"15",0.555,0.969,"3","3",0.75,0.75,"4","4","5","4"
"5","FB",1,"15",0.555,0.969,"3","3",0.75,0.75,"4","4","5","4"
"5","LR",0,"15",0.555,0.969,"3","3",0.75,0.75,"4","4","5","4"
"5","LR",1,"15",0.555,0.969,"3","3",0.75,0.75,"4","4","5","4"
"5","LR",1,"15",0.555,0.969,"3","3",0.75,0.75,"4","4","5","4"
"5","LR",1,"15",0.555,0.969,"3","3",0.75,0.75,"4","4","5","4"
"6","FB",0,"23",0.085,0.482,"4","4",0.25,0.75,"5","1","4","1"
"6","FB",0,"23",0.085,0.482,"4","4",0.25,0.75,"5","1","4","1"
"6","FB",0,"23",0.085,0.482,"4","4",0.25,0.75,"5","1","4","1"
"6","FB",1,"23",0.085,0.482,"4","4",0.25,0.75,"5","1","4","1"
"6","LR",0,"23",0.085,0.482,"4","4",0.25,0.75,"5","1","4","1"
"6","LR",1,"23",0.085,0.482,"4","4",0.25,0.75,"5","1","4","1"
"6","LR",1,"23",0.085,0.482,"4","4",0.25,0.75,"5","1","4","1"
"6","LR",1,"23",0.085,0.482,"4","4",0.25,0.75,"5","1","4","1"
"7","FB",1,"3",1,0.542,"2","2",1,0.25,"2","2","6","2"
"7","FB",1,"3",1,0.542,"2","2",1,0.25,"2","2","6","2"
"7","FB",1,"3",1,0.542,"2","2",1,0.25,"2","2","6","2"
"7","FB",1,"3",1,0.542,"2","2",1,0.25,"2","2","6","2"
"7","LR",0,"3",1,0.542,"2","2",1,0.25,"2","2","6","2"
"7","LR",0,"3",1,0.542,"2","2",1,0.25,"2","2","6","2"
"7","LR",0,"3",1,0.542,"2","2",1,0.25,"2","2","6","2"
"7","LR",1,"3",1,0.542,"2","2",1,0.25,"2","2","6","2"
"8","FB",1,"3",0.995,0.478,"2","2",1,0.25,"2","2","6","2"
"8","FB",1,"3",0.995,0.478,"2","2",1,0.25,"2","2","6","2"
"8","FB",1,"3",0.995,0.478,"2","2",1,0.25,"2","2","6","2"
"8","FB",1,"3",0.995,0.478,"2","2",1,0.25,"2","2","6","2"
"8","LR",0,"3",0.995,0.478,"2","2",1,0.25,"2","2","6","2"
"8","LR",0,"3",0.995,0.478,"2","2",1,0.25,"2","2","6","2"
"8","LR",0,"3",0.995,0.478,"2","2",1,0.25,"2","2","6","2"
"8","LR",1,"3",0.995,0.478,"2","2",1,0.25,"2","2","6","2"
"9","FB",1,"3",0.99,0.509,"2","2",1,0.25,"2","2","6","2"
"9","FB",1,"3",0.99,0.509,"2","2",1,0.25,"2","2","6","2"
"9","FB",1,"3",0.99,0.509,"2","2",1,0.25,"2","2","6","2"
"9","FB",1,"3",0.99,0.509,"2","2",1,0.25,"2","2","6","2"
"9","LR",0,"3",0.99,0.509,"2","2",1,0.25,"2","2","6","2"
"9","LR",0,"3",0.99,0.509,"2","2",1,0.25,"2","2","6","2"
"9","LR",0,"3",0.99,0.509,"2","2",1,0.25,"2","2","6","2"
"9","LR",1,"3",0.99,0.509,"2","2",1,0.25,"2","2","6","2"
"10","FB",0,"15",0.585,1,"3","3",0.75,1,"4","4","5","4"
"10","FB",1,"15",0.585,1,"3","3",0.75,1,"4","4","5","4"
"10","FB",1,"15",0.585,1,"3","3",0.75,1,"4","4","5","4"
