"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"11",0.433,0,"1","2",0.5,0,"1","1","1","1"
"1","FB",0,"11",0.433,0,"1","2",0.5,0,"1","1","1","1"
"1","FB",1,"11",0.433,0,"1","2",0.5,0,"1","1","1","1"
"1","FB",1,"11",0.433,0,"1","2",0.5,0,"1","1","1","1"
"1","LR",0,"11",0.433,0,"1","2",0.5,0,"1","1","1","1"
"1","LR",0,"11",0.433,0,"1","2",0.5,0,"1","1","1","1"
"1","LR",0,"11",0.433,0,"1","2",0.5,0,"1","1","1","1"
"1","LR",0,"11",0.433,0,"1","2",0.5,0,"1","1","1","1"
"2","FB",0,"11",0.487,0,"1","2",0.25,0,"2","1","1","1"
"2","FB",0,"11",0.487,0,"1","2",0.25,0,"2","1","1","1"
"2","FB",0,"11",0.487,0,"1","2",0.25,0,"2","1","1","1"
"2","FB",1,"11",0.487,0,"1","2",0.25,0,"2","1","1","1"
"2","LR",0,"11",0.487,0,"1","2",0.25,0,"2","1","1","1"
"2","LR",0,"11",0.487,0,"1","2",0.25,0,"2","1","1","1"
"2","LR",0,"11",0.487,0,"1","2",0.25,0,"2","1","1","1"
"2","LR",0,"11",0.487,0,"1","2",0.25,0,"2","1","1","1"
"3","FB",0,"11",0.557,0.003,"1","2",0.5,0,"1","1","1","1"
"3","FB",0,"11",0.557,0.003,"1","2",0.5,0,"1","1","1","1"
"3","FB",1,"11",0.557,0.003,"1","2",0.5,0,"1","1","1","1"
"3","FB",1,"11",0.557,0.003,"1","2",0.5,0,"1","1","1","1"
"3","LR",0,"11",0.557,0.003,"1","2",0.5,0,"1","1","1","1"
"3","LR",0,"11",0.557,0.003,"1","2",0.5,0,"1","1","1","1"
"3","LR",0,"11",0.557,0.003,"1","2",0.5,0,"1","1","1","1"
"3","LR",0,"11",0.557,0.003,"1","2",0.5,0,"1","1","1","1"
"4","FB",0,"15",0.477,1,"2","1",0.75,1,"3","2","2","2"
"4","FB",1,"15",0.477,1,"2","1",0.75,1,"3","2","2","2"
"4","FB",1,"15",0.477,1,"2","1",0.75,1,"3","2","2","2"
"4","FB",1,"15",0.477,1,"2","1",0.75,1,"3","2","2","2"
"4","LR",1,"15",0.477,1,"2","1",0.75,1,"3","2","2","2"
"4","LR",1,"15",0.477,1,"2","1",0.75,1,"3","2","2","2"
"4","LR",1,"15",0.477,1,"2","1",0.75,1,"3","2","2","2"
"4","LR",1,"15",0.477,1,"2","1",0.75,1,"3","2","2","2"
"5","FB",0,"15",0.531,0.916,"2","1",0.5,1,"4","2","2","2"
"5","FB",0,"15",0.531,0.916,"2","1",0.5,1,"4","2","2","2"
"5","FB",1,"15",0.531,0.916,"2","1",0.5,1,"4","2","2","2"
"5","FB",1,"15",0.531,0.916,"2","1",0.5,1,"4","2","2","2"
"5","LR",1,"15",0.531,0.916,"2","1",0.5,1,"4","2","2","2"
"5","LR",1,"15",0.531,0.916,"2","1",0.5,1,"4","2","2","2"
"5","LR",1,"15",0.531,0.916,"2","1",0.5,1,"4","2","2","2"
"5","LR",1,"15",0.531,0.916,"2","1",0.5,1,"4","2","2","2"
"6","FB",0,"23",0.028,0.51,"3","4",0,0.5,"5","3","4","3"
"6","FB",0,"23",0.028,0.51,"3","4",0,0.5,"5","3","4","3"
"6","FB",0,"23",0.028,0.51,"3","4",0,0.5,"5","3","4","3"
"6","FB",0,"23",0.028,0.51,"3","4",0,0.5,"5","3","4","3"
"6","LR",0,"23",0.028,0.51,"3","4",0,0.5,"5","3","4","3"
"6","LR",0,"23",0.028,0.51,"3","4",0,0.5,"5","3","4","3"
"6","LR",1,"23",0.028,0.51,"3","4",0,0.5,"5","3","4","3"
"6","LR",1,"23",0.028,0.51,"3","4",0,0.5,"5","3","4","3"
"7","FB",0,"23",0.021,0.463,"3","4",0,0.5,"5","3","4","3"
"7","FB",0,"23",0.021,0.463,"3","4",0,0.5,"5","3","4","3"
"7","FB",0,"23",0.021,0.463,"3","4",0,0.5,"5","3","4","3"
"7","FB",0,"23",0.021,0.463,"3","4",0,0.5,"5","3","4","3"
"7","LR",0,"23",0.021,0.463,"3","4",0,0.5,"5","3","4","3"
"7","LR",0,"23",0.021,0.463,"3","4",0,0.5,"5","3","4","3"
"7","LR",1,"23",0.021,0.463,"3","4",0,0.5,"5","3","4","3"
"7","LR",1,"23",0.021,0.463,"3","4",0,0.5,"5","3","4","3"
"8","FB",0,"11",0.528,0,"1","2",0.5,0,"1","1","1","1"
"8","FB",0,"11",0.528,0,"1","2",0.5,0,"1","1","1","1"
"8","FB",1,"11",0.528,0,"1","2",0.5,0,"1","1","1","1"
"8","FB",1,"11",0.528,0,"1","2",0.5,0,"1","1","1","1"
"8","LR",0,"11",0.528,0,"1","2",0.5,0,"1","1","1","1"
"8","LR",0,"11",0.528,0,"1","2",0.5,0,"1","1","1","1"
"8","LR",0,"11",0.528,0,"1","2",0.5,0,"1","1","1","1"
"8","LR",0,"11",0.528,0,"1","2",0.5,0,"1","1","1","1"
"9","FB",0,"11",0.481,0,"1","2",0.5,0,"1","1","1","1"
"9","FB",0,"11",0.481,0,"1","2",0.5,0,"1","1","1","1"
"9","FB",1,"11",0.481,0,"1","2",0.5,0,"1","1","1","1"
"9","FB",1,"11",0.481,0,"1","2",0.5,0,"1","1","1","1"
"9","LR",0,"11",0.481,0,"1","2",0.5,0,"1","1","1","1"
"9","LR",0,"11",0.481,0,"1","2",0.5,0,"1","1","1","1"
"9","LR",0,"11",0.481,0,"1","2",0.5,0,"1","1","1","1"
"9","LR",0,"11",0.481,0,"1","2",0.5,0,"1","1","1","1"
"10","FB",0,"23",0,0.459,"3","4",0,0.5,"5","3","4","3"
"10","FB",0,"23",0,0.459,"3","4",0,0.5,"5","3","4","3"
"10","FB",0,"23",0,0.459,"3","4",0,0.5,"5","3","4","3"
"10","FB",0,"23",0,0.459,"3","4",0,0.5,"5","3","4","3"
"10","LR",0,"23",0,0.459,"3","4",0,0.5,"5","3","4","3"
