"Subject","trial_type","own.cod","true_class","true_FB","true_LR","lca.class","lca.tc","fb_tend","lr_tend","glm.class","glm.tc","bbm.class","bbm.tc"
"1","FB",0,"9",0.825,0.745,"2","2",0.75,0.5,"1","1","5","1"
"1","FB",1,"9",0.825,0.745,"2","2",0.75,0.5,"1","1","5","1"
"1","FB",1,"9",0.825,0.745,"2","2",0.75,0.5,"1","1","5","1"
"1","FB",1,"9",0.825,0.745,"2","2",0.75,0.5,"1","1","5","1"
"1","LR",0,"9",0.825,0.745,"2","2",0.75,0.5,"1","1","5","1"
"1","LR",0,"9",0.825,0.745,"2","2",0.75,0.5,"1","1","5","1"
"1","LR",1,"9",0.825,0.745,"2","2",0.75,0.5,"1","1","5","1"
"1","LR",1,"9",0.825,0.745,"2","2",0.75,0.5,"1","1","5","1"
"2","FB",0,"17",0.335,0.293,"1","1",0.5,0.25,"3","2","2","2"
"2","FB",0,"17",0.335,0.293,"1","1",0.5,0.25,"3","2","2","2"
"2","FB",1,"17",0.335,0.293,"1","1",0.5,0.25,"3","2","2","2"
"2","FB",1,"17",0.335,0.293,"1","1",0.5,0.25,"3","2","2","2"
"2","LR",0,"17",0.335,0.293,"1","1",0.5,0.25,"3","2","2","2"
"2","LR",0,"17",0.335,0.293,"1","1",0.5,0.25,"3","2","2","2"
"2","LR",0,"17",0.335,0.293,"1","1",0.5,0.25,"3","2","2","2"
"2","LR",1,"17",0.335,0.293,"1","1",0.5,0.25,"3","2","2","2"
"3","FB",0,"17",0.274,0.252,"1","1",0,0,"2","2","3","2"
"3","FB",0,"17",0.274,0.252,"1","1",0,0,"2","2","3","2"
"3","FB",0,"17",0.274,0.252,"1","1",0,0,"2","2","3","2"
"3","FB",0,"17",0.274,0.252,"1","1",0,0,"2","2","3","2"
"3","LR",0,"17",0.274,0.252,"1","1",0,0,"2","2","3","2"
"3","LR",0,"17",0.274,0.252,"1","1",0,0,"2","2","3","2"
"3","LR",0,"17",0.274,0.252,"1","1",0,0,"2","2","3","2"
"3","LR",0,"17",0.274,0.252,"1","1",0,0,"2","2","3","2"
"4","FB",0,"17",0.23,0.201,"1","1",0,0.25,"2","2","3","2"
"4","FB",0,"17",0.23,0.201,"1","1",0,0.25,"2","2","3","2"
"4","FB",0,"17",0.23,0.201,"1","1",0,0.25,"2","2","3","2"
"4","FB",0,"17",0.23,0.201,"1","1",0,0.25,"2","2","3","2"
"4","LR",0,"17",0.23,0.201,"1","1",0,0.25,"2","2","3","2"
"4","LR",0,"17",0.23,0.201,"1","1",0,0.25,"2","2","3","2"
"4","LR",0,"17",0.23,0.201,"1","1",0,0.25,"2","2","3","2"
"4","LR",1,"17",0.23,0.201,"1","1",0,0.25,"2","2","3","2"
"5","FB",0,"17",0.313,0.22,"3","1",0.25,0.5,"3","2","2","2"
"5","FB",0,"17",0.313,0.22,"3","1",0.25,0.5,"3","2","2","2"
"5","FB",0,"17",0.313,0.22,"3","1",0.25,0.5,"3","2","2","2"
